qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydra|LOC100192298	Xenia|LOC124447481	34.393	79	424	374	346	185.0	7.069999999999999e-55
Hydra|LOC100192300	Xenia|LOC124459472	32.184	18	403	251	87	30.4	1.1
Hydra|LOC100192301	Xenia|LOC124446009	67.718	81	660	665	539	719.0	0.0
Hydra|LOC100192302	Xenia|LOC124438420	77.249	98	192	193	189	270.0	9.269999999999999e-94
Hydra|LOC100196947	Xenia|LOC124452750	31.148	16	372	663	61	32.0	0.47
Hydra|LOC100196951	Xenia|LOC124436098	37.714	94	186	404	175	123.0	7.379999999999999e-34
Hydra|LOC100196957	Xenia|LOC124448376	29.007	75	957	813	755	300.0	1.25e-88
Hydra|LOC100196960	Xenia|LOC124447019	49.148	72	483	398	352	336.0	3.9199999999999998e-112
Hydra|LOC100196971	Xenia|LOC124434634	44.866	99	636	601	633	560.0	0.0
Hydra|LOC100196972	Xenia|LOC124434112	53.782	83	557	673	476	496.0	7.29e-170
Hydra|LOC100196975	Xenia|LOC124441400	46.63	87	1217	1236	1098	956.0	0.0
Hydra|LOC100196976	Xenia|LOC124454315	68.342	87	229	213	199	273.0	1.01e-93
Hydra|LOC100196981	Xenia|LOC124457596	24.176	47	389	486	182	47.0	1.02e-05
Hydra|LOC100196982	Xenia|LOC124436586	59.45	92	315	357	291	378.0	1.34e-131
Hydra|LOC100196984	Xenia|LOC124454456	25.225	24	451	283	111	31.6	0.59
Hydra|LOC100196985	Xenia|LOC124442747	26.531	47	208	192	98	28.9	1.3
Hydra|LOC100196986	Xenia|LOC124442268	36.967	81	258	279	211	155.0	2.22e-46
Hydra|LOC100196991	Xenia|LOC124450737	27.629	97	554	616	561	163.0	1.4600000000000002e-43
Hydra|LOC100196995	Xenia|LOC124453048	70.093	49	220	206	107	163.0	5.42e-51
Hydra|LOC100196996	Xenia|LOC124443110	48.256	67	257	302	172	186.0	2.8900000000000003e-58
Hydra|LOC100196999	Xenia|LOC124437654	35.321	90	240	289	218	115.0	3.980000000000001e-31
Hydra|LOC100197001	Xenia|LOC124445666	33.607	93	642	818	610	327.0	1.39e-101
Hydra|LOC100197002	Xenia|LOC124433591	51.414	87	685	913	601	581.0	0.0
Hydra|LOC100197005	Xenia|LOC124434178	29.204	94	236	276	226	96.3	6.0099999999999995e-24
Hydra|LOC100197006	Xenia|LOC124439750	30.447	67	2000	713	716	282.0	9.77e-81
Hydra|LOC100197007	Xenia|LOC124437151	44.138	90	161	186	145	135.0	4.06e-41
Hydra|LOC100197010	Xenia|LOC124450819	55.011	71	619	724	469	514.0	3.97e-175
Hydra|LOC100197014	Xenia|LOC124451029	51.825	76	1763	1994	274	289.0	7.310000000000001e-79
Hydra|LOC100197018	Xenia|LOC124441428	38.832	84	446	450	394	265.0	2.7299999999999997e-84
Hydra|LOC100197023	Xenia|LOC124452640	56.891	70	446	375	341	411.0	1.93e-142
Hydra|LOC100197025	Xenia|LOC124451924	49.254	99	135	142	134	142.0	1.29e-44
Hydra|LOC100197032	Xenia|LOC124440957	42.132	48	394	301	197	160.0	1.91e-46
Hydra|LOC100197033	Xenia|LOC124438289	50.658	99	428	470	456	449.0	1.97e-156
Hydra|LOC100197039	Xenia|LOC124446084	32.31	80	676	602	554	311.0	2.3000000000000002e-97
Hydra|LOC100197044	Xenia|LOC124434289	44.138	90	1153	1234	725	574.0	0.0
Hydra|LOC100197049	Xenia|LOC124443073	32.0	12	201	1574	25	28.9	1.7
Hydra|LOC100197050	Xenia|LOC124434303	59.843	90	387	499	381	486.0	8.39e-171
Hydra|LOC100197054	Xenia|LOC124444838	65.653	96	577	585	559	753.0	0.0
Hydra|LOC100197055	Xenia|LOC124456034	41.935	79	347	312	279	219.0	8.98e-70
Hydra|LOC100197056	Xenia|LOC124454782	29.915	32	332	273	117	59.3	3.77e-10
Hydra|LOC100197057	Xenia|LOC124433307	38.384	99	199	179	198	136.0	4.21e-41
Hydra|LOC100197059	Xenia|LOC124451116	47.259	99	535	581	529	478.0	2.66e-164
Hydra|LOC100197067	Xenia|LOC124453158	34.821	25	4923	1591	1232	767.0	0.0
Hydra|LOC100197068	Xenia|LOC124434199	18.927	64	613	819	317	64.3	8.99e-11
Hydra|LOC100197069	Xenia|LOC124446783	32.18	75	373	347	289	125.0	7.96e-33
Hydra|LOC100197072	Xenia|LOC124446479	33.028	55	192	103	109	58.9	6.61e-12
Hydra|LOC100197076	Xenia|LOC124441570	30.99	63	578	449	384	169.0	1.19e-46
Hydra|LOC100197078	Xenia|LOC124443533	27.99	71	3361	4456	1547	643.0	0.0
Hydra|LOC100197079	Xenia|LOC124452539	34.366	81	434	396	355	208.0	3.08e-63
Hydra|LOC100197080	Xenia|LOC124435369	42.484	99	452	451	459	331.0	1.03e-109
Hydra|LOC100197081	Xenia|LOC124448266	24.49	14	1023	4006	147	33.9	0.46
Hydra|LOC100197083	Xenia|LOC124442367	57.989	90	621	631	557	666.0	0.0
Hydra|LOC100197084	Xenia|LOC124445796	27.149	35	587	355	221	51.6	4.61e-07
Hydra|LOC100197090	Xenia|LOC124450823	29.104	72	187	165	134	47.8	2.24e-07
Hydra|LOC100197092	Xenia|LOC124441241	28.091	97	2250	2495	1634	495.0	4.26e-142
Hydra|LOC100197094	Xenia|LOC124436216	24.194	16	385	352	62	32.7	0.22
Hydra|LOC100197096	Xenia|LOC124445268	62.718	75	382	401	287	381.0	3.18e-131
Hydra|LOC100197101	Xenia|LOC124439003	63.158	95	438	446	418	547.0	0.0
Hydra|LOC100197103	Xenia|LOC124444393	35.213	95	866	1138	940	483.0	8.92e-155
Hydra|LOC100197105	Xenia|LOC124433430	27.966	62	181	567	118	27.7	3.7
Hydra|LOC100197108	Xenia|LOC124444453	36.493	78	266	236	211	129.0	1.48e-36
Hydra|LOC100197109	Xenia|LOC124445910	46.241	88	303	327	266	264.0	1.49e-87
Hydra|LOC100197110	Xenia|LOC124434974	57.8	93	519	501	500	564.0	0.0
Hydra|LOC100197113	Xenia|LOC124437651	51.812	79	350	330	276	308.0	5.51e-104
Hydra|LOC100197116	Xenia|LOC124455457	28.607	99	385	782	402	156.0	5.84e-42
Hydra|LOC100197118	Xenia|LOC124452844	46.561	93	204	206	189	202.0	2.95e-66
Hydra|LOC100197119	Xenia|LOC124438552	23.188	89	361	379	345	102.0	2.58e-24
Hydra|LOC100197120	Xenia|LOC124443574	28.364	81	919	1170	825	303.0	8.66e-88
Hydra|LOC100197122	Xenia|LOC124455528	37.795	99	601	605	635	312.0	1.26e-98
Hydra|LOC100197123	Xenia|LOC124443113	41.234	94	322	395	308	259.0	1.23e-84
Hydra|LOC100197125	Xenia|LOC124445043	28.994	74	224	189	169	62.4	3.47e-12
Hydra|LOC100197126	Xenia|LOC124433393	41.416	91	485	510	466	333.0	1.8700000000000002e-109
Hydra|LOC100197130	Xenia|LOC124436152	36.364	6	1237	2659	77	36.2	0.12
Hydra|LOC100197133	Xenia|LOC124434592	37.097	24	627	304	62	45.8	3.15e-05
Hydra|LOC100197137	Xenia|LOC124448808	23.81	26	311	155	84	34.7	0.021
Hydra|LOC100197138	Xenia|LOC124436940	63.312	93	324	330	308	396.0	4.99e-139
Hydra|LOC100197141	Xenia|LOC124439283	64.777	97	505	499	494	686.0	0.0
Hydra|LOC100197145	Xenia|LOC124436733	36.42	28	581	432	162	120.0	2.63e-29
Hydra|LOC100197146	Xenia|LOC124437666	57.348	75	366	554	279	318.0	8.28e-105
Hydra|LOC100197148	Xenia|LOC124449577	27.12	67	2839	3191	1840	608.0	5.4599999999999996e-176
Hydra|LOC100197152	Xenia|LOC124450357	61.918	94	767	771	730	901.0	0.0
Hydra|LOC100197153	Xenia|LOC124435893	35.0	25	314	4942	80	35.0	0.048
Hydra|LOC100197154	Xenia|LOC124440717	37.759	98	583	760	580	402.0	1.13e-131
Hydra|LOC100197156	Xenia|LOC124447692	77.598	97	445	445	433	715.0	0.0
Hydra|LOC100197158	Xenia|LOC124445659	28.641	55	343	218	206	82.4	1.45e-18
Hydra|LOC100197164	Xenia|LOC124453489	41.176	14	236	574	34	32.3	0.18
Hydra|LOC100197170	Xenia|LOC124434195	48.582	92	1193	1194	1128	1016.0	0.0
Hydra|LOC100197171	Xenia|LOC124457732	37.963	99	933	956	972	619.0	0.0
Hydra|LOC100197174	Xenia|LOC124435198	40.86	65	384	291	186	114.0	4.55e-29
Hydra|LOC100197176	Xenia|LOC124443056	85.536	99	406	412	401	724.0	0.0
Hydra|LOC100197178	Xenia|LOC124443843	60.396	99	2455	2460	2477	2952.0	0.0
Hydra|LOC100197180	Xenia|LOC124442647	52.044	98	737	827	734	754.0	0.0
Hydra|LOC100197183	Xenia|LOC124441380	26.923	6	1551	600	104	35.4	0.19
Hydra|LOC100197187	Xenia|LOC124433408	43.2	17	721	503	125	106.0	2.62e-24
Hydra|LOC100197196	Xenia|LOC124443847	53.097	56	202	230	113	95.1	2.2999999999999997e-24
Hydra|LOC100197197	Xenia|LOC124441918	26.273	93	385	606	373	68.6	1.36e-12
Hydra|LOC100197199	Xenia|LOC124434859	43.451	100	954	960	962	806.0	0.0
Hydra|LOC100197202	Xenia|LOC124433349	36.193	90	416	415	373	245.0	1.49e-77
Hydra|LOC100197204	Xenia|LOC124446347	21.865	46	644	683	311	64.7	7e-11
Hydra|LOC100197205	Xenia|LOC124436990	38.023	93	279	260	263	149.0	3.94e-44
Hydra|LOC100197207	Xenia|LOC124438810	64.865	89	333	335	296	426.0	8.03e-151
Hydra|LOC100197208	Xenia|LOC124433463	31.336	77	549	502	434	185.0	2.8399999999999997e-52
Hydra|LOC100197209	Xenia|LOC124439990	32.258	42	194	940	93	29.3	1.1
Hydra|LOC100197210	Xenia|LOC124438062	46.393	89	875	848	804	670.0	0.0
Hydra|LOC100197214	Xenia|LOC124450329	26.559	80	887	920	802	117.0	6.810000000000001e-27
Hydra|LOC100197217	Xenia|LOC124453693	63.588	97	582	602	563	749.0	0.0
Hydra|LOC100197220	Xenia|LOC124442837	25.723	42	719	478	311	57.0	1.67e-08
Hydra|LOC100197222	Xenia|LOC124452613	42.038	72	216	179	157	116.0	5.13e-33
Hydra|LOC100197225	Xenia|LOC124453266	42.164	99	533	524	536	427.0	2.05e-145
Hydra|LOC100197226	Xenia|LOC124439289	28.798	47	1831	2107	441	247.0	8.510000000000001e-66
Hydra|LOC100197228	Xenia|LOC124435348	45.938	72	897	653	677	531.0	8.33e-179
Hydra|LOC100197232	Xenia|LOC124450301	24.878	83	246	291	205	47.8	1.17e-06
Hydra|LOC100197234	Xenia|LOC124440367	46.667	86	375	386	330	307.0	1.63e-102
Hydra|LOC100197237	Xenia|LOC124448676	41.667	21	350	251	72	62.8	1.93e-11
Hydra|LOC100197240	Xenia|LOC124452412	55.873	99	1556	1510	1575	1758.0	0.0
Hydra|LOC100197241	Xenia|LOC124444860	22.648	87	2947	3970	2817	387.0	8.119999999999999e-108
Hydra|LOC100197243	Xenia|LOC124455474	44.92	54	346	212	187	153.0	2.8099999999999996e-45
Hydra|LOC100197245	Xenia|LOC124447409	40.404	81	118	115	99	73.2	4.52e-18
Hydra|LOC100197248	Xenia|LOC124445172	45.946	17	216	673	37	43.1	4.36e-05
Hydra|LOC100197250	Xenia|LOC124442480	39.427	96	286	284	279	220.0	3.19e-71
Hydra|LOC100197255	Xenia|LOC124444269	42.979	61	450	541	235	191.0	2.48e-55
Hydra|LOC100197260	Xenia|LOC124434376	27.027	23	449	350	111	30.0	1.9
Hydra|LOC100197262	Xenia|LOC124448625	43.269	55	176	158	104	50.1	2.5e-08
Hydra|LOC100197263	Xenia|LOC124456772	39.416	92	296	275	274	189.0	7.690000000000001e-59
Hydra|LOC100197265	Xenia|LOC124448179	43.231	74	309	274	229	191.0	7.76e-60
Hydra|LOC100197269	Xenia|LOC124452866	57.589	63	348	293	224	251.0	2.72e-82
Hydra|LOC100197273	Xenia|LOC124441952	44.141	19	1314	1489	256	214.0	3.58e-56
Hydra|LOC100197276	Xenia|LOC124434031	38.048	97	1818	1778	1803	1170.0	0.0
Hydra|LOC100197277	Xenia|LOC124459498	37.092	75	798	680	612	384.0	5.9800000000000004e-123
Hydra|LOC100197279	Xenia|LOC124453040	46.609	99	651	683	693	662.0	0.0
Hydra|LOC100197285	Xenia|LOC124433770	41.216	81	703	613	592	424.0	1.32e-140
Hydra|LOC100197286	Xenia|LOC124443515	29.529	96	783	856	850	351.0	1.24e-108
Hydra|LOC100197287	Xenia|LOC124444294	28.634	96	1971	3404	1610	318.0	2.96e-87
Hydra|LOC100197288	Xenia|LOC124458440	26.0	78	129	173	100	47.0	1.65e-07
Hydra|LOC100197294	Xenia|LOC124446384	53.719	74	763	1084	242	258.0	3.0800000000000005e-73
Hydra|LOC100197296	Xenia|LOC124448273	47.205	79	190	211	161	102.0	2.82e-27
Hydra|LOC100197297	Xenia|LOC124440024	53.521	39	181	183	71	60.1	1e-11
Hydra|LOC100197298	Xenia|LOC124447604	30.137	4	1665	4579	73	32.0	3.3
Hydra|LOC100197301	Xenia|LOC124452404	61.609	99	755	805	758	936.0	0.0
Hydra|LOC100197302	Xenia|LOC124455392	44.457	100	1694	1684	1741	1416.0	0.0
Hydra|LOC100197304	Xenia|LOC124444258	67.391	98	234	230	230	330.0	4.2900000000000004e-116
Hydra|LOC100197305	Xenia|LOC124443721	56.566	99	584	712	594	704.0	0.0
Hydra|LOC100197306	Xenia|LOC124446694	43.396	3	1584	123	53	36.6	0.019
Hydra|LOC100197308	Xenia|LOC124452914	28.226	32	463	341	124	60.5	4.64e-10
Hydra|LOC100197309	Xenia|LOC124436161	36.872	99	711	709	716	444.0	4.41e-147
Hydra|LOC100197310	Xenia|LOC124452419	37.302	95	651	654	630	400.0	3.89e-131
Hydra|LOC100197311	Xenia|LOC124446695	92.308	100	143	143	143	271.0	1.1299999999999999e-95
Hydra|LOC100197314	Xenia|LOC124444436	37.288	7	820	1140	59	51.2	1.74e-06
Hydra|LOC100197315	Xenia|LOC124439936	55.172	91	345	350	319	317.0	2.1500000000000002e-107
Hydra|LOC100197320	Xenia|LOC124433900	37.39	99	1529	1670	1471	1008.0	0.0
Hydra|LOC100197326	Xenia|LOC124453374	30.189	31	169	399	53	30.0	0.51
Hydra|LOC100197328	Xenia|LOC124449577	27.128	73	2896	3191	2197	668.0	0.0
Hydra|LOC100197329	Xenia|LOC124453254	32.541	65	927	1134	547	310.0	2.37e-90
Hydra|LOC100197333	Xenia|LOC124434403	52.962	87	318	323	287	287.0	1.63e-96
Hydra|LOC100197335	Xenia|LOC124445499	53.139	79	1090	1231	446	502.0	1.39e-158
Hydra|LOC100197338	Xenia|LOC124441909	55.752	70	162	190	113	136.0	1.93e-41
Hydra|LOC100197343	Xenia|LOC124445150	21.142	78	996	7765	823	87.4	2.23e-17
Hydra|LOC100197345	Xenia|LOC124452769	41.211	85	599	568	512	387.0	3.7799999999999997e-128
Hydra|LOC100197347	Xenia|LOC124438395	56.0	86	996	1097	475	561.0	0.0
Hydra|LOC100197355	Xenia|LOC124446031	43.39	98	294	295	295	257.0	2.14e-85
Hydra|LOC100197356	Xenia|LOC124436052	34.317	82	328	409	271	193.0	1.4e-58
Hydra|LOC100197357	Xenia|LOC124434021	88.889	91	188	187	171	316.0	8.42e-112
Hydra|LOC100197360	Xenia|LOC124457792	50.789	96	389	420	380	409.0	1.13e-141
Hydra|LOC100197364	Xenia|LOC124440114	34.884	21	208	595	43	33.9	0.046
Hydra|LOC100197366	Xenia|LOC124434772	33.881	82	578	585	487	267.0	5.56e-82
Hydra|LOC100197367	Xenia|LOC124439580	82.803	99	317	315	314	542.0	0.0
Hydra|LOC100197368	Xenia|LOC124442154	65.441	88	589	719	544	660.0	0.0
Hydra|LOC100197374	Xenia|LOC124441800	38.168	68	376	373	262	158.0	6.039999999999999e-45
Hydra|LOC100197376	Xenia|LOC124451507	53.965	98	523	522	517	603.0	0.0
Hydra|LOC100197378	Xenia|LOC124441756	37.243	94	504	494	486	343.0	4.51e-113
Hydra|LOC100197379	Xenia|LOC124453625	33.083	45	279	202	133	43.9	2.37e-05
Hydra|LOC100197380	Xenia|LOC124439558	63.448	98	148	145	145	194.0	4.09e-65
Hydra|LOC100197382	Xenia|LOC124451986	28.146	71	587	653	437	147.0	1.37e-37
Hydra|LOC100197383	Xenia|LOC124437554	45.833	97	560	548	552	501.0	1.7000000000000003e-173
Hydra|LOC100197385	Xenia|LOC124447323	53.476	94	598	600	561	612.0	0.0
Hydra|LOC100197386	Xenia|LOC124436522	39.44	93	371	409	393	264.0	1.69e-85
Hydra|LOC100197387	Xenia|LOC124456636	22.353	14	543	220	85	38.1	0.005
Hydra|LOC100197388	Xenia|LOC124438448	52.381	40	123	103	21	33.1	0.009
Hydra|LOC100197389	Xenia|LOC124446602	55.04	99	491	494	496	547.0	0.0
Hydra|LOC100197391	Xenia|LOC124439517	34.815	22	554	325	135	40.0	0.002
Hydra|LOC100197392	Xenia|LOC124440831	42.487	87	219	399	193	168.0	1.64e-50
Hydra|LOC100197394	Xenia|LOC124437053	33.557	91	156	185	149	98.6	9.27e-27
Hydra|LOC100197395	Xenia|LOC124436467	51.526	99	551	547	557	515.0	5.260000000000001e-179
Hydra|LOC100197403	Xenia|LOC124435549	61.239	100	436	428	436	567.0	0.0
Hydra|LOC100197405	Xenia|LOC124434967	25.177	30	902	417	282	59.3	4.13e-09
Hydra|LOC100197406	Xenia|LOC124438983	37.083	95	998	1054	960	591.0	0.0
Hydra|LOC100197412	Xenia|LOC124439625	61.871	100	415	417	417	553.0	0.0
Hydra|LOC100197413	Xenia|LOC124453762	31.225	85	284	316	253	80.1	2.15e-17
Hydra|LOC100197414	Xenia|LOC124434281	52.688	24	381	398	93	120.0	1.3e-30
Hydra|LOC100197415	Xenia|LOC124452939	45.635	93	267	264	252	234.0	2.44e-77
Hydra|LOC100197417	Xenia|LOC124444647	53.521	99	214	220	213	244.0	1.52e-82
Hydra|LOC100197425	Xenia|LOC124444333	57.592	97	190	193	191	184.0	9.539999999999999e-60
Hydra|LOC100197427	Xenia|LOC124445060	37.188	94	465	483	441	268.0	5.57e-85
Hydra|LOC100197429	Xenia|LOC124438137	64.939	99	330	330	328	463.0	1.6299999999999999e-165
Hydra|LOC100197430	Xenia|LOC124438260	65.412	100	424	431	425	556.0	0.0
Hydra|LOC100197434	Xenia|LOC124434911	45.015	95	669	696	662	551.0	0.0
Hydra|LOC100197439	Xenia|LOC124448477	42.081	69	318	276	221	187.0	5.09e-58
Hydra|LOC100197441	Xenia|LOC124444692	37.644	34	1115	720	433	266.0	3.17e-76
Hydra|LOC100197445	Xenia|LOC124437688	31.053	90	633	579	570	315.0	1.2e-99
Hydra|LOC100197446	Xenia|LOC124439378	30.115	96	443	620	435	181.0	5.25e-51
Hydra|LOC100197448	Xenia|LOC124440343	53.444	97	430	431	421	498.0	6.919999999999999e-176
Hydra|LOC100197450	Xenia|LOC124449307	30.303	35	200	1322	66	34.3	0.032
Hydra|LOC100197452	Xenia|LOC124452738	41.065	98	514	543	526	369.0	1.64e-122
Hydra|LOC100197456	Xenia|LOC124434484	69.786	99	878	878	887	1267.0	0.0
Hydra|LOC100197458	Xenia|LOC124443063	37.768	81	276	260	233	149.0	5.42e-44
Hydra|LOC100197460	Xenia|LOC124452298	41.667	41	232	142	96	73.2	1.58e-16
Hydra|LOC100197463	Xenia|LOC124455605	64.883	98	301	303	299	415.0	2.8599999999999996e-147
Hydra|LOC100197468	Xenia|LOC124444073	82.222	99	274	271	270	472.0	7.12e-171
Hydra|LOC100197472	Xenia|LOC124454524	61.121	80	664	541	535	682.0	0.0
Hydra|LOC100197473	Xenia|LOC124442210	55.195	93	166	164	154	179.0	9.05e-59
Hydra|LOC100197474	Xenia|LOC124434889	38.298	98	240	261	235	160.0	1.1099999999999999e-48
Hydra|LOC100197476	Xenia|LOC124437038	29.172	89	4431	4016	4045	1239.0	0.0
Hydra|LOC100197477	Xenia|LOC124434312	45.187	53	699	816	374	316.0	9.530000000000001e-97
Hydra|LOC100197478	Xenia|LOC124454316	55.882	76	223	205	170	196.0	1.11e-63
Hydra|LOC100197480	Xenia|LOC124438788	26.651	19	2240	1434	424	154.0	1.6200000000000001e-37
Hydra|LOC100197481	Xenia|LOC124456050	23.636	47	233	162	110	33.9	0.024
Hydra|LOC100197482	Xenia|LOC124437022	37.589	76	370	443	282	211.0	1.21e-64
Hydra|LOC100197483	Xenia|LOC124444309	33.333	59	487	344	300	173.0	5.79e-50
Hydra|LOC100197484	Xenia|LOC124442206	46.032	54	353	271	189	166.0	2.45e-49
Hydra|LOC100197488	Xenia|LOC124453319	34.856	91	447	445	416	280.0	4.0999999999999995e-90
Hydra|LOC100197493	Xenia|LOC124453547	49.684	93	336	363	316	307.0	1.76e-103
Hydra|LOC100197494	Xenia|LOC124442317	38.431	85	288	389	255	167.0	1.7100000000000001e-49
Hydra|LOC100197495	Xenia|LOC124453695	44.388	78	466	400	392	326.0	2.96e-108
Hydra|LOC100197496	Xenia|LOC124446802	49.474	85	643	614	570	566.0	0.0
Hydra|LOC100197497	Xenia|LOC124436869	47.082	86	299	293	257	248.0	7.53e-82
Hydra|LOC100197498	Xenia|LOC124438618	32.308	91	484	496	455	217.0	4.89e-65
Hydra|LOC100197499	Xenia|LOC124436586	56.742	98	361	357	356	424.0	3.74e-149
Hydra|LOC100197501	Xenia|LOC124448480	46.711	93	962	1002	897	751.0	0.0
Hydra|LOC100197502	Xenia|LOC124442879	45.745	100	182	172	188	129.0	1.31e-38
Hydra|LOC100197503	Xenia|LOC124442756	36.111	16	228	188	36	30.0	0.66
Hydra|LOC100197507	Xenia|LOC124444404	28.571	59	195	355	119	36.2	0.007
Hydra|LOC100197510	Xenia|LOC124433301	25.05	73	2402	2587	1006	271.0	1.22e-72
Hydra|LOC100197511	Xenia|LOC124449631	78.871	99	545	549	549	886.0	0.0
Hydra|LOC100197512	Xenia|LOC124440777	24.395	96	3343	3863	2894	704.0	0.0
Hydra|LOC100197513	Xenia|LOC124442055	96.136	98	451	451	440	876.0	0.0
Hydra|LOC100197515	Xenia|LOC124449330	38.32	68	532	405	381	210.0	1.21e-62
Hydra|LOC100197516	Xenia|LOC124434914	42.0	73	142	420	100	87.8	2.29e-21
Hydra|LOC100197517	Xenia|LOC124438666	40.741	65	124	359	81	53.5	1.33e-09
Hydra|LOC100197518	Xenia|LOC124452785	37.263	88	507	522	475	260.0	6.369999999999999e-81
Hydra|LOC100197520	Xenia|LOC124442709	54.468	94	498	501	470	534.0	0.0
Hydra|LOC100197521	Xenia|LOC124453008	74.182	99	587	771	581	882.0	0.0
Hydra|LOC100197522	Xenia|LOC124440624	63.182	93	236	231	220	312.0	7.76e-109
Hydra|LOC100197535	Xenia|LOC124435537	40.81	99	308	320	321	234.0	9.14e-76
Hydra|LOC100197537	Xenia|LOC124453154	52.749	94	520	522	491	483.0	1.94e-167
Hydra|LOC100197539	Xenia|LOC124447682	36.693	78	1533	1782	1022	668.0	0.0
Hydra|LOC100197540	Xenia|LOC124439726	21.978	68	387	331	273	48.1	3.29e-06
Hydra|LOC100197543	Xenia|LOC124452634	42.173	83	357	407	313	210.0	7.44e-65
