qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
STRG.10164	Pd|XP_027041672.1	97.727	96	137	558	132	263.0	7.07e-87
STRG.10165	Pd|XP_027041674.1	36.784	99	918	914	995	431.0	6.36e-137
STRG.10167	Pd|XP_027058505.1	43.82	93	186	178	178	147.0	2.29e-45
STRG.10168	Pd|XP_027058512.1	45.082	87	140	131	122	107.0	4.4100000000000005e-31
STRG.10169	Pd|XP_027058511.1	37.222	79	447	195	180	139.0	4e-39
STRG.1017	Pd|XP_027045081.1	35.088	38	149	384	57	42.7	2.13e-05
STRG.10171	Pd|XP_027040167.1	40.86	94	287	283	279	191.0	1.2900000000000001e-59
STRG.10172	Pd|XP_027049105.1	91.195	62	258	606	159	316.0	6.0500000000000004e-105
STRG.10173	Pd|XP_027053285.1	30.0	59	102	487	60	32.0	0.04
STRG.10174	Pd|XP_027047113.1	50.718	99	208	222	209	206.0	1.49e-67
STRG.10175	Pd|XP_027047041.1	59.259	99	313	324	324	361.0	1.39e-125
STRG.10176	Pd|XP_027047040.1	73.512	99	334	338	336	483.0	5.330000000000001e-173
STRG.10177	Pd|XP_027050478.1	69.655	94	309	310	290	427.0	7.48e-152
STRG.10178	Pd|XP_027050363.1	77.725	99	213	212	211	348.0	8.38e-124
STRG.10179	Pd|XP_027050592.1	69.583	99	233	238	240	313.0	3.19e-109
STRG.10180	Pd|XP_027045507.1	28.049	55	144	378	82	29.6	0.48
STRG.10181	Pd|XP_027059124.1	23.333	94	242	550	240	32.0	0.33
STRG.10182	Pd|XP_027042476.1	32.759	30	192	781	58	31.2	0.33
STRG.10184	Pd|XP_027051942.1	38.919	99	548	782	555	429.0	2.82e-142
STRG.10189	Pd|XP_027050394.1	82.47	94	267	555	251	385.0	1.85e-132
STRG.1019	Pd|XP_027053368.1	60.854	85	328	287	281	365.0	1.39e-127
STRG.10190	Pd|XP_027056035.1	23.457	28	288	625	81	31.2	0.73
STRG.10191	Pd|XP_027053350.1	92.162	99	424	483	421	808.0	0.0
STRG.10193	Pd|XP_027037089.1	73.81	89	376	322	336	511.0	0.0
STRG.10194	Pd|XP_027037092.1	70.52	99	338	341	346	489.0	2.24e-175
STRG.10196	Pd|XP_027040180.1	45.017	88	329	311	291	230.0	4.35e-74
STRG.10198	Pd|XP_027042112.1	23.478	54	409	356	115	40.8	0.000866
STRG.10199	Pd|XP_027043847.1	68.905	41	967	533	402	530.0	4.05e-179
STRG.102	Pd|XP_027036539.1	73.077	100	364	2072	364	551.0	0.0
STRG.1020	Pd|XP_027053954.1	42.222	3	1579	215	45	39.7	0.006
STRG.10203	Pd|XP_027056210.1	46.087	96	112	965	115	98.2	3e-25
STRG.10204	Pd|XP_027056210.1	73.876	99	469	965	467	729.0	0.0
STRG.10205	Pd|XP_027055464.1	25.882	59	118	855	85	30.8	0.14
STRG.10208	Pd|XP_027046168.1	74.333	95	512	492	487	739.0	0.0
STRG.10209	Pd|XP_027046190.1	87.778	100	270	1360	270	503.0	2.34e-169
STRG.10210	Pd|XP_027046181.1	39.796	94	181	221	196	140.0	3.08e-42
STRG.10212	Pd|XP_027046178.1	41.469	99	405	1123	422	236.0	3.9799999999999996e-69
STRG.10213	Pd|XP_027046178.1	61.829	98	808	1123	820	904.0	0.0
STRG.10215	Pd|XP_027046179.1	88.302	99	266	264	265	446.0	1.4e-160
STRG.10216	Pd|XP_027035952.1	76.415	97	217	301	212	344.0	7.15e-121
STRG.10217	Pd|XP_027044934.1	58.333	100	201	1640	204	236.0	5.65e-72
STRG.10218	Pd|XP_027044934.1	78.667	100	150	1640	150	245.0	5.57e-76
STRG.10219	Pd|XP_027044934.1	81.159	100	212	1640	207	342.0	2.89e-109
STRG.1022	Pd|XP_027045043.1	31.788	95	304	304	302	131.0	3.45e-36
STRG.10220	Pd|XP_027044934.1	60.652	100	389	1640	399	471.0	2.45e-153
STRG.10221	Pd|XP_027044934.1	70.085	74	158	1640	117	164.0	1.17e-47
STRG.10222	Pd|XP_027049013.1	74.59	98	371	453	366	567.0	0.0
STRG.10225	Pd|XP_027049020.1	63.226	99	449	463	465	580.0	0.0
STRG.10226	Pd|XP_027035953.1	78.689	94	455	453	427	666.0	0.0
STRG.10228	Pd|XP_027044655.1	23.729	54	103	551	59	26.6	3.1
STRG.1023	Pd|XP_027053386.1	53.767	97	300	287	292	317.0	5.74e-109
STRG.10230	Pd|XP_027051303.1	45.556	96	350	441	360	323.0	3.51e-108
STRG.10231	Pd|XP_027037125.1	36.842	30	126	324	38	28.5	0.87
STRG.10232	Pd|XP_027050120.1	84.375	99	389	524	384	684.0	0.0
STRG.10233	Pd|XP_027051280.1	31.915	38	123	558	47	26.2	5.5
STRG.10234	Pd|XP_027045755.1	38.356	67	107	156	73	49.3	1.12e-08
STRG.10235	Pd|XP_027058096.1	37.121	69	191	147	132	84.7	3.3100000000000003e-21
STRG.10236	Pd|XP_027058096.1	38.06	74	168	147	134	69.7	1.16e-15
STRG.10238	Pd|XP_027058101.1	64.979	93	251	331	237	314.0	8.87e-108
STRG.10239	Pd|XP_027042649.1	62.914	78	192	219	151	160.0	6.26e-50
STRG.1024	Pd|XP_027038510.1	59.906	99	210	1212	212	258.0	8.28e-80
STRG.10240	Pd|XP_027041884.1	79.755	99	164	238	163	273.0	9.66e-95
STRG.10241	Pd|XP_027058509.1	79.094	99	282	284	287	462.0	2.0900000000000002e-166
STRG.10242	Pd|XP_027052185.1	66.32	79	1331	1438	1057	1345.0	0.0
STRG.10243	Pd|XP_027058507.1	67.11	98	844	839	827	1164.0	0.0
STRG.10245	Pd|XP_027058692.1	62.821	92	169	167	156	195.0	1.03e-64
STRG.10247	Pd|XP_027037439.1	72.093	99	216	236	215	313.0	1.0800000000000002e-109
STRG.10248	Pd|XP_027037436.1	70.0	91	297	276	270	392.0	1.08e-138
STRG.10249	Pd|XP_027037499.1	70.54	98	866	869	852	1214.0	0.0
STRG.1025	Pd|XP_027038510.1	43.889	99	175	1212	180	142.0	1.21e-39
STRG.10250	Pd|XP_027037495.1	48.0	99	1145	1209	1250	949.0	0.0
STRG.10251	Pd|XP_027037445.1	62.986	99	786	763	797	830.0	0.0
STRG.10252	Pd|XP_027037446.1	63.686	99	362	366	369	377.0	2.35e-130
STRG.10253	Pd|XP_027044258.1	79.228	99	339	457	337	576.0	0.0
STRG.10254	Pd|XP_027044273.1	77.198	97	984	991	978	1431.0	0.0
STRG.10255	Pd|XP_027038953.1	90.583	99	224	421	223	420.0	5.8099999999999995e-149
STRG.10256	Pd|XP_027038945.1	38.65	99	807	1337	815	530.0	1.26e-171
STRG.10257	Pd|XP_027038945.1	54.148	87	519	1337	458	481.0	3.53e-157
STRG.10258	Pd|XP_027038951.1	56.0	96	129	786	125	151.0	1.1900000000000002e-43
STRG.1026	Pd|XP_027053336.1	77.48	99	637	631	635	998.0	0.0
STRG.10260	Pd|XP_027043478.1	89.578	95	426	420	403	748.0	0.0
STRG.10262	Pd|XP_027059820.1	58.411	84	509	504	428	536.0	0.0
STRG.10264	Pd|XP_027043450.1	72.792	99	836	835	838	1226.0	0.0
STRG.10265	Pd|XP_027043452.1	66.078	96	289	284	283	382.0	8.17e-135
STRG.10266	Pd|XP_027043453.1	77.949	98	198	203	195	326.0	1.5299999999999998e-115
STRG.10267	Pd|XP_027053261.1	75.814	91	237	215	215	358.0	4.19e-127
STRG.10268	Pd|XP_027053260.1	90.841	99	666	924	666	1266.0	0.0
STRG.1027	Pd|XP_027047332.1	51.852	16	168	11457	27	31.2	0.26
STRG.10272	Pd|XP_027044541.1	68.644	99	353	345	354	491.0	7.27e-176
STRG.10273	Pd|XP_027044540.1	72.011	99	367	365	368	546.0	0.0
STRG.10274	Pd|XP_027051399.1	84.211	99	228	226	228	402.0	2.0000000000000002e-144
STRG.10275	Pd|XP_027051416.1	62.069	99	117	117	116	157.0	1.86e-51
STRG.10276	Pd|XP_027051419.1	83.577	99	612	609	615	1034.0	0.0
STRG.10278	Pd|XP_027052007.1	20.745	79	242	1718	188	39.7	0.001
STRG.10279	Pd|XP_027059712.1	22.674	61	320	8301	172	41.2	0.000609
STRG.10280	Pd|XP_027054123.1	56.198	91	265	789	242	286.0	1.65e-91
STRG.10281	Pd|XP_027051054.1	32.143	19	291	319	56	28.9	3.2
STRG.10283	Pd|XP_027052905.1	77.049	26	236	209	61	103.0	2.7600000000000004e-27
STRG.10284	Pd|XP_027060200.1	66.915	99	1166	1181	1206	1420.0	0.0
STRG.10285	Pd|XP_027060202.1	65.815	99	315	537	313	401.0	3.08e-138
STRG.10287	Pd|XP_027055686.1	26.027	52	123	369	73	30.0	0.24
STRG.10290	Pd|XP_027042552.1	41.026	11	362	2021	39	31.6	0.9
STRG.10291	Pd|XP_027055353.1	71.531	86	1612	1423	1391	2009.0	0.0
STRG.10292	Pd|XP_027048282.1	31.373	24	202	233	51	29.3	1.1
STRG.10293	Pd|XP_027052622.1	36.283	81	134	147	113	73.6	1.4e-17
STRG.10295	Pd|XP_027058369.1	68.372	66	317	213	215	240.0	1.99e-79
STRG.10296	Pd|XP_027057562.1	43.86	77	220	230	171	120.0	9.84e-34
STRG.10297	Pd|XP_027038336.1	36.842	42	136	161	57	46.2	4.6e-07
STRG.10298	Pd|XP_027038727.1	46.087	76	152	310	115	101.0	8.300000000000001e-27
STRG.10299	Pd|XP_027038904.1	87.029	93	257	239	239	441.0	2.03e-159
STRG.103	Pd|XP_027039465.1	49.351	52	296	203	154	156.0	5.47e-47
STRG.1030	Pd|XP_027053336.1	82.095	99	526	631	525	922.0	0.0
STRG.10300	Pd|XP_027036797.1	33.898	43	137	1228	59	29.3	0.73
STRG.10301	Pd|XP_027038903.1	76.02	80	245	296	196	288.0	2.79e-98
STRG.10302	Pd|XP_027038910.1	65.882	99	249	260	255	328.0	1.86e-114
STRG.10304	Pd|XP_027038915.1	70.815	99	224	230	233	315.0	4.06e-110
STRG.10305	Pd|XP_027056672.1	78.645	68	994	662	679	1058.0	0.0
STRG.10307	Pd|XP_027056299.1	61.275	91	224	214	204	252.0	1.0800000000000001e-85
STRG.10308	Pd|XP_027043577.1	83.42	99	188	193	193	330.0	2.82e-117
STRG.10309	Pd|XP_027043657.1	69.595	92	481	473	444	607.0	0.0
STRG.1031	Pd|XP_027053357.1	70.463	96	292	287	281	434.0	2.36e-155
STRG.10310	Pd|XP_027043653.1	77.027	99	212	222	222	341.0	9.58e-121
STRG.10312	Pd|XP_027040477.1	34.694	43	103	1385	49	30.4	0.16
STRG.10313	Pd|XP_027039677.1	57.477	98	211	293	214	207.0	2.9399999999999997e-67
STRG.10315	Pd|XP_027043182.1	56.812	95	1052	1228	1035	1054.0	0.0
STRG.10316	Pd|XP_027042768.1	77.674	97	439	468	430	699.0	0.0
STRG.10317	Pd|XP_027055559.1	69.874	63	379	237	239	311.0	2.82e-106
STRG.10318	Pd|XP_027039817.1	58.805	74	403	377	318	349.0	1.39e-118
STRG.10319	Pd|XP_027048240.1	54.286	31	112	272	35	35.4	0.003
STRG.1032	Pd|XP_027053359.1	40.367	100	186	241	218	122.0	5.48e-35
STRG.10320	Pd|XP_027042826.1	66.454	95	330	378	313	466.0	9.740000000000001e-166
STRG.10321	Pd|XP_027042826.1	63.517	99	382	378	381	511.0	0.0
STRG.10322	Pd|XP_027051016.1	38.889	33	108	434	36	28.1	0.98
STRG.10323	Pd|XP_027039828.1	65.625	86	367	316	320	361.0	7.750000000000001e-125
STRG.10325	Pd|XP_027039834.1	83.362	89	650	583	583	983.0	0.0
STRG.10326	Pd|XP_027042751.1	30.508	34	146	1322	59	29.6	0.58
STRG.10327	Pd|XP_027042000.1	62.369	98	1053	1279	1047	1357.0	0.0
STRG.1033	Pd|XP_027056354.1	48.936	59	234	406	141	115.0	2.08e-30
STRG.10330	Pd|XP_027048199.1	51.948	92	338	490	308	311.0	3.2300000000000003e-103
STRG.10331	Pd|XP_027037671.1	35.714	28	203	5134	56	32.0	0.25
STRG.10332	Pd|XP_027039833.1	83.638	99	1039	1039	1039	1810.0	0.0
STRG.10334	Pd|XP_027039832.1	87.075	99	295	294	294	547.0	0.0
STRG.10335	Pd|XP_027049003.1	90.385	100	104	470	104	200.0	4.26e-64
STRG.10336	Pd|XP_027051906.1	81.429	99	628	620	630	1077.0	0.0
STRG.10337	Pd|XP_027051905.1	61.801	99	705	1146	733	867.0	0.0
STRG.1034	Pd|XP_027056365.1	80.225	99	443	445	445	734.0	0.0
STRG.10340	Pd|XP_027048199.1	49.882	97	447	490	425	402.0	5.17e-137
STRG.10342	Pd|XP_027049028.1	81.034	99	352	426	348	588.0	0.0
STRG.10343	Pd|XP_027049604.1	61.813	99	672	1705	673	855.0	0.0
STRG.10344	Pd|XP_027049603.1	85.0	97	247	240	240	428.0	2.41e-154
STRG.10345	Pd|XP_027055568.1	66.73	98	524	523	526	726.0	0.0
STRG.10346	Pd|XP_027055569.1	89.691	95	306	302	291	551.0	0.0
STRG.10347	Pd|XP_027053975.1	86.994	98	477	576	469	752.0	0.0
STRG.10348	Pd|XP_027053977.1	72.589	97	191	220	197	298.0	2.8999999999999995e-104
STRG.10349	Pd|XP_027053980.1	63.49	96	1351	1293	808	921.0	0.0
STRG.1035	Pd|XP_027057942.1	68.667	99	152	147	150	223.0	2.21e-76
STRG.10350	Pd|XP_027044928.1	61.111	18	101	1019	18	27.7	1.3
STRG.10351	Pd|XP_027037760.1	82.014	99	418	430	417	685.0	0.0
STRG.10353	Pd|XP_027049831.1	25.806	73	128	642	93	31.6	0.097
STRG.10354	Pd|XP_027038876.1	30.198	71	276	297	202	59.3	2.96e-10
STRG.10355	Pd|XP_027053224.1	52.427	94	110	195	103	110.0	5.470000000000001e-32
STRG.10357	Pd|XP_027038797.1	58.586	98	197	193	198	196.0	2.6e-64
STRG.10358	Pd|XP_027047132.1	62.411	97	292	437	282	392.0	2.4099999999999998e-136
STRG.10359	Pd|XP_027047132.1	53.741	99	145	437	147	150.0	2.34e-44
STRG.1036	Pd|XP_027053426.1	31.933	28	374	471	119	32.3	0.36
STRG.10361	Pd|XP_027047056.1	77.617	91	303	527	277	446.0	3.57e-156
STRG.10362	Pd|XP_027051848.1	72.727	79	141	2533	121	180.0	1.9199999999999999e-53
STRG.10363	Pd|XP_027053536.1	35.417	36	126	280	48	28.9	0.59
STRG.10364	Pd|XP_027051837.1	69.412	99	169	172	170	203.0	7.2099999999999995e-68
STRG.10365	Pd|XP_027051756.1	67.453	95	219	276	212	249.0	1.23e-83
STRG.10366	Pd|XP_027047318.1	38.265	93	205	685	196	149.0	9.64e-42
STRG.10367	Pd|XP_027051913.1	63.102	99	185	185	187	238.0	3.38e-81
STRG.10368	Pd|XP_027051848.1	96.11	100	436	2533	437	862.0	0.0
STRG.10369	Pd|XP_027049751.1	86.719	99	257	371	256	482.0	1.76e-173
STRG.1037	Pd|XP_027037452.1	88.596	99	343	1085	342	634.0	0.0
STRG.10370	Pd|XP_027049738.1	70.71	99	339	340	338	502.0	1.6799999999999998e-180
STRG.10371	Pd|XP_027049762.1	69.159	99	499	530	535	707.0	0.0
STRG.10372	Pd|XP_027040255.1	69.077	99	1131	1356	1148	1472.0	0.0
STRG.10373	Pd|XP_027051679.1	69.892	58	315	278	186	263.0	1.8400000000000001e-87
STRG.10374	Pd|XP_027040260.1	70.833	89	270	242	240	351.0	1.3900000000000001e-123
STRG.10375	Pd|XP_027040258.1	76.852	99	436	428	432	686.0	0.0
STRG.10376	Pd|XP_027041469.1	55.083	29	1467	394	423	461.0	4.7699999999999996e-150
STRG.10377	Pd|XP_027054585.1	86.0	99	151	150	150	262.0	9.02e-92
STRG.10378	Pd|XP_027054586.1	92.793	99	112	109	111	207.0	3.7300000000000005e-71
STRG.10379	Pd|XP_027054632.1	85.373	99	337	336	335	598.0	0.0
STRG.1038	Pd|XP_027037509.1	64.818	99	579	576	577	806.0	0.0
STRG.10380	Pd|XP_027040600.1	24.561	54	106	82	57	30.4	0.046
STRG.10381	Pd|XP_027054633.1	98.578	99	213	232	211	434.0	2.52e-157
STRG.10383	Pd|XP_027040256.1	92.705	99	562	562	562	1070.0	0.0
STRG.10384	Pd|XP_027040257.1	60.752	99	453	468	479	585.0	0.0
STRG.10386	Pd|XP_027040233.1	93.534	99	465	498	464	873.0	0.0
STRG.10387	Pd|XP_027043173.1	54.839	89	140	147	124	122.0	7.03e-37
STRG.10391	Pd|XP_027043173.1	42.424	90	145	147	132	85.9	2.73e-22
STRG.10392	Pd|XP_027041322.1	46.792	96	248	575	265	225.0	2.5600000000000002e-70
STRG.10393	Pd|XP_027042323.1	74.453	96	140	604	137	207.0	8.21e-65
STRG.10394	Pd|XP_027043922.1	84.076	99	2375	5176	2380	4116.0	0.0
STRG.10395	Pd|XP_027042322.1	81.431	99	648	653	657	1091.0	0.0
STRG.10397	Pd|XP_027052457.1	26.19	56	216	860	126	29.6	1.3
STRG.10398	Pd|XP_027036681.1	28.358	24	271	913	67	30.4	1.0
STRG.10399	Pd|XP_027052457.1	28.07	58	189	860	114	33.5	0.058
