qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Nematostella|LOC116601185	Hydra|LOC100209306	35.908	99	1598	2020	1657	1015.0	0.0
Nematostella|LOC116601186	Hydra|LOC100198699	43.137	31	160	823	51	40.0	0.000266
Nematostella|LOC116601190	Hydra|LOC100210504	31.579	7	791	2715	57	30.0	6.9
Nematostella|LOC116601196	Hydra|LOC101237469	37.143	12	304	428	35	30.4	1.4
Nematostella|LOC116601202	Hydra|LOC124808396	20.497	52	1157	1818	644	112.0	1.04e-24
Nematostella|LOC116601203	Hydra|LOC124818305	22.175	53	1247	1944	699	152.0	4.7900000000000004e-37
Nematostella|LOC116601208	Hydra|LOC101238484	27.82	35	341	2088	133	33.9	0.16
Nematostella|LOC116601211	Hydra|LOC105843843	24.49	37	387	149	147	28.5	3.9
Nematostella|LOC116601214	Hydra|LOC100210596	43.75	83	1281	593	528	441.0	5.49e-141
Nematostella|LOC116601217	Hydra|LOC100211417	26.667	50	477	480	255	71.2	3.08e-13
Nematostella|LOC116601218	Hydra|LOC100200478	23.301	75	385	8544	309	39.3	0.003
Nematostella|LOC116601219	Hydra|LOC100209356	24.837	84	397	563	306	110.0	2.99e-26
Nematostella|LOC116601221	Hydra|LOC105843997	25.352	44	310	378	142	39.3	0.002
Nematostella|LOC116601227	Hydra|LOC100209362	40.351	21	271	970	57	33.5	0.12
Nematostella|LOC116601228	Hydra|LOC100213618	30.347	63	1076	663	692	285.0	1.29e-83
Nematostella|LOC116601234	Hydra|LOC101236545	35.294	71	578	453	425	221.0	6.53e-66
Nematostella|LOC116601237	Hydra|LOC100210853	35.704	54	1239	2849	675	379.0	3.2700000000000003e-109
Nematostella|LOC116601241	Hydra|LOC100197875	38.386	99	387	382	409	261.0	3.38e-84
Nematostella|LOC116601242	Hydra|LOC100203884	27.778	50	193	464	108	31.2	0.32
Nematostella|LOC116601243	Hydra|LOC100213567	21.995	77	574	8360	441	59.3	5.22e-09
Nematostella|LOC116601244	Hydra|LOC101237468	26.667	22	443	421	105	30.4	1.8
Nematostella|LOC116601245	Hydra|LOC124810947	44.907	52	405	236	216	191.0	1.11e-58
Nematostella|LOC116601253	Hydra|LOC124818359	33.796	94	229	238	216	84.7	6.2e-20
Nematostella|LOC116601353	Hydra|LOC101236593	43.902	25	2043	1339	82	91.3	3.95e-18
Nematostella|LOC116601357	Hydra|LOC100197512	25.154	79	2238	3343	1944	539.0	9.710000000000001e-156
Nematostella|LOC116601367	Hydra|LOC100214365	28.571	20	315	586	77	35.8	0.03
Nematostella|LOC116601368	Hydra|LOC100210184	44.526	90	1839	1652	1644	1330.0	0.0
Nematostella|LOC116601370	Hydra|LOC100209487	24.051	84	94	267	79	29.3	0.27
Nematostella|LOC116601376	Hydra|LOC105843520	51.667	38	411	347	120	133.0	1.22e-35
Nematostella|LOC116601377	Hydra|LOC105849124	31.579	37	208	1139	76	33.1	0.11
Nematostella|LOC116601378	Hydra|LOC101236017	26.0	60	241	375	150	33.5	0.081
Nematostella|LOC116601379	Hydra|LOC101234965	27.778	18	386	2594	72	29.3	4.1
Nematostella|LOC116601388	Hydra|LOC101237035	36.957	47	182	118	92	34.3	0.011
Nematostella|LOC116601389	Hydra|LOC101236404	23.913	51	376	352	230	33.1	0.21
Nematostella|LOC116601390	Hydra|LOC105849538	43.333	14	220	154	30	27.7	3.4
Nematostella|LOC116601392	Hydra|LOC124814455	26.198	75	400	330	313	98.6	4.6799999999999994e-23
Nematostella|LOC116601394	Hydra|LOC124819293	28.358	30	227	328	67	32.0	0.2
Nematostella|LOC116601395	Hydra|LOC101241003	30.986	46	149	3910	71	33.1	0.048
Nematostella|LOC116601396	Hydra|LOC100213567	22.3	80	414	8360	287	47.0	1.68e-05
Nematostella|LOC116601398	Hydra|LOC100206071	25.0	39	315	2012	132	38.5	0.005
Nematostella|LOC116601405	Hydra|LOC124811893	37.805	18	450	129	82	55.5	1.9e-09
Nematostella|LOC116601409	Hydra|LOC100201213	25.0	51	109	760	56	26.6	3.7
Nematostella|LOC116601410	Hydra|LOC100215454	34.979	91	494	479	466	293.0	5.2e-94
Nematostella|LOC116601412	Hydra|LOC100210564	30.556	17	217	2546	36	30.0	1.1
Nematostella|LOC116601414	Hydra|LOC101237642	28.409	49	176	1640	88	31.6	0.23
Nematostella|LOC116601415	Hydra|LOC100202308	26.667	81	178	167	150	53.5	2.32e-09
Nematostella|LOC116601421	Hydra|LOC100201341	41.353	22	613	522	133	124.0	4.13e-30
Nematostella|LOC116601425	Hydra|LOC105846448	36.066	43	141	356	61	41.2	6.14e-05
Nematostella|LOC116601431	Hydra|LOC100212498	43.939	66	196	761	132	118.0	4.47e-31
Nematostella|LOC116601433	Hydra|LOC100213567	19.792	24	1907	8360	480	38.1	0.06
Nematostella|LOC116601434	Hydra|LOC100203775	32.353	83	360	450	340	151.0	8.64e-42
Nematostella|LOC116601437	Hydra|LOC124814052	30.488	38	429	188	164	78.6	4.34e-17
Nematostella|LOC116601438	Hydra|LOC105846784	26.627	25	1520	197	169	69.7	3e-13
Nematostella|LOC116601441	Hydra|LOC100204735	53.226	52	119	115	62	79.0	3.16e-20
Nematostella|LOC116601443	Hydra|LOC100215633	34.509	98	1872	2266	1872	1079.0	0.0
Nematostella|LOC116601445	Hydra|LOC101236768	43.213	90	1540	1448	1407	1135.0	0.0
Nematostella|LOC116601446	Hydra|LOC105844804	28.523	92	1221	1236	1192	351.0	4.1e-102
Nematostella|LOC116601447	Hydra|LOC100211417	26.882	81	225	480	186	83.6	1.24e-18
Nematostella|LOC116601449	Hydra|LOC100202679	46.299	89	1077	950	689	622.0	0.0
Nematostella|LOC116601450	Hydra|LOC101239289	30.472	58	372	333	233	106.0	5.810000000000001e-26
Nematostella|LOC116601451	Hydra|LOC100200257	34.211	39	90	1019	38	32.3	0.022
Nematostella|LOC116601453	Hydra|LOC100212706	26.923	9	591	344	52	30.8	2.0
Nematostella|LOC116601455	Hydra|LOC100207912	45.97	67	496	969	335	283.0	6.01e-86
Nematostella|LOC116601459	Hydra|LOC100203346	47.664	55	583	437	321	284.0	6.71e-90
Nematostella|LOC116601466	Hydra|LOC100212445	62.668	99	1344	1340	1342	1751.0	0.0
Nematostella|LOC116601469	Hydra|LOC105845034	21.942	83	322	351	278	54.3	2.76e-08
Nematostella|LOC116601470	Hydra|LOC100213606	58.374	91	442	428	406	509.0	5.42e-180
Nematostella|LOC116601474	Hydra|LOC100215658	30.476	12	855	341	105	58.2	6.29e-09
Nematostella|LOC116601475	Hydra|LOC105848552	34.703	98	222	328	219	135.0	2.48e-38
Nematostella|LOC116601476	Hydra|LOC100211792	63.923	99	415	416	413	548.0	0.0
Nematostella|LOC116601479	Hydra|LOC100203629	23.224	62	577	597	366	100.0	2.35e-22
Nematostella|LOC116601481	Hydra|LOC100213036	31.514	79	502	384	403	187.0	1.07e-54
Nematostella|LOC116601482	Hydra|LOC100203216	35.814	87	260	959	215	115.0	5.13e-29
Nematostella|LOC116601490	Hydra|LOC100209409	53.788	98	266	257	264	260.0	1.75e-87
Nematostella|LOC116601495	Hydra|LOC100210120	30.0	10	520	7057	60	32.0	1.0
Nematostella|LOC116601498	Hydra|LOC100213488	34.423	60	756	591	459	251.0	5.6599999999999996e-74
Nematostella|LOC116601501	Hydra|LOC100197555	22.528	51	1951	1463	981	124.0	2.31e-28
Nematostella|LOC116601507	Hydra|LOC100198405	27.692	51	248	513	130	38.1	0.003
Nematostella|LOC116601508	Hydra|LOC100214228	60.345	22	263	326	58	82.8	1.79e-18
Nematostella|LOC116601510	Hydra|LOC100197241	30.079	60	1924	2947	891	330.0	6.01e-91
Nematostella|LOC116601513	Hydra|LOC100211851	68.254	30	350	369	63	97.1	1.19e-22
Nematostella|LOC116601516	Hydra|LOC105844993	50.685	88	78	86	73	60.5	5e-14
Nematostella|LOC116601518	Hydra|LOC105850935	51.852	39	207	249	81	88.6	1.7100000000000003e-21
Nematostella|LOC116601521	Hydra|LOC100200237	38.158	80	106	2060	76	49.7	3.06e-08
Nematostella|LOC116601522	Hydra|LOC100209907	37.097	16	391	1449	62	37.0	0.017
Nematostella|LOC116601524	Hydra|LOC101236336	26.761	66	213	238	142	55.5	1.75e-09
Nematostella|LOC116601525	Hydra|LOC101236615	28.8	24	1433	738	375	132.0	2.9e-31
Nematostella|LOC116601527	Hydra|LOC101237418	24.409	63	380	327	254	67.8	1.22e-12
Nematostella|LOC116601529	Hydra|LOC100208880	27.381	8	906	725	84	33.1	0.75
Nematostella|LOC116601532	Hydra|LOC100205758	30.12	65	125	966	83	28.9	0.76
Nematostella|LOC116601533	Hydra|LOC100210120	29.344	20	1259	7057	259	138.0	1.4900000000000002e-32
Nematostella|LOC116601534	Hydra|LOC100213577	65.116	91	375	335	344	472.0	4.89e-168
Nematostella|LOC116601539	Hydra|LOC100207185	46.875	9	358	600	32	30.0	2.1
Nematostella|LOC116601541	Hydra|LOC100212575	26.537	38	968	434	309	76.3	2.22e-14
Nematostella|LOC116601542	Hydra|LOC100207789	29.584	34	1269	1790	409	39.7	0.013
Nematostella|LOC116601545	Hydra|LOC100215232	45.183	81	996	1122	602	542.0	6.59e-176
Nematostella|LOC116601550	Hydra|LOC100213354	23.684	39	194	1372	76	29.3	1.6
Nematostella|LOC116601557	Hydra|LOC124818246	35.0	80	390	369	320	191.0	1.75e-57
Nematostella|LOC116601562	Hydra|LOC100202906	29.48	80	420	320	173	71.2	1e-13
Nematostella|LOC116601563	Hydra|LOC100213644	45.59	97	661	661	669	584.0	0.0
Nematostella|LOC116601565	Hydra|LOC124807507	44.231	10	469	405	52	43.1	0.00023
Nematostella|LOC116601583	Hydra|LOC124810947	44.196	85	262	236	224	187.0	3.88e-59
Nematostella|LOC116601584	Hydra|LOC100211417	46.479	25	284	480	71	71.2	4.8e-14
Nematostella|LOC116601589	Hydra|LOC100213066	50.109	75	1197	1294	914	890.0	0.0
Nematostella|LOC116601592	Hydra|LOC100198771	22.989	20	418	625	87	32.0	0.61
Nematostella|LOC116601594	Hydra|LOC100209245	41.326	93	546	572	513	414.0	3.62e-139
Nematostella|LOC116601598	Hydra|LOC105847758	20.816	58	423	269	245	48.1	2.69e-06
Nematostella|LOC116601599	Hydra|LOC124811594	56.716	47	142	103	67	84.7	1.97e-22
Nematostella|LOC116601600	Hydra|LOC100215087	54.545	80	96	97	77	92.4	3.65e-26
Nematostella|LOC116601605	Hydra|LOC101241207	36.957	86	211	225	184	143.0	6.93e-43
Nematostella|LOC116601609	Hydra|LOC100215465	30.0	77	106	531	90	29.6	0.25
Nematostella|LOC116601613	Hydra|LOC100204363	28.832	51	1030	827	548	253.0	3.11e-71
Nematostella|LOC116601618	Hydra|LOC105850971	93.421	97	78	76	76	144.0	3.6000000000000004e-47
Nematostella|LOC116601619	Hydra|LOC100206725	56.839	99	320	325	329	379.0	1.68e-132
Nematostella|LOC116601632	Hydra|LOC100214365	32.716	37	418	586	162	57.0	9.35e-09
Nematostella|LOC116601633	Hydra|LOC124809151	28.409	26	334	303	88	32.0	0.38
Nematostella|LOC116601638	Hydra|LOC105843955	25.072	82	346	381	347	117.0	9.729999999999999e-30
Nematostella|LOC116601640	Hydra|LOC100202155	34.524	37	644	1167	252	131.0	1.18e-31
Nematostella|LOC116601842	Hydra|LOC124817479	31.25	26	313	421	80	49.7	1e-06
Nematostella|LOC116601843	Hydra|LOC101238170	28.972	79	252	331	214	68.2	2.46e-13
Nematostella|LOC116601844	Hydra|LOC105843185	58.904	34	1348	436	438	548.0	0.0
Nematostella|LOC116601846	Hydra|LOC124813552	30.189	22	238	498	53	30.4	0.84
Nematostella|LOC116601851	Hydra|LOC100200567	36.364	55	76	906	44	31.2	0.028
Nematostella|LOC116601852	Hydra|LOC100203524	75.582	100	1125	1152	1159	1732.0	0.0
Nematostella|LOC116601854	Hydra|LOC100213095	23.158	87	369	437	380	68.6	1.02e-12
Nematostella|LOC116601858	Hydra|LOC101240275	23.885	75	1027	3141	762	178.0	3.58e-45
Nematostella|LOC116601864	Hydra|LOC100201149	22.613	92	3015	4705	2817	333.0	3.41e-91
Nematostella|LOC116601868	Hydra|LOC101237767	27.011	45	342	1261	174	53.5	1.02e-07
Nematostella|LOC116601871	Hydra|LOC100197784	47.2	35	437	2042	125	100.0	2.07e-22
Nematostella|LOC116601872	Hydra|LOC100197984	63.968	95	259	259	247	348.0	1.8400000000000002e-122
Nematostella|LOC116601875	Hydra|LOC124812274	24.324	10	2209	1064	222	53.1	1.91e-06
Nematostella|LOC116601877	Hydra|LOC100205338	47.305	31	624	424	167	172.0	1.58e-47
Nematostella|LOC116601878	Hydra|LOC124807331	30.769	12	315	338	39	31.2	0.67
Nematostella|LOC116601880	Hydra|LOC124807331	30.769	22	181	338	39	32.3	0.11
Nematostella|LOC116601882	Hydra|LOC124807331	30.769	12	315	338	39	31.2	0.69
Nematostella|LOC116601884	Hydra|LOC101238987	29.091	14	801	330	110	36.6	0.046
Nematostella|LOC116601886	Hydra|LOC101237780	32.812	23	255	1442	64	32.0	0.35
Nematostella|LOC116601888	Hydra|LOC101239810	27.347	70	365	732	245	73.2	4.12e-14
Nematostella|LOC116601889	Hydra|LOC124811351	23.894	35	312	403	113	30.8	1.0
Nematostella|LOC116601890	Hydra|LOC100203326	27.143	44	151	1321	70	30.0	0.55
Nematostella|LOC116601893	Hydra|LOC101236066	24.625	48	1192	3579	467	82.0	1.49e-15
Nematostella|LOC116601894	Hydra|LOC101236066	24.426	63	852	3579	479	78.6	1.03e-14
Nematostella|LOC116601898	Hydra|LOC100199024	38.889	62	598	518	342	263.0	5.389999999999999e-81
Nematostella|LOC116601899	Hydra|LOC101238333	30.041	48	494	517	243	83.2	5.95e-17
Nematostella|LOC116601900	Hydra|LOC124813976	35.741	87	616	569	540	356.0	1.27e-115
Nematostella|LOC116601905	Hydra|LOC100212363	45.205	81	427	481	365	348.0	1.47e-116
Nematostella|LOC116601906	Hydra|LOC100204411	25.287	88	89	658	87	27.7	0.83
Nematostella|LOC116601909	Hydra|LOC101235770	30.986	19	335	1049	71	30.0	1.9
Nematostella|LOC116601913	Hydra|LOC100208856	53.659	60	153	4805	41	47.4	7.66e-07
Nematostella|LOC116601917	Hydra|LOC105849775	28.125	24	576	684	160	57.4	1.27e-08
Nematostella|LOC116601918	Hydra|LOC105847499	29.674	96	381	1585	337	139.0	4.6e-36
Nematostella|LOC116601923	Hydra|LOC100201946	29.358	10	1061	1045	109	35.4	0.21
Nematostella|LOC116601924	Hydra|LOC100214076	34.488	70	837	813	635	347.0	6.5e-107
Nematostella|LOC116601925	Hydra|LOC101239525	51.215	76	644	631	494	491.0	7.260000000000001e-167
Nematostella|LOC116601926	Hydra|LOC100204206	36.842	14	358	1154	57	34.3	0.098
Nematostella|LOC116601928	Hydra|LOC105843185	58.904	34	1348	436	438	548.0	0.0
Nematostella|LOC116601941	Hydra|LOC124815942	27.835	94	238	436	97	48.1	1.56e-06
Nematostella|LOC116601942	Hydra|LOC101239967	37.838	40	92	382	37	26.9	1.5
Nematostella|LOC116601948	Hydra|LOC124818887	49.346	99	307	359	306	338.0	3.6400000000000004e-116
Nematostella|LOC116601954	Hydra|LOC124819003	48.837	58	221	221	129	132.0	1.5e-38
Nematostella|LOC116601955	Hydra|LOC100198930	29.487	30	210	351	78	28.1	3.2
Nematostella|LOC116601956	Hydra|LOC124817929	31.373	33	153	447	51	29.3	0.74
Nematostella|LOC116601957	Hydra|LOC124811356	34.375	25	126	285	32	25.4	9.1
Nematostella|LOC116601970	Hydra|LOC124812527	34.884	27	162	593	43	33.5	0.039
Nematostella|LOC116601971	Hydra|LOC124816304	28.839	100	524	1760	534	192.0	1.3499999999999999e-52
Nematostella|LOC116601973	Hydra|LOC100214647	52.459	31	375	3012	61	48.9	3.6e-06
Nematostella|LOC116601976	Hydra|LOC124809893	31.481	31	175	269	54	31.2	0.21
Nematostella|LOC116601977	Hydra|LOC100197279	51.931	99	704	651	699	651.0	0.0
Nematostella|LOC116601978	Hydra|LOC100211223	40.0	32	142	350	45	28.5	1.4
Nematostella|LOC116601980	Hydra|LOC100213276	34.783	39	111	367	46	30.0	0.2
Nematostella|LOC116601981	Hydra|LOC100201178	26.389	34	208	417	72	34.3	0.037
Nematostella|LOC116601987	Hydra|LOC124810550	31.579	16	471	576	76	32.0	0.82
Nematostella|LOC116601989	Hydra|LOC124816425	45.652	59	232	341	138	127.0	4.5300000000000003e-35
Nematostella|LOC116601991	Hydra|LOC100214339	35.484	16	188	1336	31	28.1	3.1
Nematostella|LOC116601992	Hydra|LOC100207286	42.318	99	698	689	716	568.0	0.0
Nematostella|LOC116601994	Hydra|LOC100200359	35.714	20	274	1897	56	29.3	2.9
Nematostella|LOC116601996	Hydra|LOC124815310	24.352	60	310	839	193	60.1	4.67e-10
Nematostella|LOC116602006	Hydra|LOC100210696	27.273	37	172	1087	77	32.0	0.16
Nematostella|LOC116602008	Hydra|LOC100202155	38.631	78	1937	1167	818	554.0	2.58e-171
Nematostella|LOC116602010	Hydra|LOC100212826	56.0	73	143	1425	50	44.3	6.77e-06
Nematostella|LOC116602014	Hydra|LOC100197752	45.652	13	384	1086	46	40.8	0.001
Nematostella|LOC116602015	Hydra|LOC124808486	17.413	20	1144	239	201	44.7	0.000114
Nematostella|LOC116602018	Hydra|LOC100206868	41.131	98	498	508	513	382.0	3.3e-128
Nematostella|LOC116602023	Hydra|LOC100209658	37.339	28	898	1025	233	186.0	1.34e-48
Nematostella|LOC116602025	Hydra|LOC100209737	40.0	21	1477	1041	305	266.0	2.3000000000000002e-73
Nematostella|LOC116602027	Hydra|LOC105843740	32.203	45	132	1059	59	28.1	1.6
Nematostella|LOC116602029	Hydra|LOC100208044	28.611	95	1130	1084	1094	412.0	1.05e-125
Nematostella|LOC116602041	Hydra|LOC100211301	22.196	92	427	418	419	70.5	2.98e-13
Nematostella|LOC116602043	Hydra|LOC100210520	28.736	51	319	1894	174	73.9	1.81e-14
Nematostella|LOC116602048	Hydra|LOC100200883	64.706	78	130	109	102	143.0	1.69e-45
Nematostella|LOC116602051	Hydra|LOC105850553	27.473	79	329	418	273	69.7	2.58e-13
Nematostella|LOC116602053	Hydra|LOC105848952	37.361	98	911	1055	902	625.0	0.0
Nematostella|LOC116602062	Hydra|LOC100206605	40.043	90	492	491	462	340.0	3.82e-112
Nematostella|LOC116602066	Hydra|LOC101234350	45.455	34	323	2020	33	35.0	0.051
Nematostella|LOC116602070	Hydra|LOC105848401	31.429	15	227	138	35	26.9	5.0
Nematostella|LOC116602081	Hydra|LOC124810008	25.749	40	389	908	167	32.0	0.7
Nematostella|LOC116602083	Hydra|LOC100208281	40.0	20	205	1048	40	31.6	0.33
Nematostella|LOC116602084	Hydra|LOC100205559	24.522	91	331	401	314	110.0	1.25e-27
Nematostella|LOC116602089	Hydra|LOC124816304	30.014	89	703	1760	703	265.0	1.94e-75
Nematostella|LOC116602090	Hydra|LOC105849104	28.121	80	1954	1416	1586	600.0	0.0
Nematostella|LOC116602092	Hydra|LOC105844358	27.458	85	341	354	295	92.8	2.6200000000000003e-21
Nematostella|LOC116602101	Hydra|LOC100192262	58.252	78	528	445	412	518.0	0.0
Nematostella|LOC116602104	Hydra|LOC100210803	31.126	35	399	2348	151	70.5	6.28e-13
Nematostella|LOC116602111	Hydra|LOC100212604	36.866	31	1260	503	217	59.3	8.77e-09
Nematostella|LOC116602115	Hydra|LOC100200237	38.217	56	308	2060	157	92.8	8.740000000000001e-21
Nematostella|LOC116602117	Hydra|LOC100211542	43.421	98	460	426	456	359.0	3.77e-121
Nematostella|LOC116602118	Hydra|LOC101234472	39.062	34	1836	1227	640	453.0	4.75e-135
Nematostella|LOC116602120	Hydra|LOC100205732	74.783	91	254	252	230	365.0	2.76e-129
Nematostella|LOC116602121	Hydra|LOC100200207	41.094	84	751	716	640	461.0	1.01e-152
Nematostella|LOC116602123	Hydra|LOC101234955	24.595	66	458	345	309	62.4	1.33e-10
Nematostella|LOC116602125	Hydra|LOC124809433	20.213	98	192	851	188	48.5	6.19e-07
Nematostella|LOC116602126	Hydra|LOC105847698	23.285	70	777	984	554	128.0	1.82e-30
Nematostella|LOC116602127	Hydra|LOC100213528	46.532	95	345	348	346	330.0	1.23e-112
Nematostella|LOC116602130	Hydra|LOC100199605	35.814	89	1167	2632	860	565.0	8.87e-173
Nematostella|LOC116602131	Hydra|LOC124812663	25.714	43	929	836	420	112.0	1.8e-25
Nematostella|LOC116602133	Hydra|LOC100203833	33.75	54	281	2580	160	89.0	1.01e-19
Nematostella|LOC116602136	Hydra|LOC124818635	22.222	27	497	294	153	32.7	0.4
Nematostella|LOC116602144	Hydra|LOC100197756	27.778	34	201	2310	72	31.2	0.36
Nematostella|LOC116602146	Hydra|LOC105845101	31.081	10	703	85	74	45.4	3.12e-06
Nematostella|LOC116602147	Hydra|LOC100202097	25.268	38	1204	1155	467	112.0	8.04e-25
Nematostella|LOC116602153	Hydra|LOC100206125	25.455	29	184	448	55	28.5	2.0
Nematostella|LOC116602154	Hydra|LOC100213322	29.609	61	263	1095	179	81.3	1.95e-17
Nematostella|LOC116602157	Hydra|LOC124813976	36.812	52	934	569	345	256.0	6.04e-75
Nematostella|LOC116602160	Hydra|LOC124811942	37.136	94	469	433	447	281.0	1.38e-90
Nematostella|LOC116602161	Hydra|LOC105843786	28.302	64	383	270	265	81.6	1.34e-17
Nematostella|LOC116602162	Hydra|LOC100210173	27.826	9	3934	7967	115	35.0	1.0
Nematostella|LOC116602164	Hydra|LOC101240275	40.541	24	161	3141	37	38.9	0.000684
Nematostella|LOC116602165	Hydra|LOC105847178	21.672	88	334	1081	323	76.6	2.49e-15
Nematostella|LOC116602168	Hydra|LOC100215503	29.885	72	138	5467	87	45.8	1.85e-06
Nematostella|LOC116602174	Hydra|LOC100214840	27.273	51	108	685	55	25.8	6.4
Nematostella|LOC116602178	Hydra|LOC124807279	30.0	58	103	1770	60	27.7	1.1
Nematostella|LOC116602182	Hydra|LOC100197555	33.295	95	896	1463	865	454.0	7.47e-141
Nematostella|LOC116602188	Hydra|LOC101235835	28.261	74	431	418	322	110.0	1.54e-26
Nematostella|LOC116602189	Hydra|LOC100207907	35.407	60	370	240	209	96.7	2.7599999999999995e-23
Nematostella|LOC116602193	Hydra|LOC124811222	40.179	19	557	194	112	57.8	1.1e-09
Nematostella|LOC116602194	Hydra|LOC100205559	24.679	88	330	401	312	102.0	1.62e-24
Nematostella|LOC116602196	Hydra|LOC105850124	36.735	8	629	143	49	29.3	3.1
Nematostella|LOC116602197	Hydra|LOC100215556	28.333	45	127	879	60	26.2	5.9
Nematostella|LOC116602199	Hydra|LOC124818145	25.373	46	145	253	67	30.0	0.35
Nematostella|LOC116602213	Hydra|LOC105847613	34.545	34	145	548	55	28.5	1.3
Nematostella|LOC116602214	Hydra|LOC100202894	23.81	31	270	689	84	29.3	2.6
Nematostella|LOC116602219	Hydra|LOC100211274	34.211	29	122	954	38	30.4	0.19
Nematostella|LOC116602230	Hydra|LOC101240241	29.167	31	296	339	96	36.6	0.012
Nematostella|LOC116602233	Hydra|LOC124813378	40.984	11	565	467	61	56.6	1.64e-08
Nematostella|LOC116602234	Hydra|LOC101239289	28.929	88	294	333	280	94.4	2.51e-22
Nematostella|LOC116602235	Hydra|LOC101241233	25.862	89	129	5394	116	28.9	0.86
Nematostella|LOC116602237	Hydra|LOC124817506	24.865	27	644	261	185	34.7	0.13
Nematostella|LOC116602239	Hydra|LOC101237374	49.254	97	481	480	469	459.0	3.6299999999999997e-159
Nematostella|LOC116602242	Hydra|LOC100208130	44.444	11	243	730	27	28.5	3.6
Nematostella|LOC116602244	Hydra|LOC101236485	25.984	95	605	784	635	164.0	1.02e-42
Nematostella|LOC116602246	Hydra|LOC124815972	31.098	65	241	437	164	68.9	1.47e-13
Nematostella|LOC116602247	Hydra|LOC105844911	24.359	39	195	119	78	29.6	0.47
Nematostella|LOC116602248	Hydra|LOC100201718	26.19	22	790	1751	168	59.3	7.36e-09
Nematostella|LOC116602249	Hydra|LOC124815433	41.071	75	356	402	280	198.0	2.88e-60
Nematostella|LOC116602254	Hydra|LOC101238626	33.333	99	417	2269	411	238.0	1.62e-69
Nematostella|LOC116602255	Hydra|LOC100207253	26.562	51	111	972	64	29.3	0.38
Nematostella|LOC116602256	Hydra|LOC100203916	30.731	96	1025	2385	999	470.0	4.94e-142
Nematostella|LOC116602257	Hydra|LOC105843116	32.377	61	874	892	488	179.0	1.66e-46
Nematostella|LOC116602259	Hydra|LOC101239463	29.577	18	396	491	71	41.6	0.000619
Nematostella|LOC116602261	Hydra|LOC124807904	24.06	23	541	558	133	38.9	0.006
Nematostella|LOC116602263	Hydra|LOC101238835	20.779	96	149	152	154	30.8	0.15
Nematostella|LOC116602264	Hydra|LOC124807716	27.273	38	216	358	99	31.2	0.41
Nematostella|LOC116602265	Hydra|LOC101239289	32.773	74	303	333	238	107.0	5.5900000000000004e-27
Nematostella|LOC116602269	Hydra|LOC100208289	32.051	34	232	1581	78	29.6	1.4
