qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydra|LOC100192275	Hydractinia|LOC130636501	35.789	97	95	97	95	52.8	1.58e-10
Hydra|LOC100192277	Hydractinia|LOC130647990	28.378	49	269	517	148	55.5	8.89e-09
Hydra|LOC100192280	Hydractinia|LOC130645176	53.307	99	717	751	771	707.0	0.0
Hydra|LOC100192283	Hydractinia|LOC130644829	56.645	100	418	453	459	447.0	5.82e-156
Hydra|LOC100192286	Hydractinia|LOC130657354	32.222	99	164	378	180	69.3	2.01e-14
Hydra|LOC100192287	Hydractinia|LOC130657354	31.868	99	166	378	182	67.4	8.22e-14
Hydra|LOC100192288	Hydractinia|LOC130657354	38.288	73	319	378	222	86.7	4.44e-19
Hydra|LOC100192289	Hydractinia|LOC130613902	82.335	99	335	336	334	564.0	0.0
Hydra|LOC100192290	Hydractinia|LOC130648869	82.303	99	361	359	356	612.0	0.0
Hydra|LOC100192291	Hydractinia|LOC130614508	88.503	100	373	372	374	662.0	0.0
Hydra|LOC100192292	Hydractinia|LOC130657704	50.407	97	869	878	861	866.0	0.0
Hydra|LOC100192294	Hydractinia|LOC130630476	59.483	100	890	920	928	1081.0	0.0
Hydra|LOC100192295	Hydractinia|LOC130640949	69.215	92	515	495	484	690.0	0.0
Hydra|LOC100192297	Hydractinia|LOC130645394	57.563	100	467	480	476	578.0	0.0
Hydra|LOC100192298	Hydractinia|LOC130612884	64.928	81	424	438	345	489.0	1.81e-172
Hydra|LOC100192300	Hydractinia|LOC130624311	31.544	80	403	383	298	95.1	1.4000000000000002e-21
Hydra|LOC100192301	Hydractinia|LOC130636256	78.746	85	660	691	574	877.0	0.0
Hydra|LOC100192302	Hydractinia|LOC130653954	91.573	93	192	192	178	315.0	1.4899999999999999e-111
Hydra|LOC100196947	Hydractinia|LOC130635479	49.02	96	372	365	357	351.0	6.0599999999999996e-120
Hydra|LOC100196951	Hydractinia|LOC130636870	64.246	96	186	432	179	254.0	4.31e-84
Hydra|LOC100196957	Hydractinia|LOC130641851	41.992	92	957	1052	743	615.0	0.0
Hydra|LOC100196960	Hydractinia|LOC130629000	68.828	98	483	576	478	685.0	0.0
Hydra|LOC100196971	Hydractinia|LOC130623862	64.992	99	636	617	637	883.0	0.0
Hydra|LOC100196972	Hydractinia|LOC130625965	59.586	93	557	733	532	654.0	0.0
Hydra|LOC100196975	Hydractinia|LOC130657698	66.409	93	1217	1246	1164	1484.0	0.0
Hydra|LOC100196976	Hydractinia|LOC130632809	65.385	100	229	231	234	296.0	8.800000000000001e-103
Hydra|LOC100196981	Hydractinia|LOC130657013	28.261	88	389	436	414	82.4	3.92e-17
Hydra|LOC100196982	Hydractinia|LOC130629957	53.898	92	315	437	295	340.0	1.27e-115
Hydra|LOC100196984	Hydractinia|LOC130625912	29.353	43	451	470	201	70.9	3.98e-13
Hydra|LOC100196985	Hydractinia|LOC130661290	28.049	38	208	160	82	29.3	1.0
Hydra|LOC100196986	Hydractinia|LOC130657700	49.603	94	258	254	252	238.0	4.25e-79
Hydra|LOC100196991	Hydractinia|LOC130624208	25.699	99	554	623	572	180.0	2.45e-49
Hydra|LOC100196995	Hydractinia|LOC130628877	69.231	93	220	218	208	243.0	3.28e-82
Hydra|LOC100196996	Hydractinia|LOC130658017	64.205	68	257	191	176	254.0	3.62e-86
Hydra|LOC100196999	Hydractinia|LOC130614099	77.056	94	240	259	231	377.0	5.94e-134
Hydra|LOC100197001	Hydractinia|LOC130655276	50.0	97	642	843	644	585.0	0.0
Hydra|LOC100197002	Hydractinia|LOC130647560	64.954	79	685	715	545	741.0	0.0
Hydra|LOC100197005	Hydractinia|LOC130623980	35.681	90	236	249	213	142.0	6.71e-42
Hydra|LOC100197006	Hydractinia|LOC130621101	41.725	70	2000	755	719	530.0	2.7900000000000004e-167
Hydra|LOC100197007	Hydractinia|LOC130613533	54.717	99	161	230	159	188.0	2.7799999999999998e-61
Hydra|LOC100197010	Hydractinia|LOC130656788	74.526	77	619	586	475	725.0	0.0
Hydra|LOC100197014	Hydractinia|LOC130662302	42.146	99	1763	1924	1929	1300.0	0.0
Hydra|LOC100197018	Hydractinia|LOC130644811	46.359	91	446	445	412	383.0	2.95e-130
Hydra|LOC100197023	Hydractinia|LOC130623395	74.505	99	446	454	455	699.0	0.0
Hydra|LOC100197025	Hydractinia|LOC130655413	70.896	99	135	135	134	211.0	6.570000000000001e-72
Hydra|LOC100197032	Hydractinia|LOC130645327	61.877	82	394	469	341	311.0	9.800000000000001e-103
Hydra|LOC100197033	Hydractinia|LOC130655293	71.267	100	428	455	442	606.0	0.0
Hydra|LOC100197039	Hydractinia|LOC130635908	58.824	78	676	668	544	631.0	0.0
Hydra|LOC100197044	Hydractinia|LOC130623355	54.423	99	1153	1189	1187	1222.0	0.0
Hydra|LOC100197049	Hydractinia|LOC130644538	51.5	99	201	200	200	222.0	2.9699999999999998e-74
Hydra|LOC100197050	Hydractinia|LOC130623587	68.205	93	387	419	390	565.0	0.0
Hydra|LOC100197054	Hydractinia|LOC130644920	77.414	100	577	579	580	912.0	0.0
Hydra|LOC100197055	Hydractinia|LOC130636368	48.512	89	347	384	336	289.0	7.36e-96
Hydra|LOC100197056	Hydractinia|LOC130655641	54.286	32	332	825	105	129.0	3.2400000000000004e-33
Hydra|LOC100197057	Hydractinia|LOC130647536	47.98	99	199	247	198	207.0	1.1799999999999998e-67
Hydra|LOC100197059	Hydractinia|LOC130645190	62.97	99	535	540	532	691.0	0.0
Hydra|LOC100197067	Hydractinia|LOC130641746	54.87	38	4923	7664	1653	2232.0	0.0
Hydra|LOC100197068	Hydractinia|LOC130625515	37.465	100	613	717	718	379.0	1.1100000000000001e-122
Hydra|LOC100197069	Hydractinia|LOC130636388	49.64	99	373	400	417	360.0	3.12e-123
Hydra|LOC100197072	Hydractinia|LOC130655545	47.143	97	192	214	210	168.0	5.89e-53
Hydra|LOC100197076	Hydractinia|LOC130612276	39.093	69	578	775	463	304.0	6.41e-94
Hydra|LOC100197078	Hydractinia|LOC130648710	34.679	99	3361	3434	3492	1840.0	0.0
Hydra|LOC100197079	Hydractinia|LOC130657160	43.981	97	434	428	432	351.0	4.32e-118
Hydra|LOC100197080	Hydractinia|LOC130662604	56.55	100	452	458	458	555.0	0.0
Hydra|LOC100197081	Hydractinia|LOC130621435	37.643	72	1023	1047	526	255.0	8.25e-71
Hydra|LOC100197083	Hydractinia|LOC130646137	75.795	91	621	614	566	900.0	0.0
Hydra|LOC100197084	Hydractinia|LOC130623588	25.676	48	587	342	296	56.2	1.71e-08
Hydra|LOC100197090	Hydractinia|LOC130644963	27.857	75	187	201	140	62.4	2.13e-12
Hydra|LOC100197092	Hydractinia|LOC130644470	31.258	97	2250	2380	1494	674.0	0.0
Hydra|LOC100197094	Hydractinia|LOC130623651	61.538	94	385	391	364	446.0	9.94e-157
Hydra|LOC100197096	Hydractinia|LOC130636395	73.494	84	382	355	332	509.0	0.0
Hydra|LOC100197101	Hydractinia|LOC130654060	80.707	84	438	420	368	627.0	0.0
Hydra|LOC100197103	Hydractinia|LOC130641428	48.559	77	866	893	694	646.0	0.0
Hydra|LOC100197105	Hydractinia|LOC130657051	32.0	28	181	653	50	29.3	1.2
Hydra|LOC100197108	Hydractinia|LOC130640930	49.58	88	266	305	238	228.0	2.22e-74
Hydra|LOC100197109	Hydractinia|LOC130636297	65.667	95	303	324	300	426.0	4.33e-151
Hydra|LOC100197110	Hydractinia|LOC130621154	70.874	95	519	515	515	734.0	0.0
Hydra|LOC100197113	Hydractinia|LOC130613948	69.817	94	350	374	328	505.0	0.0
Hydra|LOC100197116	Hydractinia|LOC130662356	28.405	61	385	1128	257	85.9	5.62e-18
Hydra|LOC100197118	Hydractinia|LOC130641310	77.889	97	204	204	199	328.0	3.75e-116
Hydra|LOC100197119	Hydractinia|LOC130622713	57.225	95	361	360	346	407.0	1.96e-142
Hydra|LOC100197120	Hydractinia|LOC130654521	50.53	90	919	1029	849	825.0	0.0
Hydra|LOC100197122	Hydractinia|LOC130647374	54.677	99	601	593	620	580.0	0.0
Hydra|LOC100197123	Hydractinia|LOC130614146	34.505	93	322	406	313	192.0	4.24e-58
Hydra|LOC100197125	Hydractinia|LOC130612578	52.736	86	224	215	201	208.0	3.12e-68
Hydra|LOC100197126	Hydractinia|LOC130643754	62.218	97	485	527	487	598.0	0.0
Hydra|LOC100197130	Hydractinia|LOC130622959	36.236	98	1237	1722	1355	879.0	0.0
Hydra|LOC100197133	Hydractinia|LOC130636659	23.967	55	627	8166	121	36.6	0.048
Hydra|LOC100197137	Hydractinia|LOC130655845	29.586	90	311	411	338	149.0	6.749999999999999e-42
Hydra|LOC100197138	Hydractinia|LOC130613622	67.683	100	324	680	328	457.0	3.63e-158
Hydra|LOC100197141	Hydractinia|LOC130645595	76.04	100	505	504	505	825.0	0.0
Hydra|LOC100197145	Hydractinia|LOC130613767	42.702	100	581	590	644	433.0	5.869999999999999e-146
Hydra|LOC100197146	Hydractinia|LOC130613890	82.492	81	366	470	297	503.0	3.51e-178
Hydra|LOC100197148	Hydractinia|LOC130649660	38.462	76	2839	2991	2275	1535.0	0.0
Hydra|LOC100197152	Hydractinia|LOC130654138	71.566	95	767	771	728	1115.0	0.0
Hydra|LOC100197153	Hydractinia|LOC130653621	22.835	81	314	1634	254	40.8	0.000842
Hydra|LOC100197154	Hydractinia|LOC130614455	41.108	59	583	409	343	278.0	2.91e-88
Hydra|LOC100197156	Hydractinia|LOC130648830	85.812	98	445	456	437	799.0	0.0
Hydra|LOC100197158	Hydractinia|LOC130645175	46.628	94	343	369	341	308.0	1.15e-103
Hydra|LOC100197164	Hydractinia|LOC130614590	27.624	73	236	247	181	63.5	4.78e-12
Hydra|LOC100197170	Hydractinia|LOC130625691	64.134	99	1193	1234	1224	1573.0	0.0
Hydra|LOC100197171	Hydractinia|LOC130625798	58.639	98	933	950	926	1147.0	0.0
Hydra|LOC100197174	Hydractinia|LOC130625482	57.067	97	384	465	375	420.0	1.28e-145
Hydra|LOC100197176	Hydractinia|LOC130656596	94.335	100	406	405	406	795.0	0.0
Hydra|LOC100197178	Hydractinia|LOC130654034	76.806	100	2455	2486	2492	3901.0	0.0
Hydra|LOC100197180	Hydractinia|LOC130657671	66.401	99	737	883	753	1025.0	0.0
Hydra|LOC100197183	Hydractinia|LOC130644867	57.252	21	1551	1301	131	159.0	2.84e-39
Hydra|LOC100197187	Hydractinia|LOC130647864	51.418	66	721	661	282	283.0	1.31e-85
Hydra|LOC100197196	Hydractinia|LOC130612492	85.965	28	202	293	57	106.0	6.16e-28
Hydra|LOC100197197	Hydractinia|LOC130648234	55.937	93	385	832	379	447.0	3.64e-151
Hydra|LOC100197199	Hydractinia|LOC130625479	63.816	100	954	958	959	1290.0	0.0
Hydra|LOC100197202	Hydractinia|LOC130646937	63.776	94	416	434	392	511.0	0.0
Hydra|LOC100197204	Hydractinia|LOC130635768	33.283	100	644	758	658	370.0	1.46e-118
Hydra|LOC100197205	Hydractinia|LOC130630635	50.187	95	279	278	267	258.0	4.84e-86
Hydra|LOC100197207	Hydractinia|LOC130654013	74.154	98	333	340	325	520.0	0.0
Hydra|LOC100197208	Hydractinia|LOC130614333	48.095	76	549	436	420	407.0	2.3899999999999998e-138
Hydra|LOC100197209	Hydractinia|LOC130647207	32.692	26	194	292	52	32.0	0.18
Hydra|LOC100197210	Hydractinia|LOC130655997	51.333	100	875	917	900	901.0	0.0
Hydra|LOC100197214	Hydractinia|LOC130654066	31.622	94	887	1053	974	307.0	7.209999999999999e-90
Hydra|LOC100197217	Hydractinia|LOC130628603	76.377	97	582	578	563	915.0	0.0
Hydra|LOC100197220	Hydractinia|LOC130647488	48.383	96	719	712	711	665.0	0.0
Hydra|LOC100197222	Hydractinia|LOC130640781	47.727	99	216	223	220	206.0	2.1599999999999998e-67
Hydra|LOC100197225	Hydractinia|LOC130628841	67.216	100	533	539	546	781.0	0.0
Hydra|LOC100197226	Hydractinia|LOC130612690	45.261	78	1831	2230	422	416.0	4.38e-118
Hydra|LOC100197228	Hydractinia|LOC130623320	69.731	96	897	919	892	1216.0	0.0
Hydra|LOC100197232	Hydractinia|LOC130622113	28.704	85	246	248	216	82.8	4.73e-19
Hydra|LOC100197234	Hydractinia|LOC130621876	62.963	86	375	393	324	426.0	5.01e-149
Hydra|LOC100197237	Hydractinia|LOC130649290	56.977	25	350	340	86	100.0	4.41e-24
Hydra|LOC100197240	Hydractinia|LOC130641812	76.215	100	1556	1587	1585	2406.0	0.0
Hydra|LOC100197241	Hydractinia|LOC130644730	47.858	87	2947	535	537	479.0	1.0799999999999999e-150
Hydra|LOC100197243	Hydractinia|LOC130647714	50.951	75	346	412	263	275.0	4.02e-90
Hydra|LOC100197245	Hydractinia|LOC130635594	62.4	100	118	125	125	167.0	2.67e-55
Hydra|LOC100197248	Hydractinia|LOC130625406	36.946	92	216	198	203	85.5	9.42e-21
Hydra|LOC100197250	Hydractinia|LOC130662401	53.925	100	286	293	293	315.0	3.81e-108
Hydra|LOC100197255	Hydractinia|LOC130642237	42.827	99	450	519	481	314.0	3.43e-102
Hydra|LOC100197260	Hydractinia|LOC130622108	60.69	97	449	446	435	570.0	0.0
Hydra|LOC100197262	Hydractinia|LOC130629525	53.153	63	176	165	111	125.0	2.88e-37
Hydra|LOC100197263	Hydractinia|LOC130649005	49.324	99	296	321	296	294.0	1.99e-99
Hydra|LOC100197265	Hydractinia|LOC130648866	57.269	73	309	397	227	284.0	3.4e-94
Hydra|LOC100197269	Hydractinia|LOC130628942	60.756	96	348	352	344	434.0	3.05e-153
Hydra|LOC100197273	Hydractinia|LOC130644519	61.141	26	1314	1299	368	354.0	3.6e-102
Hydra|LOC100197276	Hydractinia|LOC130626117	53.613	98	1818	1814	1785	1958.0	0.0
Hydra|LOC100197277	Hydractinia|LOC130643708	59.718	76	798	940	638	748.0	0.0
Hydra|LOC100197279	Hydractinia|LOC130625409	72.644	99	651	669	658	961.0	0.0
Hydra|LOC100197285	Hydractinia|LOC130623644	71.593	96	703	708	697	966.0	0.0
Hydra|LOC100197286	Hydractinia|LOC130657005	44.417	96	783	808	815	620.0	0.0
Hydra|LOC100197287	Hydractinia|LOC130623459	44.388	99	1971	1836	1176	921.0	0.0
Hydra|LOC100197288	Hydractinia|LOC130641138	29.787	71	129	365	94	31.6	0.086
Hydra|LOC100197294	Hydractinia|LOC130636662	42.248	95	763	961	774	564.0	0.0
Hydra|LOC100197296	Hydractinia|LOC130648365	66.667	99	190	172	189	196.0	1.13e-64
Hydra|LOC100197297	Hydractinia|LOC130621577	63.333	33	181	168	60	67.0	2.5e-14
Hydra|LOC100197298	Hydractinia|LOC130629615	19.546	43	1665	2059	793	50.1	1.44e-05
Hydra|LOC100197301	Hydractinia|LOC130630673	75.332	99	755	753	754	1191.0	0.0
Hydra|LOC100197302	Hydractinia|LOC130649299	58.674	100	1694	1714	1735	2039.0	0.0
Hydra|LOC100197304	Hydractinia|LOC130641465	79.724	93	234	242	217	370.0	1.56e-131
Hydra|LOC100197305	Hydractinia|LOC130641664	77.663	99	584	711	582	970.0	0.0
Hydra|LOC100197306	Hydractinia|LOC130647390	29.185	13	1584	980	233	67.8	3.65e-11
Hydra|LOC100197308	Hydractinia|LOC130647961	31.115	100	463	476	511	194.0	1.89e-56
Hydra|LOC100197309	Hydractinia|LOC130614750	66.15	99	711	712	709	978.0	0.0
Hydra|LOC100197310	Hydractinia|LOC130648227	58.97	97	651	1548	641	803.0	0.0
Hydra|LOC100197311	Hydractinia|LOC130654616	93.706	100	143	143	143	273.0	2.77e-96
Hydra|LOC100197314	Hydractinia|LOC130621891	21.318	30	820	920	258	44.3	0.000249
Hydra|LOC100197315	Hydractinia|LOC130630544	66.149	92	345	353	322	410.0	8.500000000000001e-144
Hydra|LOC100197320	Hydractinia|LOC130622855	55.916	97	1529	1535	1048	1164.0	0.0
Hydra|LOC100197326	Hydractinia|LOC130648241	51.969	72	169	343	127	119.0	7.96e-33
Hydra|LOC100197328	Hydractinia|LOC130649660	38.715	99	2896	2991	3035	1957.0	0.0
Hydra|LOC100197329	Hydractinia|LOC130644824	47.727	89	927	937	836	806.0	0.0
Hydra|LOC100197333	Hydractinia|LOC130623575	67.483	89	318	344	286	399.0	4.93e-140
Hydra|LOC100197335	Hydractinia|LOC130636661	67.894	99	1090	1167	1168	1588.0	0.0
Hydra|LOC100197338	Hydractinia|LOC130657783	73.077	80	162	237	130	192.0	1.44e-62
Hydra|LOC100197343	Hydractinia|LOC130614849	31.383	70	996	786	564	248.0	6.95e-70
Hydra|LOC100197345	Hydractinia|LOC130654637	72.635	98	599	589	592	891.0	0.0
Hydra|LOC100197347	Hydractinia|LOC130613071	54.408	100	996	1029	1055	1145.0	0.0
Hydra|LOC100197355	Hydractinia|LOC130653579	71.088	99	294	295	294	428.0	9.38e-153
Hydra|LOC100197356	Hydractinia|LOC130622060	40.562	75	328	409	249	222.0	1.29e-69
Hydra|LOC100197357	Hydractinia|LOC130625292	92.553	100	188	187	188	352.0	5.8399999999999996e-126
Hydra|LOC100197360	Hydractinia|LOC130612563	64.69	95	389	422	371	535.0	0.0
Hydra|LOC100197364	Hydractinia|LOC130657934	53.96	97	208	209	202	221.0	9.75e-74
Hydra|LOC100197366	Hydractinia|LOC130614769	66.955	99	578	602	578	766.0	0.0
Hydra|LOC100197367	Hydractinia|LOC130655668	86.624	99	317	316	314	571.0	0.0
Hydra|LOC100197368	Hydractinia|LOC130658004	79.961	87	589	752	519	810.0	0.0
Hydra|LOC100197374	Hydractinia|LOC130655423	47.042	93	376	390	355	309.0	4.26e-103
Hydra|LOC100197376	Hydractinia|LOC130646957	67.81	100	523	525	525	784.0	0.0
Hydra|LOC100197378	Hydractinia|LOC130656415	46.275	99	504	517	510	486.0	5.77e-169
Hydra|LOC100197379	Hydractinia|LOC130629257	30.882	71	279	211	204	90.5	6.08e-22
Hydra|LOC100197380	Hydractinia|LOC130612097	83.333	97	148	147	144	248.0	3.2e-86
Hydra|LOC100197382	Hydractinia|LOC130662872	47.706	18	587	143	109	117.0	3.57e-31
Hydra|LOC100197383	Hydractinia|LOC130621166	61.877	93	560	571	522	701.0	0.0
Hydra|LOC100197385	Hydractinia|LOC130653930	63.776	98	598	596	588	813.0	0.0
Hydra|LOC100197386	Hydractinia|LOC130630444	46.059	96	371	413	406	354.0	1.3e-120
Hydra|LOC100197387	Hydractinia|LOC130654130	30.357	10	543	1148	56	32.3	0.82
Hydra|LOC100197388	Hydractinia|LOC130622262	52.427	81	123	117	103	123.0	1.17e-37
Hydra|LOC100197389	Hydractinia|LOC130654876	64.848	100	491	493	495	684.0	0.0
Hydra|LOC100197391	Hydractinia|LOC130621608	41.88	37	554	529	234	128.0	1.17e-31
Hydra|LOC100197392	Hydractinia|LOC130622141	47.154	56	219	195	123	122.0	7.480000000000001e-35
Hydra|LOC100197394	Hydractinia|LOC130645299	25.899	88	156	408	139	55.1	1.32e-09
Hydra|LOC100197395	Hydractinia|LOC130613768	61.728	99	551	560	567	707.0	0.0
Hydra|LOC100197403	Hydractinia|LOC130624368	85.321	100	436	436	436	798.0	0.0
Hydra|LOC100197405	Hydractinia|LOC130662453	70.783	99	902	907	907	1385.0	0.0
Hydra|LOC100197406	Hydractinia|LOC130612757	50.099	95	998	1105	1008	956.0	0.0
Hydra|LOC100197412	Hydractinia|LOC130613279	77.938	100	415	417	417	697.0	0.0
Hydra|LOC100197413	Hydractinia|LOC130628853	39.542	100	284	286	306	157.0	1.5799999999999998e-46
Hydra|LOC100197414	Hydractinia|LOC130622999	64.091	55	381	404	220	218.0	1.3599999999999999e-67
Hydra|LOC100197415	Hydractinia|LOC130649651	49.242	97	267	267	264	273.0	1.79e-92
Hydra|LOC100197417	Hydractinia|LOC130628593	61.321	99	214	213	212	283.0	3.4299999999999996e-98
Hydra|LOC100197425	Hydractinia|LOC130642073	79.787	99	190	193	188	283.0	1.44e-98
Hydra|LOC100197427	Hydractinia|LOC130653883	44.639	98	465	469	457	384.0	3.99e-130
Hydra|LOC100197429	Hydractinia|LOC130612704	70.948	99	330	331	327	499.0	1.0500000000000001e-179
Hydra|LOC100197430	Hydractinia|LOC130662590	81.087	99	424	426	423	714.0	0.0
Hydra|LOC100197434	Hydractinia|LOC130622904	63.65	96	669	695	652	791.0	0.0
Hydra|LOC100197439	Hydractinia|LOC130649214	48.485	88	318	307	297	280.0	9.29e-94
Hydra|LOC100197441	Hydractinia|LOC130645735	46.318	38	1115	1535	421	337.0	1.22e-96
Hydra|LOC100197445	Hydractinia|LOC130644872	69.34	100	633	635	636	954.0	0.0
Hydra|LOC100197446	Hydractinia|LOC130622196	30.752	97	443	439	439	191.0	3.6600000000000003e-56
Hydra|LOC100197448	Hydractinia|LOC130622031	78.622	98	430	428	421	709.0	0.0
Hydra|LOC100197450	Hydractinia|LOC130654022	33.333	26	200	1249	54	28.1	3.8
Hydra|LOC100197452	Hydractinia|LOC130655197	32.082	49	514	577	293	139.0	2.56e-35
Hydra|LOC100197456	Hydractinia|LOC130626034	84.073	100	878	879	879	1568.0	0.0
Hydra|LOC100197458	Hydractinia|LOC130657035	42.642	92	276	265	265	195.0	1.07e-61
Hydra|LOC100197460	Hydractinia|LOC130654695	36.552	62	232	153	145	77.4	5.6e-18
Hydra|LOC100197463	Hydractinia|LOC130647718	72.91	98	301	308	299	466.0	1.83e-167
Hydra|LOC100197468	Hydractinia|LOC130642100	85.556	99	274	272	270	489.0	1.29e-177
Hydra|LOC100197472	Hydractinia|LOC130612067	76.541	100	664	666	665	1076.0	0.0
Hydra|LOC100197473	Hydractinia|LOC130657057	69.231	94	166	165	156	228.0	6.04e-78
Hydra|LOC100197474	Hydractinia|LOC130636021	50.222	92	240	239	225	222.0	3.9500000000000005e-73
Hydra|LOC100197476	Hydractinia|LOC130613664	55.289	97	4431	4334	4207	4565.0	0.0
Hydra|LOC100197477	Hydractinia|LOC130626208	43.686	99	699	778	776	550.0	0.0
Hydra|LOC100197478	Hydractinia|LOC130646157	53.977	78	223	197	176	201.0	6.580000000000001e-66
Hydra|LOC100197480	Hydractinia|LOC130612627	47.895	38	2240	2532	570	532.0	7.070000000000001e-154
Hydra|LOC100197481	Hydractinia|LOC130621472	36.967	91	233	219	211	129.0	5.9000000000000005e-37
Hydra|LOC100197482	Hydractinia|LOC130614639	56.439	71	370	316	264	326.0	9.02e-111
Hydra|LOC100197483	Hydractinia|LOC130657170	54.717	65	487	444	318	384.0	3.34e-130
Hydra|LOC100197484	Hydractinia|LOC130656762	67.025	78	353	359	279	375.0	6.59e-130
Hydra|LOC100197488	Hydractinia|LOC130654631	45.985	91	447	447	411	382.0	9.86e-130
Hydra|LOC100197493	Hydractinia|LOC130641108	61.709	93	336	367	316	393.0	4.74e-137
Hydra|LOC100197494	Hydractinia|LOC130613982	47.635	100	288	291	296	269.0	2.9999999999999998e-90
Hydra|LOC100197495	Hydractinia|LOC130629261	53.017	95	466	499	464	481.0	8.82e-168
Hydra|LOC100197496	Hydractinia|LOC130653614	59.869	95	643	757	613	787.0	0.0
Hydra|LOC100197497	Hydractinia|LOC130614095	65.878	98	299	293	296	390.0	7.06e-138
Hydra|LOC100197498	Hydractinia|LOC130630352	44.125	84	484	500	417	362.0	8.91e-121
Hydra|LOC100197499	Hydractinia|LOC130629957	48.895	99	361	437	362	374.0	2.5199999999999996e-128
Hydra|LOC100197501	Hydractinia|LOC130649474	58.086	94	962	1003	909	1040.0	0.0
Hydra|LOC100197502	Hydractinia|LOC130644515	55.172	100	182	198	203	180.0	3.4100000000000004e-58
Hydra|LOC100197503	Hydractinia|LOC130644660	69.869	100	228	250	229	327.0	1.34e-114
Hydra|LOC100197507	Hydractinia|LOC130612938	49.73	95	195	194	185	165.0	5.439999999999999e-52
Hydra|LOC100197510	Hydractinia|LOC130644231	54.027	99	2402	2323	2334	2596.0	0.0
Hydra|LOC100197511	Hydractinia|LOC130634497	88.0	100	545	549	550	974.0	0.0
Hydra|LOC100197512	Hydractinia|LOC130623103	45.839	99	3343	3430	3449	2991.0	0.0
Hydra|LOC100197513	Hydractinia|LOC130647500	97.339	100	451	451	451	929.0	0.0
Hydra|LOC100197515	Hydractinia|LOC130622769	48.08	100	532	537	547	481.0	6.140000000000001e-166
Hydra|LOC100197516	Hydractinia|LOC130648911	25.0	78	142	506	108	38.9	0.000367
