qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Xenia|LOC124433292	Hydra|LOC100215454	39.764	69	362	479	254	205.0	4.8999999999999995e-62
Xenia|LOC124433293	Hydra|LOC101239399	29.032	70	247	453	186	71.2	2.82e-14
Xenia|LOC124433294	Hydra|LOC124809016	31.667	24	253	489	60	39.7	0.000882
Xenia|LOC124433295	Hydra|LOC100210872	31.342	87	1331	1393	1222	511.0	4.43e-158
Xenia|LOC124433296	Hydra|LOC100210440	37.634	84	320	437	279	187.0	5.36e-56
Xenia|LOC124433297	Hydra|LOC101239399	30.57	67	284	453	193	84.0	2.43e-18
Xenia|LOC124433298	Hydra|LOC124808640	35.484	29	208	611	62	31.6	0.32
Xenia|LOC124433299	Hydra|LOC124809016	54.286	69	111	489	35	38.1	0.000279
Xenia|LOC124433300	Hydra|LOC100201710	33.333	18	207	427	39	28.5	2.9
Xenia|LOC124433301	Hydra|LOC100207691	24.898	62	2587	1619	1715	371.0	2.1999999999999998e-104
Xenia|LOC124433302	Hydra|LOC101236992	24.275	67	303	455	276	86.7	3.92e-19
Xenia|LOC124433303	Hydra|LOC100209113	40.435	55	720	809	230	185.0	3.46e-49
Xenia|LOC124433304	Hydra|LOC105846316	29.63	86	684	627	621	259.0	3.2800000000000002e-77
Xenia|LOC124433305	Hydra|LOC100214148	31.081	99	963	947	962	517.0	9.6e-169
Xenia|LOC124433306	Hydra|LOC100198221	30.328	56	2291	2046	244	95.5	2.68e-19
Xenia|LOC124433307	Hydra|LOC100197057	38.384	99	179	199	198	136.0	4.5e-41
Xenia|LOC124433308	Hydra|LOC100210062	29.518	35	475	488	166	65.5	2.41e-11
Xenia|LOC124433309	Hydra|LOC100213955	27.119	76	270	397	177	34.3	0.051
Xenia|LOC124433310	Hydra|LOC101239410	40.512	99	629	685	664	492.0	7.91e-167
Xenia|LOC124433311	Hydra|LOC100202304	48.977	82	1010	842	831	794.0	0.0
Xenia|LOC124433312	Hydra|LOC100205913	37.5	35	1085	1020	104	58.9	1.32e-08
Xenia|LOC124433313	Hydra|LOC100200555	27.848	90	167	158	158	57.0	8.59e-11
Xenia|LOC124433314	Hydra|LOC101234692	28.492	55	1123	536	358	178.0	1.44e-47
Xenia|LOC124433315	Hydra|LOC100204612	34.354	91	3798	3804	3560	1800.0	0.0
Xenia|LOC124433316	Hydra|LOC100207937	54.134	97	653	1197	641	657.0	0.0
Xenia|LOC124433317	Hydra|LOC100204612	32.267	91	368	3804	375	237.0	8.03e-70
Xenia|LOC124433318	Hydra|LOC100204612	32.034	90	3290	3804	3103	1315.0	0.0
Xenia|LOC124433319	Hydra|LOC100201341	39.416	66	207	522	137	103.0	4.88e-26
Xenia|LOC124433320	Hydra|LOC124808712	24.0	43	175	441	75	31.6	0.22
Xenia|LOC124433321	Hydra|LOC100209858	32.5	64	388	417	280	112.0	1.1900000000000001e-27
Xenia|LOC124433322	Hydra|LOC100203132	41.011	63	3197	2696	712	531.0	6.73e-152
Xenia|LOC124433323	Hydra|LOC100210999	40.167	66	1202	701	478	311.0	4.67e-92
Xenia|LOC124433324	Hydra|LOC100211851	28.571	40	203	369	84	30.8	0.42
Xenia|LOC124433325	Hydra|LOC100208997	25.67	82	313	528	261	76.6	1.27e-15
Xenia|LOC124433326	Hydra|LOC100211524	31.915	55	179	1459	94	36.2	0.006
Xenia|LOC124433327	Hydra|LOC100198560	31.657	35	950	1438	338	181.0	1.8299999999999998e-46
Xenia|LOC124433328	Hydra|LOC101239471	30.28	86	583	570	535	262.0	5.6600000000000004e-80
Xenia|LOC124433329	Hydra|LOC100212027	21.918	40	638	504	292	49.7	3.68e-06
Xenia|LOC124433330	Hydra|LOC105850852	24.033	97	364	352	362	112.0	4.89e-28
Xenia|LOC124433331	rfc1	49.548	69	1085	1116	775	722.0	0.0
Xenia|LOC124433332	Hydra|LOC100215347	35.765	90	843	772	699	477.0	6.33e-157
Xenia|LOC124433333	Hydra|LOC100209717	50.0	74	160	648	118	127.0	1.21e-34
Xenia|LOC124433334	Hydra|LOC100204669	31.145	84	649	614	594	265.0	6.18e-80
Xenia|LOC124433335	Hydra|LOC100209315	28.75	17	481	933	80	35.4	0.077
Xenia|LOC124433336	Hydra|LOC100200326	37.826	78	291	283	230	151.0	3.37e-44
Xenia|LOC124433337	Hydra|LOC101237051	21.203	89	310	437	316	40.4	0.000734
Xenia|LOC124433338	Hydra|LOC100208044	27.586	75	1396	1084	1073	353.0	8.98e-103
Xenia|LOC124433339	Hydra|LOC105851038	53.247	47	165	437	77	85.1	4.94e-20
Xenia|LOC124433340	Hydra|LOC100204925	30.26	82	1175	1515	922	366.0	3.2e-106
Xenia|LOC124433341	Hydra|LOC101241715	31.987	45	618	623	297	119.0	4.92e-28
Xenia|LOC124433342	Hydra|LOC100200433	55.422	24	349	739	83	100.0	4.9799999999999996e-23
Xenia|LOC124433343	Hydra|LOC100210827	53.218	74	1367	1437	1041	1091.0	0.0
Xenia|LOC124433344	Hydra|LOC105846103	27.509	90	842	852	847	313.0	4.4099999999999997e-94
Xenia|LOC124433345	Hydra|LOC100200306	32.153	77	721	836	367	197.0	1.67e-53
Xenia|LOC124433346	Hydra|LOC101240051	43.787	49	1023	1208	507	446.0	1.9799999999999998e-138
Xenia|LOC124433347	Hydra|LOC105846103	31.586	95	774	852	763	375.0	6.47e-118
Xenia|LOC124433348	Hydra|LOC101240048	40.925	83	1007	799	843	571.0	0.0
Xenia|LOC124433349	Hydra|LOC100197202	36.193	88	415	416	373	251.0	8.64e-80
Xenia|LOC124433350	Hydra|LOC100199971	45.671	50	1417	1390	462	416.0	8.500000000000001e-123
Xenia|LOC124433351	Hydra|LOC100210072	28.431	97	1234	3120	1224	360.0	8.29e-103
Xenia|LOC124433352	Hydra|LOC100210072	35.981	71	290	3120	214	114.0	1.52e-28
Xenia|LOC124433353	Hydra|LOC100208771	37.079	71	375	332	267	158.0	3.06e-45
Xenia|LOC124433354	Hydra|LOC105848952	42.566	89	370	1055	343	259.0	2.69e-78
Xenia|LOC124433355	Hydra|LOC124812515	29.496	52	526	518	278	112.0	1.89e-26
Xenia|LOC124433357	Hydra|LOC100210679	37.551	52	462	308	245	156.0	3.22e-44
Xenia|LOC124433358	Hydra|LOC100203995	23.229	91	339	623	353	88.6	2.17e-19
Xenia|LOC124433359	Hydra|LOC101241087	36.379	64	1789	1589	591	353.0	4.66e-99
Xenia|LOC124433360	Hydra|LOC100208923	37.209	99	731	714	731	454.0	3.98e-150
Xenia|LOC124433361	Hydra|LOC100208238	47.561	33	1244	1393	410	372.0	1.68e-108
Xenia|LOC124433362	Hydra|LOC100204649	67.0	87	227	210	200	273.0	6.55e-94
Xenia|LOC124433363	Hydra|LOC101239559	26.289	95	1159	1162	1183	304.0	1.92e-86
Xenia|LOC124433364	Hydra|LOC100202596	43.629	96	798	850	777	637.0	0.0
Xenia|LOC124433365	Hydra|LOC100210999	41.941	89	1699	701	608	405.0	5.54e-124
Xenia|LOC124433366	Hydra|LOC101240327	36.384	95	677	664	437	291.0	4.87e-89
Xenia|LOC124433367	Hydra|LOC100200478	22.785	90	433	8544	395	44.3	0.000129
Xenia|LOC124433368	Hydra|LOC100210679	38.009	97	227	308	221	159.0	5.64e-48
Xenia|LOC124433369	Hydra|LOC100215094	28.378	31	228	946	74	28.9	3.0
Xenia|LOC124433371	Hydra|LOC105847136	33.333	12	456	3694	54	31.6	1.1
Xenia|LOC124433372	Hydra|LOC100206500	42.069	40	415	2369	145	84.0	3.76e-17
Xenia|LOC124433373	Hydra|LOC100200226	40.373	21	757	356	161	96.3	2.01e-21
Xenia|LOC124433374	Hydra|LOC101234803	31.25	51	362	1034	80	34.7	0.077
Xenia|LOC124433375	Hydra|LOC100203495	27.548	95	625	545	628	220.0	4.1300000000000004e-64
Xenia|LOC124433376	Hydra|LOC100213518	29.524	81	357	414	210	77.4	9.43e-16
Xenia|LOC124433377	Hydra|LOC100208687	33.962	20	266	1704	53	28.1	6.6
Xenia|LOC124433378	Hydra|LOC101237189	24.545	65	1724	1392	770	93.2	8.18e-19
Xenia|LOC124433379	Hydra|LOC105845287	29.545	45	188	1795	88	32.7	0.12
Xenia|LOC124433380	Hydra|LOC101237189	23.597	62	2001	1392	784	112.0	1.8e-24
Xenia|LOC124433381	Hydra|LOC100198511	27.523	23	466	1815	109	32.7	0.57
Xenia|LOC124433382	Hydra|LOC100215062	28.276	53	275	433	145	62.4	3.57e-11
Xenia|LOC124433383	Hydra|LOC101235780	24.832	70	207	392	149	58.2	3.99e-10
Xenia|LOC124433384	Hydra|LOC100201468	26.207	67	215	530	145	60.5	7.12e-11
Xenia|LOC124433385	Hydra|LOC100214019	46.591	88	199	544	176	136.0	1.08e-37
Xenia|LOC124433386	Hydra|LOC100210854	22.581	41	299	385	124	38.9	0.002
Xenia|LOC124433387	Hydra|LOC100214647	36.42	96	594	3012	486	172.0	3.25e-45
Xenia|LOC124433388	Hydra|LOC100201106	43.233	82	797	2376	266	146.0	1.0200000000000001e-35
Xenia|LOC124433389	Hydra|LOC100207289	46.479	75	187	1131	142	133.0	1.9000000000000002e-36
Xenia|LOC124433391	Hydra|LOC100206533	31.875	90	158	421	160	87.4	5.670000000000001e-21
Xenia|LOC124433392	Hydra|LOC100204792	41.429	31	217	165	70	63.5	1.03e-12
Xenia|LOC124433393	Hydra|LOC100197126	41.416	83	510	485	466	333.0	1.95e-109
Xenia|LOC124433394	Hydra|LOC100202957	24.581	53	981	498	537	105.0	1.4999999999999997e-23
Xenia|LOC124433395	Hydra|LOC100215335	58.871	46	269	273	124	134.0	3.8e-38
Xenia|LOC124433396	Hydra|LOC124812609	26.531	13	374	100	49	27.7	3.5
Xenia|LOC124433397	Hydra|LOC100214647	32.057	55	361	3012	209	77.0	3.64e-15
Xenia|LOC124433398	Hydra|LOC101238600	26.877	45	420	565	253	94.7	5.800000000000001e-21
Xenia|LOC124433399	Hydra|LOC100203050	26.838	90	270	344	272	108.0	8.18e-28
Xenia|LOC124433402	Hydra|LOC100198170	39.558	90	1558	1673	1130	825.0	0.0
Xenia|LOC124433403	Hydra|LOC105848583	24.138	19	606	1348	116	30.4	3.6
Xenia|LOC124433404	Hydra|LOC100198893	28.205	65	102	527	78	32.3	0.027
Xenia|LOC124433405	Hydra|LOC100198893	28.07	40	141	527	57	31.6	0.11
Xenia|LOC124433406	Hydra|LOC100207002	58.029	39	668	1079	274	336.0	1.27e-102
Xenia|LOC124433407	Hydra|LOC100206939	31.694	28	1063	437	183	65.5	6.15e-11
Xenia|LOC124433408	Hydra|LOC100197187	41.447	29	503	721	152	110.0	1.45e-25
Xenia|LOC124433409	Hydra|LOC100199409	39.615	66	387	728	260	222.0	6.230000000000001e-66
Xenia|LOC124433410	bcl-2	33.577	92	145	178	137	79.0	2.59e-19
Xenia|LOC124433411	Hydra|LOC100200226	41.525	99	318	356	354	281.0	2.09e-93
Xenia|LOC124433414	Hydra|LOC101240546	34.426	15	1337	1932	122	97.4	3.65e-20
Xenia|LOC124433415	Hydra|LOC101234557	30.258	60	760	465	466	241.0	6.870000000000001e-72
Xenia|LOC124433416	Hydra|LOC101240709	24.257	28	716	919	202	62.8	4.44e-10
Xenia|LOC124433417	Hydra|LOC100212832	40.0	87	641	595	595	371.0	7.79e-121
Xenia|LOC124433418	Hydra|LOC100200373	27.807	56	901	1346	561	203.0	9.429999999999999e-54
Xenia|LOC124433419	Hydra|LOC100210367	47.682	88	833	754	755	666.0	0.0
Xenia|LOC124433420	Hydra|LOC100208927	77.197	92	456	449	421	699.0	0.0
Xenia|LOC124433421	Hydra|LOC100209000	42.316	95	469	457	449	343.0	5.18e-114
Xenia|LOC124433422	Hydra|LOC100215454	40.889	99	445	479	450	346.0	2.4199999999999997e-115
Xenia|LOC124433423	Hydra|LOC100208017	39.316	100	1135	1215	1198	803.0	0.0
Xenia|LOC124433424	Hydra|LOC105844056	40.323	42	289	260	124	87.0	3.49e-20
Xenia|LOC124433425	Hydra|LOC100213948	41.935	49	303	321	155	124.0	2.66e-33
Xenia|LOC124433429	Hydra|LOC100204506	36.209	99	933	939	939	585.0	0.0
Xenia|LOC124433430	Hydra|LOC100214596	30.435	16	567	1218	92	45.1	0.000112
Xenia|LOC124433431	Hydra|LOC105844597	26.554	88	362	425	354	142.0	1.69e-38
Xenia|LOC124433432	Hydra|LOC100200408	50.973	90	287	282	257	273.0	6.489999999999999e-92
Xenia|LOC124433433	Hydra|LOC101236816	31.94	97	870	1003	335	177.0	7.12e-46
Xenia|LOC124433435	Hydra|LOC100206141	50.904	92	1610	1711	1493	1403.0	0.0
Xenia|LOC124433436	Hydra|LOC100214450	36.364	8	409	7075	33	29.3	4.8
Xenia|LOC124433437	Hydra|LOC105847934	25.243	70	422	410	309	63.5	5.06e-11
Xenia|LOC124433438	Hydra|LOC100204351	60.87	80	144	173	115	142.0	3.32e-44
Xenia|LOC124433439	Hydra|LOC100197936	35.897	40	98	787	39	30.4	0.1
Xenia|LOC124433440	Hydra|LOC100206589	50.909	67	1046	1115	220	202.0	4.2799999999999995e-53
Xenia|LOC124433441	Hydra|LOC105846103	30.372	91	889	852	833	397.0	1.02e-124
Xenia|LOC124433442	Hydra|LOC100210337	34.554	92	473	441	437	228.0	7.490000000000001e-70
Xenia|LOC124433443	Hydra|LOC100211029	46.188	98	457	460	446	428.0	1.16e-147
Xenia|LOC124433444	Hydra|LOC101241715	34.444	45	554	623	270	121.0	5.01e-29
Xenia|LOC124433445	Hydra|LOC101241715	26.813	73	579	623	455	119.0	3.03e-28
Xenia|LOC124433446	Hydra|LOC101239586	48.077	99	206	211	208	200.0	2.27e-65
Xenia|LOC124433447	Hydra|LOC100209983	43.722	92	482	510	446	372.0	1.6e-124
Xenia|LOC124433448	Hydra|LOC100210446	56.456	99	336	326	333	358.0	5.54e-124
Xenia|LOC124433452	Hydra|LOC100214250	49.516	93	980	775	517	454.0	2.04e-146
Xenia|LOC124433453	Hydra|LOC100201250	44.585	88	804	761	711	620.0	0.0
Xenia|LOC124433454	Hydra|LOC100205887	37.3	88	764	806	689	500.0	1.84e-166
Xenia|LOC124433455	Hydra|LOC100213612	56.196	97	352	351	347	416.0	6.65e-146
Xenia|LOC124433456	Hydra|LOC100202980	32.877	50	144	147	73	35.0	0.005
Xenia|LOC124433457	Hydra|LOC124807635	67.901	33	337	243	81	121.0	8.92e-33
Xenia|LOC124433458	Hydra|LOC100201937	28.431	34	298	2169	102	32.0	0.44
Xenia|LOC124433460	Hydra|LOC105849374	38.356	9	792	1253	73	63.2	4.44e-10
Xenia|LOC124433461	Hydra|LOC100209320	30.814	56	598	1066	344	121.0	9.75e-29
Xenia|LOC124433462	Hydra|LOC101240917	31.818	15	591	1205	88	34.3	0.22
Xenia|LOC124433463	Hydra|LOC100201941	33.247	72	502	414	388	207.0	1.1799999999999999e-61
Xenia|LOC124433464	Hydra|LOC101237455	22.222	18	420	915	81	33.1	0.32
Xenia|LOC124433465	Hydra|LOC100212807	57.267	76	451	405	344	386.0	5.11e-132
Xenia|LOC124433466	Hydra|LOC100209544	30.435	28	329	640	92	30.4	1.6
Xenia|LOC124433467	Hydra|LOC100214516	69.257	100	296	297	296	440.0	1.6800000000000003e-157
Xenia|LOC124433468	Hydra|LOC100202068	40.838	98	191	210	191	148.0	3.11e-45
Xenia|LOC124433469	Hydra|LOC100211467	28.07	56	100	457	57	26.9	2.0
Xenia|LOC124433470	Hydra|LOC101237030	37.075	96	665	1020	588	367.0	1.24e-114
Xenia|LOC124433472	Hydra|LOC100203624	79.343	96	443	440	426	713.0	0.0
Xenia|LOC124433473	Hydra|LOC101240970	22.872	54	327	635	188	38.9	0.003
Xenia|LOC124433474	Hydra|LOC100202877	74.194	21	293	210	62	106.0	6.51e-28
Xenia|LOC124433475	Hydra|LOC100208692	28.037	6	1726	564	107	35.0	0.35
Xenia|LOC124433479	Hydra|LOC105843423	21.649	14	621	1178	97	32.0	1.1
Xenia|LOC124433480	Hydra|LOC100210318	70.438	98	559	552	548	810.0	0.0
Xenia|LOC124433481	Hydra|LOC100204095	27.434	31	349	685	113	42.7	0.000237
Xenia|LOC124433482	Hydra|LOC100212283	47.328	89	265	291	262	233.0	1.72e-76
Xenia|LOC124433483	Hydra|LOC124815247	39.474	25	151	425	38	28.1	2.0
Xenia|LOC124433484	Hydra|LOC100209320	39.111	99	1047	1066	1102	761.0	0.0
Xenia|LOC124433485	Hydra|LOC100197980	44.535	98	849	1014	860	729.0	0.0
Xenia|LOC124433486	Hydra|LOC100210215	77.858	100	551	654	551	918.0	0.0
Xenia|LOC124433487	Hydra|LOC100199424	59.375	98	248	261	256	286.0	4.91e-98
Xenia|LOC124433488	Hydra|LOC100207942	50.0	98	120	119	118	138.0	8.58e-44
Xenia|LOC124433489	Hydra|LOC100209042	36.718	93	1574	1743	1487	913.0	0.0
Xenia|LOC124433490	Hydra|LOC100206649	54.651	93	370	369	344	410.0	3.61e-143
Xenia|LOC124433491	Hydra|LOC100214807	22.703	21	832	537	185	41.6	0.002
Xenia|LOC124433492	Hydra|LOC100203232	22.798	48	361	455	193	32.3	0.36
Xenia|LOC124433493	Hydra|LOC100206150	35.039	98	230	245	254	94.0	2.3099999999999999e-23
Xenia|LOC124433495	Hydra|LOC105846105	38.192	94	923	850	885	608.0	0.0
Xenia|LOC124433496	Hydra|LOC100208096	51.297	99	337	332	347	318.0	2.85e-108
Xenia|LOC124433497	Hydra|LOC101234772	37.714	97	349	352	350	237.0	8.529999999999999e-76
Xenia|LOC124433498	Hydra|LOC100206300	46.063	95	265	243	254	235.0	7.76e-78
Xenia|LOC124433499	Hydra|LOC101241426	52.212	60	187	140	113	120.0	1.7800000000000002e-35
Xenia|LOC124433501	Hydra|LOC100200544	39.716	93	149	154	141	108.0	4e-31
Xenia|LOC124433502	Hydra|LOC100210256	72.172	98	564	571	557	823.0	0.0
Xenia|LOC124433504	Hydra|LOC100212617	39.815	96	961	977	972	665.0	0.0
Xenia|LOC124433505	Hydra|LOC100215785	31.933	91	858	833	833	362.0	2.3e-112
Xenia|LOC124433506	Hydra|LOC100198097	64.551	99	821	823	835	1080.0	0.0
Xenia|LOC124433507	Hydra|LOC100213479	68.551	95	725	720	690	1005.0	0.0
Xenia|LOC124433508	Hydra|LOC105849595	23.718	94	584	803	624	124.0	8.52e-30
Xenia|LOC124433509	Hydra|LOC100205420	77.311	97	486	473	476	776.0	0.0
Xenia|LOC124433510	Hydra|LOC101239415	37.5	25	456	495	112	85.1	8.44e-18
Xenia|LOC124433513	Hydra|LOC100208480	59.66	100	646	708	647	811.0	0.0
Xenia|LOC124433514	Hydra|LOC100201106	22.388	43	473	2376	201	45.4	6.45e-05
Xenia|LOC124433515	Hydra|LOC101235244	42.652	82	338	346	279	196.0	2.5399999999999997e-60
Xenia|LOC124433516	Hydra|LOC100210627	41.86	13	314	547	43	32.3	0.36
Xenia|LOC124433517	Hydra|LOC100211356	34.211	79	605	568	494	301.0	9.369999999999999e-95
Xenia|LOC124433518	Hydra|LOC101237785	47.842	90	304	285	278	261.0	9.62e-87
Xenia|LOC124433519	Hydra|LOC101234550	39.888	95	186	188	178	160.0	1.87e-50
Xenia|LOC124433520	Hydra|LOC101241102	30.263	11	720	1189	76	60.8	2.2e-09
Xenia|LOC124433522	Hydra|LOC100213539	31.738	88	615	1227	564	261.0	2.72e-75
Xenia|LOC124433523	Hydra|LOC100209770	34.629	99	560	637	566	348.0	1.2e-112
Xenia|LOC124433524	Hydra|LOC100199081	46.655	99	555	557	553	538.0	0.0
Xenia|LOC124433525	Hydra|LOC100208619	49.939	96	794	842	825	793.0	0.0
Xenia|LOC124433526	Hydra|LOC100203995	27.885	72	429	623	312	92.8	3.01e-20
Xenia|LOC124433527	Hydra|LOC100210120	26.593	55	972	7057	361	113.0	3.08e-25
Xenia|LOC124433528	Hydra|LOC100200805	45.091	99	276	286	275	244.0	1.05e-80
Xenia|LOC124433531	Hydra|LOC100214250	40.0	93	835	775	785	497.0	5.79e-165
Xenia|LOC124433532	Hydra|LOC101236702	37.1	88	591	727	531	360.0	9.78e-116
Xenia|LOC124433533	Hydra|LOC100212284	62.611	90	371	384	337	435.0	1.16e-152
Xenia|LOC124433535	Hydra|LOC105848888	30.0	18	980	206	180	63.9	2.28e-11
Xenia|LOC124433536	Hydra|LOC100213955	38.889	36	757	397	72	46.2	4.27e-05
Xenia|LOC124433537	Hydra|LOC100204292	30.874	74	1068	815	366	209.0	2.41e-56
Xenia|LOC124433538	Hydra|LOC100210062	30.682	27	644	488	176	66.2	2.33e-11
Xenia|LOC124433539	Hydra|LOC124819279	27.619	21	390	279	105	31.2	0.94
Xenia|LOC124433540	Hydra|LOC100213955	44.444	69	148	397	54	42.4	2.63e-05
Xenia|LOC124433541	Hydra|LOC100207129	38.596	27	208	1261	57	50.1	2.61e-07
Xenia|LOC124433542	Hydra|LOC105847661	34.211	21	184	350	38	30.0	0.75
Xenia|LOC124433543	Hydra|LOC100200117	30.986	49	138	577	71	28.5	1.1
Xenia|LOC124433544	Hydra|LOC100192250	28.966	95	984	945	435	174.0	9.65e-45
Xenia|LOC124433545	Hydra|LOC101237809	32.0	38	133	596	50	28.5	1.2
Xenia|LOC124433547	Hydra|LOC124808656	31.579	5	943	181	57	32.3	0.63
Xenia|LOC124433548	Hydra|LOC100212729	35.64	83	312	333	289	158.0	5.92e-46
Xenia|LOC124433549	Hydra|LOC101237076	36.17	40	102	1742	47	30.0	0.21
Xenia|LOC124433556	Hydra|LOC100208962	27.362	65	415	443	307	86.7	1.59e-18
Xenia|LOC124433557	Hydra|LOC100206753	70.75	90	438	459	400	589.0	0.0
Xenia|LOC124433558	Hydra|LOC100215062	29.603	73	367	433	277	84.3	5.18e-18
Xenia|LOC124433560	Hydra|LOC100205419	47.761	96	614	594	603	555.0	0.0
Xenia|LOC124433561	Hydra|LOC100210754	35.048	63	486	722	311	164.0	9.45e-44
Xenia|LOC124433562	Hydra|LOC100205849	38.874	97	379	370	373	255.0	1.87e-82
Xenia|LOC124433563	Hydra|LOC100203821	42.279	97	269	338	272	213.0	5.83e-68
Xenia|LOC124433564	Hydra|LOC100213682	36.567	69	195	143	134	85.9	1.05e-21
Xenia|LOC124433565	Hydra|LOC124819215	27.632	66	116	627	76	26.9	2.9
Xenia|LOC124433566	Hydra|LOC100199759	53.271	96	112	111	107	101.0	3.47e-29
Xenia|LOC124433567	Hydra|LOC100203174	52.381	7	298	600	21	28.5	4.7
Xenia|LOC124433568	Hydra|LOC100198606	50.704	66	102	112	71	58.5	1.48e-12
Xenia|LOC124433569	Hydra|LOC100211205	31.829	65	630	519	421	191.0	1.6e-53
Xenia|LOC124433570	Hydra|LOC100203133	31.401	98	937	1061	949	465.0	6.1500000000000004e-148
Xenia|LOC124433571	Hydra|LOC100211830	46.154	99	551	516	559	421.0	1.27e-142
Xenia|LOC124433572	Hydra|LOC100192231	58.333	56	348	619	132	160.0	1.93e-44
Xenia|LOC124433573	Hydra|LOC100200840	22.907	79	257	8299	227	38.5	0.004
Xenia|LOC124433574	Hydra|LOC100211325	42.857	65	225	345	147	138.0	2.38e-39
Xenia|LOC124433575	Hydra|LOC100201149	28.906	61	194	4705	128	39.7	0.000668
Xenia|LOC124433576	Hydra|LOC100214365	41.772	67	115	586	79	54.7	5.94e-10
Xenia|LOC124433578	Hydra|LOC101236029	22.414	56	1325	1121	348	73.6	5.6e-13
Xenia|LOC124433579	Hydra|LOC100203342	35.789	87	542	523	475	283.0	2.79e-89
Xenia|LOC124433580	Hydra|LOC100215454	35.714	90	510	479	476	302.0	2.04e-97
Xenia|LOC124433581	Hydra|LOC100203483	68.119	95	446	431	436	585.0	0.0
Xenia|LOC124433582	Hydra|LOC101241111	31.776	93	1008	902	963	471.0	2.6900000000000002e-151
Xenia|LOC124433583	Hydra|LOC100205603	49.067	99	504	585	536	412.0	5.35e-139
Xenia|LOC124433584	Hydra|LOC100204453	27.143	27	253	408	70	30.4	0.9
Xenia|LOC124433588	Hydra|LOC100202233	32.653	88	257	258	245	152.0	3.91e-45
Xenia|LOC124433589	Hydra|LOC100199133	43.86	49	227	274	114	96.3	5.0099999999999994e-24
Xenia|LOC124433590	Hydra|LOC124809314	89.506	100	162	162	162	271.0	4.7799999999999996e-95
Xenia|LOC124433591	Hydra|LOC100212430	56.514	60	913	635	545	608.0	0.0
Xenia|LOC124433592	Hydra|LOC124817343	31.1	63	325	344	209	102.0	1.0199999999999999e-24
Xenia|LOC124433593	Hydra|LOC100200452	25.856	86	295	447	263	92.8	3.08e-21
Xenia|LOC124433594	Hydra|LOC101235892	29.73	50	808	451	444	181.0	7.83e-50
Xenia|LOC124433595	Hydra|LOC100202150	26.21	65	608	596	248	68.9	3.71e-12
Xenia|LOC124433596	Hydra|LOC100204938	60.566	97	545	541	530	687.0	0.0
