qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydractinia|LOC130612076	Nematostella|LOC116619988	30.247	60	511	965	324	153.0	1.3e-39
Hydractinia|LOC130612077	Nematostella|LOC5501260	39.961	93	542	521	513	359.0	2.03e-118
Hydractinia|LOC130612078	Nematostella|LOC5510553	66.49	97	582	590	567	795.0	0.0
Hydractinia|LOC130612079	Nematostella|LOC5510717	39.474	4	901	2902	38	35.0	0.25
Hydractinia|LOC130612080	Nematostella|LOC5508336	51.799	67	442	496	139	141.0	3.4300000000000004e-37
Hydractinia|LOC130612081	Nematostella|LOC5509943	31.765	51	161	584	85	30.0	0.58
Hydractinia|LOC130612082	Nematostella|LOC5510484	58.447	100	214	214	219	221.0	2.4e-73
Hydractinia|LOC130612084	Nematostella|LOC5517338	63.918	17	556	199	97	135.0	5.73e-37
Hydractinia|LOC130612085	Nematostella|LOC5506608	30.396	52	566	409	227	113.0	3.1000000000000002e-27
Hydractinia|LOC130612086	Nematostella|LOC116614602	43.515	95	663	839	717	548.0	0.0
Hydractinia|LOC130612087	Nematostella|LOC5515153	36.047	99	249	264	258	171.0	6.91e-53
Hydractinia|LOC130612088	Nematostella|LOC116618858	42.424	95	651	1282	660	492.0	6.08e-160
Hydractinia|LOC130612090	Nematostella|LOC5503194	32.0	10	655	547	75	32.3	0.87
Hydractinia|LOC130612091	Nematostella|LOC5515246	75.097	93	276	271	257	402.0	6.16e-143
Hydractinia|LOC130612092	Nematostella|LOC5513456	34.973	10	1788	2867	183	125.0	1.64e-28
Hydractinia|LOC130612093	Nematostella|LOC5510508	40.262	100	502	508	534	285.0	1.01e-90
Hydractinia|LOC130612095	Nematostella|LOC5502365	53.39	88	401	646	354	397.0	9.609999999999999e-134
Hydractinia|LOC130612096	Nematostella|LOC125561824	23.297	66	682	519	455	99.4	8.43e-22
Hydractinia|LOC130612097	Nematostella|LOC5506017	64.626	100	147	147	147	194.0	5.27e-65
Hydractinia|LOC130612098	Nematostella|LOC5522094	36.196	99	180	554	163	117.0	4.230000000000001e-31
Hydractinia|LOC130612099	Nematostella|LOC116617817	37.333	66	209	165	150	124.0	2.35e-36
Hydractinia|LOC130612100	Nematostella|LOC5514098	35.294	4	1353	4799	51	35.4	0.29
Hydractinia|LOC130612101	Nematostella|LOC5518330	31.338	98	731	508	568	229.0	5.16e-67
Hydractinia|LOC130612103	Nematostella|LOC5516592	34.078	69	245	260	179	69.3	5.05e-14
Hydractinia|LOC130612104	Nematostella|LOC5519820	23.586	92	872	895	831	201.0	1.12e-53
Hydractinia|LOC130612105	Nematostella|LOC5517507	33.283	78	841	614	667	356.0	1.9e-112
Hydractinia|LOC130612106	Nematostella|LOC5521522	47.97	69	939	920	665	577.0	0.0
Hydractinia|LOC130612107	Nematostella|LOC116610353	30.137	53	535	528	292	112.0	1.7500000000000002e-26
Hydractinia|LOC130612109	Nematostella|LOC5521063	57.328	99	464	479	464	533.0	0.0
Hydractinia|LOC130612110	Nematostella|LOC5510477	41.432	77	1098	1195	391	293.0	7.39e-83
Hydractinia|LOC130612111	Nematostella|LOC116614753	37.064	85	1235	1220	1090	666.0	0.0
Hydractinia|LOC130612112	Nematostella|LOC5514998	50.305	62	1242	1518	328	310.0	7.39e-87
Hydractinia|LOC130612113	Nematostella|LOC5509782	36.275	84	785	723	714	379.0	1.32e-120
Hydractinia|LOC130612116	Nematostella|LOC5507980	46.05	79	558	445	443	422.0	4.8300000000000004e-144
Hydractinia|LOC130612117	Nematostella|LOC5519318	69.545	99	217	224	220	322.0	2.69e-113
Hydractinia|LOC130612118	Nematostella|LOC116603637	25.714	41	171	1575	70	29.3	1.1
Hydractinia|LOC130612120	Nematostella|LOC5501311	28.421	14	558	278	95	36.2	0.029
Hydractinia|LOC130612121	Nematostella|LOC5506876	34.615	29	482	453	104	60.8	6.13e-10
Hydractinia|LOC130612123	Nematostella|LOC116620729	36.296	21	648	158	135	98.2	7.09e-24
Hydractinia|LOC130612124	Nematostella|LOC5519989	40.308	92	963	959	908	696.0	0.0
Hydractinia|LOC130612125	Nematostella|LOC5515902	22.652	39	897	877	362	85.5	6.33e-17
Hydractinia|LOC130612126	Nematostella|LOC5515260	61.086	100	660	684	663	803.0	0.0
Hydractinia|LOC130612127	Nematostella|LOC5503906	41.039	84	632	557	558	404.0	1.8699999999999998e-134
Hydractinia|LOC130612129	Nematostella|LOC5514744	40.674	92	478	460	445	340.0	6.65e-113
Hydractinia|LOC130612130	Nematostella|LOC5505697	35.628	62	357	319	247	160.0	1.08e-46
Hydractinia|LOC130612131	Nematostella|LOC5516293	42.797	76	304	279	236	182.0	3.6600000000000003e-56
Hydractinia|LOC130612132	Nematostella|LOC5507962	60.204	99	291	293	294	368.0	5.190000000000001e-129
Hydractinia|LOC130612133	Nematostella|LOC5508332	78.249	70	540	534	377	571.0	0.0
Hydractinia|LOC130612135	Nematostella|LOC116604130	35.054	44	827	744	368	218.0	1.29e-60
Hydractinia|LOC130612136	Nematostella|LOC5503008	54.406	90	289	327	261	307.0	1.4999999999999998e-104
Hydractinia|LOC130612137	Nematostella|LOC5512336	34.392	22	815	328	189	90.9	1.1e-19
Hydractinia|LOC130612138	Nematostella|LOC5512767	27.887	55	626	1310	355	145.0	3.03e-36
Hydractinia|LOC130612141	Nematostella|LOC5521526	27.875	80	950	1651	800	310.0	1.7800000000000002e-88
Hydractinia|LOC130612142	Nematostella|LOC5514629	49.153	70	247	210	177	176.0	2.7e-55
Hydractinia|LOC130612143	Nematostella|LOC116613875	57.895	74	206	337	152	177.0	5.91e-55
Hydractinia|LOC130612145	Nematostella|LOC5514478	52.29	78	672	545	524	524.0	1.04e-180
Hydractinia|LOC130612146	Nematostella|LOC5507242	29.572	83	298	308	257	94.0	3.28e-22
Hydractinia|LOC130612147	Nematostella|LOC5507974	42.901	97	1633	1623	1613	1269.0	0.0
Hydractinia|LOC130612148	Nematostella|LOC5514113	28.404	99	840	1336	683	250.0	1.88e-69
Hydractinia|LOC130612149	Nematostella|LOC5511963	21.739	30	488	2394	115	43.1	0.000328
Hydractinia|LOC130612150	Nematostella|LOC5503586	50.0	58	558	684	334	342.0	1.38e-109
Hydractinia|LOC130612152	Nematostella|LOC5507213	46.429	90	341	357	308	288.0	4.64e-96
Hydractinia|LOC130612153	Nematostella|LOC5504639	27.119	36	297	1187	118	32.0	0.51
Hydractinia|LOC130612154	Nematostella|LOC116619403	31.667	41	270	421	120	54.7	1.59e-08
Hydractinia|LOC130612156	Nematostella|LOC5514478	52.099	78	672	545	524	521.0	8.49e-180
Hydractinia|LOC130612158	Nematostella|LOC5519401	38.562	53	278	224	153	110.0	2.4400000000000002e-29
Hydractinia|LOC130612159	Nematostella|LOC5511511	86.6	87	464	419	403	687.0	0.0
Hydractinia|LOC130612160	Nematostella|LOC5515269	44.85	71	647	711	466	419.0	7.699999999999999e-138
Hydractinia|LOC130612161	Nematostella|LOC116619718	26.087	53	196	635	115	32.7	0.12
Hydractinia|LOC130612162	Nematostella|LOC5515290	60.219	92	295	329	274	340.0	1.49e-117
Hydractinia|LOC130612163	Nematostella|LOC5504316	37.741	96	355	366	363	253.0	9.83e-82
Hydractinia|LOC130612164	Nematostella|LOC116618482	40.336	51	684	678	238	197.0	2.99e-54
Hydractinia|LOC130612166	Nematostella|LOC5516272	46.953	98	281	285	279	254.0	2.22e-84
Hydractinia|LOC130612167	Nematostella|LOC5508555	32.117	98	140	140	137	90.5	3.04e-24
Hydractinia|LOC130612168	Nematostella|LOC5519247	22.5	28	552	641	160	51.6	8.68e-07
Hydractinia|LOC130612169	Nematostella|LOC5507944	58.158	90	416	413	380	458.0	7.6e-161
Hydractinia|LOC130612170	Nematostella|LOC5500516	31.122	95	194	343	196	76.3	1.11e-16
Hydractinia|LOC130612172	Nematostella|LOC116620861	24.667	92	158	158	150	57.8	3.24e-11
Hydractinia|LOC130612173	Nematostella|LOC116615554	31.429	51	225	1326	105	44.3	3.23e-05
Hydractinia|LOC130612174	Nematostella|LOC5501081	41.304	75	234	204	184	136.0	3.58e-40
Hydractinia|LOC130612175	Nematostella|LOC5509816	38.22	91	178	570	191	121.0	1.55e-32
Hydractinia|LOC130612178	Nematostella|LOC116618501	30.233	24	356	5568	86	34.3	0.13
Hydractinia|LOC130612179	Nematostella|LOC5516865	28.792	93	388	412	389	168.0	3.5799999999999996e-48
Hydractinia|LOC130612180	Nematostella|LOC5521939	25.51	97	476	502	490	137.0	2.2900000000000002e-35
Hydractinia|LOC130612182	Nematostella|LOC5520443	33.871	45	139	1628	62	29.3	0.76
Hydractinia|LOC130612185	Nematostella|LOC5521645	38.202	51	174	704	89	63.2	4.15e-12
Hydractinia|LOC130612186	Nematostella|LOC5519369	70.228	98	720	724	702	1033.0	0.0
Hydractinia|LOC130612187	Nematostella|LOC5519804	34.4	98	255	245	250	151.0	4.91e-45
Hydractinia|LOC130612188	Nematostella|LOC116616892	31.746	57	108	2019	63	25.8	6.1
Hydractinia|LOC130612189	Nematostella|LOC116618551	44.628	33	585	660	121	117.0	1.5300000000000001e-27
Hydractinia|LOC130612191	Nematostella|LOC5505826	26.597	95	827	785	673	181.0	2.0100000000000002e-47
Hydractinia|LOC130612192	Nematostella|LOC116618485	38.095	14	293	300	42	31.2	0.63
Hydractinia|LOC130612193	Nematostella|LOC5519510	39.474	19	195	369	38	30.4	0.56
Hydractinia|LOC130612195	Nematostella|LOC116618858	20.455	92	192	1282	176	46.6	3.25e-06
Hydractinia|LOC130612197	Nematostella|LOC5505358	66.667	85	308	275	261	359.0	1.57e-125
Hydractinia|LOC130612198	Nematostella|LOC5510411	53.191	26	170	1062	47	32.0	0.17
Hydractinia|LOC130612199	Nematostella|LOC5516543	41.204	93	1057	1161	648	516.0	9.17e-165
Hydractinia|LOC130612200	Nematostella|LOC5506013	30.729	96	370	365	384	149.0	1.28e-41
Hydractinia|LOC130612201	Nematostella|LOC5515657	55.977	99	344	379	343	404.0	3.19e-141
Hydractinia|LOC130612202	Nematostella|LOC5517996	32.836	48	118	521	67	30.4	0.2
Hydractinia|LOC130612204	Nematostella|LOC5505601	39.894	94	1142	1213	1128	711.0	0.0
Hydractinia|LOC130612205	Nematostella|LOC5504912	23.392	98	339	409	342	65.9	5.34e-12
Hydractinia|LOC130612206	Nematostella|LOC5500977	25.17	81	701	780	441	101.0	4.56e-22
Hydractinia|LOC130612208	Nematostella|LOC5504230	44.33	69	141	179	97	92.0	1.98e-24
Hydractinia|LOC130612209	Nematostella|LOC116603311	25.885	60	788	512	537	110.0	3.6e-25
Hydractinia|LOC130612210	Nematostella|LOC5518581	31.221	76	543	556	426	170.0	3.0499999999999998e-46
Hydractinia|LOC130612211	Nematostella|LOC116612185	60.503	94	679	677	676	799.0	0.0
Hydractinia|LOC130612212	Nematostella|LOC5516277	53.654	90	552	555	520	543.0	0.0
Hydractinia|LOC130612213	Nematostella|LOC5514639	90.161	99	504	499	498	936.0	0.0
Hydractinia|LOC130612214	Nematostella|LOC5515299	62.133	84	428	432	375	435.0	3.39e-151
Hydractinia|LOC130612216	Nematostella|LOC5514627	45.93	90	189	158	172	140.0	6.77e-43
Hydractinia|LOC130612217	Nematostella|LOC5518256	28.606	91	442	497	409	190.0	4.8e-55
Hydractinia|LOC130612218	Nematostella|LOC116611690	40.712	100	354	377	393	230.0	8.580000000000001e-73
Hydractinia|LOC130612219	Nematostella|LOC116618902	68.75	16	101	1248	16	28.9	0.43
Hydractinia|LOC130612220	Nematostella|LOC116602008	24.375	44	344	1937	160	33.9	0.14
Hydractinia|LOC130612221	Nematostella|LOC5519332	36.785	98	632	626	647	387.0	1.0099999999999999e-126
Hydractinia|LOC130612222	Nematostella|LOC5504794	37.5	57	693	446	400	235.0	2.4700000000000002e-70
Hydractinia|LOC130612224	Nematostella|LOC5502402	47.132	99	393	422	401	377.0	3.5500000000000005e-129
Hydractinia|LOC130612225	Nematostella|LOC125560947	43.548	59	209	336	124	115.0	5.95e-31
Hydractinia|LOC130612226	Nematostella|LOC5514222	43.59	10	377	597	39	31.6	0.7
Hydractinia|LOC130612227	Nematostella|LOC5509762	60.947	94	359	359	338	424.0	7.3199999999999995e-149
Hydractinia|LOC130612228	Nematostella|LOC5505709	34.219	69	782	731	602	313.0	7.91e-96
Hydractinia|LOC130612230	Nematostella|LOC116604178	37.843	95	557	559	547	392.0	7.339999999999999e-131
Hydractinia|LOC130612231	Nematostella|LOC5519902	28.788	74	511	571	330	123.0	3.5499999999999996e-30
Hydractinia|LOC130612233	Nematostella|LOC5515236	51.429	37	539	903	140	164.0	2.57e-43
Hydractinia|LOC130612234	Nematostella|LOC116603357	40.884	31	2184	3291	362	268.0	9.110000000000001e-72
Hydractinia|LOC130612235	Nematostella|LOC125559782	35.407	78	267	270	209	142.0	2.94e-41
Hydractinia|LOC130612236	Nematostella|LOC116604078	42.778	88	203	435	180	159.0	3.39e-47
Hydractinia|LOC130612237	Nematostella|LOC125560701	33.333	58	177	1573	117	31.2	0.32
Hydractinia|LOC130612238	Nematostella|LOC5503767	32.99	36	273	219	97	30.0	0.91
Hydractinia|LOC130612240	Nematostella|LOC5521615	30.508	43	137	626	59	29.3	0.64
Hydractinia|LOC130612241	Nematostella|LOC5519308	44.601	90	1000	1154	852	723.0	0.0
Hydractinia|LOC130612242	Nematostella|LOC5505864	35.933	88	3626	3133	3270	1927.0	0.0
Hydractinia|LOC130612243	Nematostella|LOC5501970	37.494	97	2094	2069	2059	1431.0	0.0
Hydractinia|LOC130612244	Nematostella|LOC5521017	29.851	18	1668	705	201	73.6	6.15e-13
Hydractinia|LOC130612248	Nematostella|LOC116608279	38.462	34	115	3442	39	26.6	3.9
Hydractinia|LOC130612249	Nematostella|LOC116604772	40.681	99	1142	1169	1175	857.0	0.0
Hydractinia|LOC130612250	Nematostella|LOC5504261	42.333	70	409	396	300	245.0	1.34e-77
Hydractinia|LOC130612251	Nematostella|LOC5503106	30.833	4	2977	2241	120	76.3	2.89e-13
Hydractinia|LOC130612252	Nematostella|LOC5515330	76.692	91	390	429	399	628.0	0.0
Hydractinia|LOC130612254	Nematostella|LOC5501511	43.87	93	1880	2100	1142	966.0	0.0
Hydractinia|LOC130612255	Nematostella|LOC5514597	44.03	75	341	316	268	224.0	2.54e-71
Hydractinia|LOC130612256	Nematostella|LOC5500187	40.0	52	177	236	100	66.6	7.66e-14
Hydractinia|LOC130612257	Nematostella|LOC5505743	31.818	14	315	353	44	28.1	6.1
Hydractinia|LOC130612258	Nematostella|LOC5513613	34.043	16	281	443	47	30.0	1.5
Hydractinia|LOC130612259	Nematostella|LOC5507528	31.25	21	220	2064	48	30.8	0.61
Hydractinia|LOC130612260	Nematostella|LOC5518649	45.205	99	150	149	146	132.0	1.27e-40
Hydractinia|LOC130612262	Nematostella|LOC5521451	53.333	29	1817	1124	525	628.0	0.0
Hydractinia|LOC130612263	Nematostella|LOC5519247	22.026	22	959	641	227	47.8	2.61e-05
Hydractinia|LOC130612264	Nematostella|LOC5513770	52.767	99	774	1206	777	856.0	0.0
Hydractinia|LOC130612265	Nematostella|LOC5507244	56.897	97	293	294	290	310.0	4.0799999999999997e-106
Hydractinia|LOC130612266	Nematostella|LOC116601445	22.093	63	132	1540	86	27.3	3.0
Hydractinia|LOC130612268	Nematostella|LOC116609457	57.951	98	286	292	283	315.0	4.0799999999999996e-108
Hydractinia|LOC130612269	Nematostella|LOC5522235	25.43	86	319	364	291	73.2	1.33e-14
Hydractinia|LOC130612270	Nematostella|LOC5506130	42.997	99	306	307	307	241.0	1.24e-78
Hydractinia|LOC130612271	Nematostella|LOC5510918	40.0	31	140	3983	45	31.6	0.13
Hydractinia|LOC130612272	Nematostella|LOC5521820	30.667	98	152	149	150	68.9	1.3e-15
Hydractinia|LOC130612273	Nematostella|LOC5515336	51.639	68	1309	1364	366	375.0	3.56e-109
Hydractinia|LOC130612275	Nematostella|LOC5519825	37.973	99	1240	1331	1243	864.0	0.0
Hydractinia|LOC130612276	Nematostella|LOC5509978	31.641	61	775	619	512	233.0	5.2099999999999994e-67
Hydractinia|LOC130612277	Nematostella|LOC5501713	39.81	75	617	776	422	308.0	3.06e-95
Hydractinia|LOC130612278	Nematostella|LOC5512025	41.429	71	559	571	420	313.0	7.12e-100
Hydractinia|LOC130612280	Nematostella|LOC116614678	67.914	34	523	458	187	267.0	5.21e-84
Hydractinia|LOC130612281	Nematostella|LOC5506093	21.244	51	363	1082	193	30.8	1.5
Hydractinia|LOC130612282	Nematostella|LOC5515427	51.128	88	152	163	133	138.0	1.64e-42
Hydractinia|LOC130612283	Nematostella|LOC116607885	30.677	28	815	328	251	90.1	1.92e-19
Hydractinia|LOC130612284	Nematostella|LOC5522046	32.62	94	580	597	561	260.0	3.8e-79
Hydractinia|LOC130612285	Nematostella|LOC5521389	28.731	78	342	326	268	146.0	3.05e-41
Hydractinia|LOC130612286	Nematostella|LOC5516199	40.927	69	322	422	259	177.0	3.809999999999999e-52
Hydractinia|LOC130612288	Nematostella|LOC5509090	26.871	75	376	364	294	130.0	1.05e-34
Hydractinia|LOC130612289	Nematostella|LOC5511515	30.27	78	226	240	185	93.2	3.19e-23
Hydractinia|LOC130612290	Nematostella|LOC5508386	84.967	100	153	153	153	279.0	1.98e-98
Hydractinia|LOC130612291	Nematostella|LOC5508252	32.258	73	198	293	155	72.0	3.08e-15
Hydractinia|LOC130612292	Nematostella|LOC5504871	35.294	14	716	234	102	84.0	4e-18
Hydractinia|LOC130612294	Nematostella|LOC5507242	29.572	83	298	308	257	94.0	3.28e-22
Hydractinia|LOC130612295	Nematostella|LOC5511572	28.545	95	515	572	543	224.0	2.73e-66
Hydractinia|LOC130612296	Nematostella|LOC5515358	53.668	36	708	697	259	287.0	7.54e-87
Hydractinia|LOC130612297	Nematostella|LOC5502193	47.11	67	705	741	346	301.0	6.51e-92
Hydractinia|LOC130612298	Nematostella|LOC116611664	23.394	82	507	492	436	91.7	1.02e-19
Hydractinia|LOC130612300	Nematostella|LOC116613507	25.434	97	1376	1638	1557	305.0	9.12e-85
Hydractinia|LOC130612301	Nematostella|LOC5509376	59.819	86	356	351	331	413.0	5.71e-145
Hydractinia|LOC130612302	Nematostella|LOC5508802	89.333	100	225	223	225	424.0	1.5599999999999999e-153
Hydractinia|LOC130612303	Nematostella|LOC5510516	62.988	93	1123	1100	1051	1405.0	0.0
Hydractinia|LOC130612308	Nematostella|LOC5506883	31.579	41	123	1945	57	29.6	0.46
Hydractinia|LOC130612309	Nematostella|LOC5511118	48.0	25	100	5533	25	27.3	1.4
Hydractinia|LOC130612310	Nematostella|LOC5510487	43.75	3	1011	1137	32	35.0	0.23
Hydractinia|LOC130612311	Nematostella|LOC5515520	23.917	96	500	554	531	112.0	1.4e-26
Hydractinia|LOC130612312	Nematostella|LOC5512882	41.921	89	256	248	229	175.0	1.64e-54
Hydractinia|LOC130612313	Nematostella|LOC5515345	25.681	72	330	350	257	85.5	8.07e-19
Hydractinia|LOC130612316	Nematostella|LOC5515209	60.714	96	278	283	280	346.0	9.74e-121
Hydractinia|LOC130612317	Nematostella|LOC5507213	46.753	90	341	357	308	289.0	2.61e-96
Hydractinia|LOC130612318	Nematostella|LOC125568318	29.231	17	365	680	65	29.3	4.3
Hydractinia|LOC130612319	Nematostella|LOC5514755	25.0	58	259	264	152	34.3	0.048
Hydractinia|LOC130612320	Nematostella|LOC125568318	28.571	25	223	680	56	28.1	4.7
Hydractinia|LOC130612321	Nematostella|LOC5517304	33.0	19	512	472	100	47.4	1.11e-05
Hydractinia|LOC130612323	Nematostella|LOC5521612	31.049	95	488	465	467	245.0	9.789999999999999e-76
Hydractinia|LOC130612324	Nematostella|LOC125561344	64.384	62	114	423	73	99.0	8.700000000000001e-26
Hydractinia|LOC130612325	Nematostella|LOC5510955	31.933	67	875	919	595	355.0	1.74e-108
Hydractinia|LOC130612326	Nematostella|LOC5510491	55.829	84	2470	2267	935	1053.0	0.0
Hydractinia|LOC130612327	Nematostella|LOC5509892	43.75	6	728	1543	48	55.1	1.15e-07
Hydractinia|LOC130612328	Nematostella|LOC5518420	46.053	33	517	328	76	93.2	7.78e-21
Hydractinia|LOC130612330	Nematostella|LOC5501998	41.645	100	388	379	389	323.0	1.13e-108
Hydractinia|LOC130612331	Nematostella|LOC5521072	49.859	100	350	353	355	345.0	4.15e-118
Hydractinia|LOC130612333	Nematostella|LOC5512139	43.049	64	339	333	223	187.0	5.96e-57
Hydractinia|LOC130612334	Nematostella|LOC116608899	33.537	74	211	287	164	74.7	4.11e-16
Hydractinia|LOC130612335	Nematostella|LOC5519926	50.554	83	525	510	451	440.0	1.17e-150
Hydractinia|LOC130612336	Nematostella|LOC5503189	61.075	96	484	471	465	593.0	0.0
Hydractinia|LOC130612338	Nematostella|LOC125561345	52.967	94	478	434	455	513.0	0.0
Hydractinia|LOC130612339	Nematostella|LOC5520915	39.484	96	511	530	504	382.0	8.759999999999999e-128
Hydractinia|LOC130612340	Nematostella|LOC5516186	45.813	94	644	618	609	565.0	0.0
Hydractinia|LOC130612343	Nematostella|LOC5505712	29.565	36	1244	909	460	227.0	2.7e-61
Hydractinia|LOC130612344	Nematostella|LOC116604484	37.468	91	424	368	395	265.0	1.66e-85
Hydractinia|LOC130612345	Nematostella|LOC5515256	40.0	76	413	362	325	233.0	3.98e-73
Hydractinia|LOC130612346	Nematostella|LOC5505826	26.23	52	233	785	122	40.0	0.000703
Hydractinia|LOC130612347	Nematostella|LOC5522094	32.184	100	89	554	87	57.4	2.45e-11
Hydractinia|LOC130612348	Nematostella|LOC5511262	41.053	78	596	1398	380	293.0	1.92e-86
Hydractinia|LOC130612350	Nematostella|LOC125556807	24.427	38	345	519	131	35.4	0.037
Hydractinia|LOC130612351	Nematostella|LOC5519903	36.228	94	398	377	403	268.0	7.84e-87
Hydractinia|LOC130612352	Nematostella|LOC125558932	33.533	77	209	233	167	80.9	9.24e-19
Hydractinia|LOC130612353	Nematostella|LOC5508259	21.168	90	143	754	137	33.9	0.019
Hydractinia|LOC130612354	Nematostella|LOC116604036	20.395	35	431	1008	152	33.9	0.22
Hydractinia|LOC130612355	Nematostella|LOC5509776	51.37	98	1261	1282	1277	1268.0	0.0
Hydractinia|LOC130612357	Nematostella|LOC5515229	67.005	95	827	821	788	1107.0	0.0
Hydractinia|LOC130612358	Nematostella|LOC5504498	83.775	96	671	669	641	1078.0	0.0
Hydractinia|LOC130612359	Nematostella|LOC5514202	50.895	93	516	548	503	491.0	4.47e-170
Hydractinia|LOC130612360	Nematostella|LOC116614186	71.111	18	509	627	90	128.0	1.2600000000000002e-31
Hydractinia|LOC130612361	Nematostella|LOC5514193	26.623	65	467	327	308	84.3	5.19e-18
Hydractinia|LOC130612362	Nematostella|LOC5502933	29.851	13	424	987	67	32.3	0.58
Hydractinia|LOC130612364	Nematostella|LOC5512005	26.154	16	414	352	65	33.1	0.23
Hydractinia|LOC130612365	Nematostella|LOC5502933	29.851	14	403	987	67	32.7	0.36
Hydractinia|LOC130612366	Nematostella|LOC5509643	27.219	83	400	298	338	98.2	3.3099999999999997e-23
Hydractinia|LOC130612367	Nematostella|LOC5506387	28.44	28	386	792	109	31.6	0.88
Hydractinia|LOC130612368	Nematostella|LOC5506879	28.135	80	384	357	327	134.0	7.5e-36
Hydractinia|LOC130612369	Nematostella|LOC5522019	58.841	89	366	379	328	388.0	1.44e-134
Hydractinia|LOC130612371	Nematostella|LOC5518091	30.515	90	294	314	272	124.0	1.53e-33
Hydractinia|LOC130612372	Nematostella|LOC5519362	76.151	91	264	263	239	382.0	1.96e-135
Hydractinia|LOC130612373	Nematostella|LOC5519399	60.294	98	139	141	136	171.0	4.7e-56
Hydractinia|LOC130612374	Nematostella|LOC5522189	26.772	66	167	173	127	33.9	0.022
