qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydractinia|LOC130612104	Clytia|LOC042360	31.051	95	872	917	847	387.0	7.4400000000000005e-121
Hydractinia|LOC130612105	Clytia|LOC003452	43.75	83	841	733	720	588.0	0.0
Hydractinia|LOC130612106	Clytia|LOC016220	51.134	99	939	919	970	849.0	0.0
Hydractinia|LOC130612107	Clytia|LOC016227	38.294	89	535	558	504	372.0	3.1500000000000006e-123
Hydractinia|LOC130612109	Clytia|LOC013305	66.45	99	464	466	462	622.0	0.0
Hydractinia|LOC130612110	Clytia|LOC042095	44.711	100	1098	1002	1125	926.0	0.0
Hydractinia|LOC130612111	Clytia|LOC011513	40.088	62	1235	951	913	622.0	0.0
Hydractinia|LOC130612112	Clytia|LOC011514	48.31	99	1242	1269	1331	1098.0	0.0
Hydractinia|LOC130612113	Clytia|LOC015878	53.256	80	785	718	691	664.0	0.0
Hydractinia|LOC130612116	Clytia|LOC041751	56.415	92	558	549	530	603.0	0.0
Hydractinia|LOC130612117	Clytia|LOC013307	79.724	100	217	217	217	372.0	3.3900000000000003e-133
Hydractinia|LOC130612118	Clytia|LOC012829	37.662	90	171	174	154	107.0	7.439999999999999e-30
Hydractinia|LOC130612120	Clytia|LOC014263	28.431	35	558	427	204	123.0	1.53e-30
Hydractinia|LOC130612121	Clytia|LOC012083	41.23	87	482	524	439	342.0	8.29e-113
Hydractinia|LOC130612123	Clytia|LOC027082	35.813	78	648	572	578	310.0	1.26e-97
Hydractinia|LOC130612124	Clytia|LOC018011	59.503	58	963	621	563	709.0	0.0
Hydractinia|LOC130612125	Clytia|LOC003006	23.856	34	897	897	306	79.7	4.37e-15
Hydractinia|LOC130612126	Clytia|LOC034300	65.204	97	660	656	638	888.0	0.0
Hydractinia|LOC130612127	Clytia|LOC034238	59.699	91	632	587	598	685.0	0.0
Hydractinia|LOC130612129	Clytia|LOC004138	55.211	94	478	464	451	508.0	1.2e-178
Hydractinia|LOC130612130	Clytia|LOC021307	33.333	73	357	299	291	161.0	4.54e-47
Hydractinia|LOC130612131	Clytia|LOC015772	22.314	40	304	266	121	32.7	0.19
Hydractinia|LOC130612132	Clytia|LOC034239	70.79	100	291	301	291	440.0	1.8400000000000002e-157
Hydractinia|LOC130612133	Clytia|LOC003576	73.234	97	540	561	538	671.0	0.0
Hydractinia|LOC130612135	Clytia|LOC016369	42.169	81	827	969	581	360.0	1.9400000000000002e-110
Hydractinia|LOC130612136	Clytia|LOC006835	55.849	91	289	299	265	317.0	1.09e-108
Hydractinia|LOC130612137	Clytia|LOC023836	28.801	93	815	843	809	233.0	5.3e-65
Hydractinia|LOC130612138	Clytia|LOC037087	31.5	63	626	756	200	104.0	3.2899999999999996e-23
Hydractinia|LOC130612141	Clytia|LOC006378	32.628	61	950	1364	567	308.0	2.77e-88
Hydractinia|LOC130612142	Clytia|LOC008281	50.417	94	247	314	240	244.0	6.89e-81
Hydractinia|LOC130612143	Clytia|LOC041383	64.807	99	206	251	233	289.0	8.18e-100
Hydractinia|LOC130612145	Clytia|LOC008268	64.269	99	672	796	431	571.0	0.0
Hydractinia|LOC130612146	Clytia|LOC019268	26.061	94	298	317	330	72.8	1.03e-14
Hydractinia|LOC130612147	Clytia|LOC042085	62.377	99	1633	1630	1624	2135.0	0.0
Hydractinia|LOC130612148	Clytia|LOC012220	28.78	23	840	844	205	83.2	2.89e-16
Hydractinia|LOC130612149	Clytia|LOC011779	30.588	22	488	1731	85	44.3	0.000152
Hydractinia|LOC130612150	Clytia|LOC006287	30.032	53	558	1583	313	127.0	1.17e-30
Hydractinia|LOC130612152	Clytia|LOC013303	58.239	97	341	368	352	432.0	2.4099999999999997e-152
Hydractinia|LOC130612153	Clytia|LOC005414	30.588	26	297	136	85	49.7	1.33e-07
Hydractinia|LOC130612154	Clytia|LOC016809	38.828	98	270	644	273	189.0	7.18e-56
Hydractinia|LOC130612156	Clytia|LOC008268	64.501	99	672	796	431	572.0	0.0
Hydractinia|LOC130612158	Clytia|LOC006391	29.167	57	278	278	168	94.7	7.119999999999999e-23
Hydractinia|LOC130612159	Clytia|LOC017312	91.304	99	464	461	460	863.0	0.0
Hydractinia|LOC130612160	Clytia|LOC040943	51.073	36	647	241	233	251.0	3.5900000000000003e-79
Hydractinia|LOC130612161	Clytia|LOC004100	23.611	57	196	658	144	30.4	0.6
Hydractinia|LOC130612162	Clytia|LOC008282	66.497	67	295	202	197	290.0	1.21e-99
Hydractinia|LOC130612163	Clytia|LOC034963	40.23	92	355	370	348	261.0	3.89e-85
Hydractinia|LOC130612164	Clytia|LOC004100	32.977	75	684	658	561	256.0	5.14e-76
Hydractinia|LOC130612166	Clytia|LOC004122	67.143	99	281	284	280	410.0	6.27e-146
Hydractinia|LOC130612167	Clytia|LOC004123	58.571	99	140	142	140	139.0	1.9000000000000002e-43
Hydractinia|LOC130612168	Clytia|LOC000958	29.327	74	552	642	416	205.0	1.73e-58
Hydractinia|LOC130612169	Clytia|LOC010826	71.325	99	416	436	415	625.0	0.0
Hydractinia|LOC130612170	Clytia|LOC000502	31.818	33	194	340	66	35.0	0.018
Hydractinia|LOC130612172	Clytia|LOC024349	42.105	23	158	182	38	28.9	0.83
Hydractinia|LOC130612173	Clytia|LOC005435	25.0	63	225	1580	160	33.5	0.095
Hydractinia|LOC130612174	Clytia|LOC033517	49.223	80	234	269	193	185.0	3.2700000000000004e-58
Hydractinia|LOC130612175	Clytia|LOC040998	56.954	83	178	176	151	172.0	2.76e-55
Hydractinia|LOC130612178	Clytia|LOC043606	25.472	56	356	976	212	29.3	4.2
Hydractinia|LOC130612179	Clytia|LOC033336	21.469	44	388	1403	177	34.7	0.099
Hydractinia|LOC130612180	Clytia|LOC014069	37.553	98	476	475	474	317.0	8.339999999999999e-104
Hydractinia|LOC130612182	Clytia|LOC021230	30.275	78	139	413	109	51.2	1.67e-08
Hydractinia|LOC130612185	Clytia|LOC033897	42.857	48	174	202	84	66.6	4.74e-14
Hydractinia|LOC130612186	Clytia|LOC003565	83.84	100	720	724	724	1291.0	0.0
Hydractinia|LOC130612187	Clytia|LOC011512	64.368	100	255	262	261	357.0	1.1800000000000001e-125
Hydractinia|LOC130612188	Clytia|LOC011769	33.333	50	108	452	54	28.9	0.46
Hydractinia|LOC130612189	Clytia|LOC042093	56.784	98	585	634	597	575.0	0.0
Hydractinia|LOC130612191	Clytia|LOC011831	28.191	83	827	1360	713	234.0	3.36e-64
Hydractinia|LOC130612192	Clytia|LOC006186	34.328	43	293	332	134	85.5	3.62e-19
Hydractinia|LOC130612193	Clytia|LOC036127	40.0	16	195	2854	35	28.1	4.4
Hydractinia|LOC130612195	Clytia|LOC014449	28.571	48	192	436	98	32.0	0.2
Hydractinia|LOC130612197	Clytia|LOC037102	80.986	46	308	187	142	250.0	6.52e-84
Hydractinia|LOC130612198	Clytia|LOC011667	53.191	28	170	755	47	33.9	0.034
Hydractinia|LOC130612199	Clytia|LOC040066	22.504	70	1057	895	671	168.0	8.97e-43
Hydractinia|LOC130612200	Clytia|LOC002681	43.094	48	370	458	181	130.0	5.11e-34
Hydractinia|LOC130612201	Clytia|LOC002681	66.182	80	344	458	275	403.0	1.3799999999999999e-139
Hydractinia|LOC130612202	Clytia|LOC023627	38.824	71	118	207	85	68.6	2.37e-15
Hydractinia|LOC130612204	Clytia|LOC003432	49.695	99	1142	1145	1147	1070.0	0.0
Hydractinia|LOC130612205	Clytia|LOC002694	33.0	86	339	288	300	130.0	1.0100000000000001e-35
Hydractinia|LOC130612206	Clytia|LOC014916	47.937	100	701	689	703	633.0	0.0
Hydractinia|LOC130612208	Clytia|LOC014915	58.571	50	141	274	70	93.2	5.3599999999999995e-24
Hydractinia|LOC130612209	Clytia|LOC032938	53.846	43	788	344	338	394.0	2.66e-131
Hydractinia|LOC130612210	Clytia|LOC018009	31.881	90	543	654	505	189.0	8.17e-53
Hydractinia|LOC130612211	Clytia|LOC019001	87.018	42	679	300	285	538.0	0.0
Hydractinia|LOC130612212	Clytia|LOC041379	69.094	99	552	559	563	784.0	0.0
Hydractinia|LOC130612213	Clytia|LOC034903	95.418	99	504	504	502	995.0	0.0
Hydractinia|LOC130612214	Clytia|LOC036148	65.376	91	428	521	439	518.0	0.0
Hydractinia|LOC130612216	Clytia|LOC036149	71.345	90	189	172	171	259.0	8.79e-90
Hydractinia|LOC130612217	Clytia|LOC039658	26.034	92	442	608	411	156.0	4.7299999999999994e-42
Hydractinia|LOC130612218	Clytia|LOC018984	63.305	100	354	343	357	426.0	5.009999999999999e-150
Hydractinia|LOC130612219	Clytia|LOC018985	62.353	73	101	115	85	94.4	1.37e-26
Hydractinia|LOC130612220	Clytia|LOC011779	22.881	61	344	1731	118	33.9	0.14
Hydractinia|LOC130612221	Clytia|LOC007475	42.149	72	632	510	484	381.0	5.29e-126
Hydractinia|LOC130612222	Clytia|LOC029220	36.364	58	693	473	407	223.0	2.14e-65
Hydractinia|LOC130612224	Clytia|LOC012790	49.153	97	393	411	413	405.0	2.4e-140
Hydractinia|LOC130612225	Clytia|LOC036357	45.588	65	209	299	136	137.0	9.26e-40
Hydractinia|LOC130612226	Clytia|LOC038104	24.848	51	377	365	165	56.6	6.58e-09
Hydractinia|LOC130612227	Clytia|LOC036124	76.4	70	359	271	250	420.0	6.39e-149
Hydractinia|LOC130612228	Clytia|LOC003784	50.51	80	782	897	588	573.0	0.0
Hydractinia|LOC130612230	Clytia|LOC011262	41.943	81	557	463	453	388.0	1.71e-130
Hydractinia|LOC130612231	Clytia|LOC012649	30.769	15	511	246	78	42.0	0.000325
Hydractinia|LOC130612233	Clytia|LOC002745	47.945	90	539	578	511	434.0	5.819999999999999e-147
Hydractinia|LOC130612234	Clytia|LOC037076	44.803	55	2184	1576	712	556.0	4.7000000000000004e-167
Hydractinia|LOC130612235	Clytia|LOC022893	45.556	99	267	1066	270	254.0	9.18e-78
Hydractinia|LOC130612236	Clytia|LOC041249	51.613	92	203	213	186	210.0	2.2e-69
Hydractinia|LOC130612237	Clytia|LOC003510	22.222	47	177	508	90	36.6	0.005
Hydractinia|LOC130612238	Clytia|LOC038804	32.432	23	273	729	74	34.3	0.068
Hydractinia|LOC130612240	Clytia|LOC044105	66.667	35	137	139	48	71.2	8.06e-17
Hydractinia|LOC130612241	Clytia|LOC007091	55.973	97	1000	1048	1038	1094.0	0.0
Hydractinia|LOC130612242	Clytia|LOC045114	59.072	100	3626	3631	3665	4361.0	0.0
Hydractinia|LOC130612243	Clytia|LOC002710	56.28	99	2094	2085	2086	2511.0	0.0
Hydractinia|LOC130612244	Clytia|LOC029567	25.652	15	1668	474	230	73.2	5.21e-13
Hydractinia|LOC130612248	Clytia|LOC018071	34.177	63	115	261	79	36.6	0.001
Hydractinia|LOC130612249	Clytia|LOC039824	42.55	99	1142	1137	1161	864.0	0.0
Hydractinia|LOC130612250	Clytia|LOC029731	53.396	100	409	419	427	437.0	2.26e-152
Hydractinia|LOC130612251	Clytia|LOC017689	37.879	7	2977	1526	132	79.7	2.36e-14
Hydractinia|LOC130612252	Clytia|LOC010813	85.023	100	390	435	434	726.0	0.0
Hydractinia|LOC130612254	Clytia|LOC038378	39.439	52	1880	1000	999	692.0	0.0
Hydractinia|LOC130612255	Clytia|LOC004365	47.478	90	341	385	337	272.0	2.1999999999999998e-89
Hydractinia|LOC130612256	Clytia|LOC030421	31.731	58	177	149	104	57.4	6.58e-11
Hydractinia|LOC130612257	Clytia|LOC007862	26.25	66	315	418	160	52.4	1.37e-07
Hydractinia|LOC130612258	Clytia|LOC007862	32.579	89	281	418	221	123.0	1.3500000000000002e-32
Hydractinia|LOC130612259	Clytia|LOC014350	34.722	31	220	295	72	43.9	2.69e-05
Hydractinia|LOC130612260	Clytia|LOC001548	44.521	99	150	150	146	131.0	6.23e-40
Hydractinia|LOC130612262	Clytia|LOC012101	69.048	50	1817	1543	504	809.0	0.0
Hydractinia|LOC130612263	Clytia|LOC033168	31.845	83	959	651	515	223.0	2.25e-62
Hydractinia|LOC130612264	Clytia|LOC025690	48.744	24	774	199	199	193.0	2.57e-57
Hydractinia|LOC130612265	Clytia|LOC004091	73.244	100	293	299	299	439.0	4.2e-157
Hydractinia|LOC130612266	Clytia|LOC040687	39.024	31	132	1804	41	31.6	0.13
Hydractinia|LOC130612268	Clytia|LOC000571	30.12	84	286	2164	249	72.0	4.57e-14
Hydractinia|LOC130612269	Clytia|LOC017647	35.862	82	319	341	290	185.0	2.27e-56
Hydractinia|LOC130612270	Clytia|LOC019268	32.154	99	306	317	311	176.0	3.65e-53
Hydractinia|LOC130612271	Clytia|LOC017890	29.091	39	140	126	55	33.1	0.017
Hydractinia|LOC130612272	Clytia|LOC004097	51.678	98	152	152	149	159.0	4.63e-51
Hydractinia|LOC130612273	Clytia|LOC036147	56.318	99	1309	1371	1385	1477.0	0.0
Hydractinia|LOC130612275	Clytia|LOC033815	46.778	99	1240	1260	1257	1199.0	0.0
Hydractinia|LOC130612276	Clytia|LOC007082	44.375	61	775	971	480	460.0	5.78e-149
Hydractinia|LOC130612277	Clytia|LOC010385	51.313	88	617	760	495	490.0	3.01e-165
Hydractinia|LOC130612278	Clytia|LOC033856	50.937	99	559	611	587	604.0	0.0
Hydractinia|LOC130612280	Clytia|LOC014908	56.038	95	523	518	530	520.0	0.0
Hydractinia|LOC130612281	Clytia|LOC042086	37.64	43	363	330	178	83.6	5.31e-18
Hydractinia|LOC130612282	Clytia|LOC034895	36.458	78	152	225	96	61.6	3.24e-12
Hydractinia|LOC130612283	Clytia|LOC023836	29.207	94	815	843	832	251.0	1.9100000000000002e-71
Hydractinia|LOC130612284	Clytia|LOC011034	31.327	92	580	619	565	226.0	3.84e-66
Hydractinia|LOC130612285	Clytia|LOC000475	32.581	86	342	341	310	166.0	1.17e-48
Hydractinia|LOC130612286	Clytia|LOC007074	72.283	56	322	352	184	271.0	1.61e-89
Hydractinia|LOC130612288	Clytia|LOC016230	43.033	60	376	283	244	198.0	3.51e-61
Hydractinia|LOC130612289	Clytia|LOC016223	65.625	99	226	229	224	299.0	8.59e-104
Hydractinia|LOC130612290	Clytia|LOC038312	94.771	100	153	185	153	304.0	6.85e-108
Hydractinia|LOC130612291	Clytia|LOC045269	34.615	62	198	314	130	70.1	1.57e-14
Hydractinia|LOC130612292	Clytia|LOC010479	33.929	59	716	468	392	154.0	1.9699999999999997e-40
Hydractinia|LOC130612294	Clytia|LOC019268	26.061	94	298	317	330	72.8	1.03e-14
Hydractinia|LOC130612295	Clytia|LOC044354	42.5	93	515	593	520	399.0	1.9e-133
Hydractinia|LOC130612296	Clytia|LOC040979	53.203	70	708	547	562	493.0	4.81e-168
Hydractinia|LOC130612297	Clytia|LOC010045	35.385	9	705	165	65	38.9	0.003
Hydractinia|LOC130612298	Clytia|LOC002687	30.892	72	507	464	437	187.0	1.16e-53
Hydractinia|LOC130612300	Clytia|LOC033336	34.871	97	1376	1403	1431	629.0	0.0
Hydractinia|LOC130612301	Clytia|LOC009479	38.34	85	356	585	253	156.0	6.500000000000001e-43
Hydractinia|LOC130612302	Clytia|LOC031868	22.353	36	225	408	85	30.4	0.76
Hydractinia|LOC130612303	Clytia|LOC003768	75.495	94	1123	1118	1061	1700.0	0.0
Hydractinia|LOC130612308	Clytia|LOC010348	85.366	100	123	124	123	209.0	1.22e-71
Hydractinia|LOC130612309	Clytia|LOC003586	71.0	100	100	100	100	150.0	2.99e-49
Hydractinia|LOC130612310	Clytia|LOC003434	25.719	51	1011	668	591	87.4	1.68e-17
Hydractinia|LOC130612311	Clytia|LOC003830	34.442	96	500	492	511	273.0	3e-86
Hydractinia|LOC130612312	Clytia|LOC004834	51.136	99	256	297	264	276.0	3.7499999999999997e-93
Hydractinia|LOC130612313	Clytia|LOC031045	40.972	84	330	406	288	208.0	2.05e-64
Hydractinia|LOC130612316	Clytia|LOC028543	72.464	99	278	286	276	424.0	1.72e-151
Hydractinia|LOC130612317	Clytia|LOC013303	58.239	97	341	368	352	432.0	3.57e-152
Hydractinia|LOC130612318	Clytia|LOC002832	38.0	90	365	392	350	236.0	5.400000000000001e-75
Hydractinia|LOC130612319	Clytia|LOC040607	22.993	91	259	288	274	58.2	6.34e-10
Hydractinia|LOC130612320	Clytia|LOC002832	39.485	98	223	392	233	170.0	3.06e-51
Hydractinia|LOC130612321	Clytia|LOC007078	53.144	94	512	519	493	525.0	0.0
Hydractinia|LOC130612323	Clytia|LOC011248	63.895	99	488	540	493	637.0	0.0
Hydractinia|LOC130612324	Clytia|LOC003424	63.636	67	114	483	77	106.0	2.08e-28
Hydractinia|LOC130612325	Clytia|LOC016372	61.37	88	875	769	774	1002.0	0.0
Hydractinia|LOC130612326	Clytia|LOC003584	60.429	100	2470	2538	2565	3145.0	0.0
Hydractinia|LOC130612327	Clytia|LOC003603	29.545	37	728	584	220	81.3	6.22e-16
Hydractinia|LOC130612328	Clytia|LOC037073	38.952	84	517	489	439	318.0	3.7000000000000004e-103
Hydractinia|LOC130612330	Clytia|LOC011834	63.99	99	388	404	386	516.0	0.0
Hydractinia|LOC130612331	Clytia|LOC044830	66.087	99	350	347	345	486.0	4.89e-174
Hydractinia|LOC130612333	Clytia|LOC007131	50.857	99	339	350	350	323.0	1.01e-109
Hydractinia|LOC130612334	Clytia|LOC034361	56.796	95	211	215	206	222.0	6.25e-74
Hydractinia|LOC130612335	Clytia|LOC033850	71.842	70	525	386	380	543.0	0.0
Hydractinia|LOC130612336	Clytia|LOC044289	48.649	61	484	384	296	290.0	3.5699999999999996e-94
Hydractinia|LOC130612338	Clytia|LOC003424	65.096	97	478	483	467	672.0	0.0
Hydractinia|LOC130612339	Clytia|LOC041769	54.951	99	511	520	515	598.0	0.0
Hydractinia|LOC130612340	Clytia|LOC033852	59.146	51	644	352	328	405.0	1.43e-137
Hydractinia|LOC130612343	Clytia|LOC010329	46.907	70	1244	1180	889	773.0	0.0
Hydractinia|LOC130612344	Clytia|LOC036069	44.444	23	424	342	99	78.6	4.38e-16
Hydractinia|LOC130612345	Clytia|LOC011812	32.13	66	413	645	277	124.0	6.74e-31
Hydractinia|LOC130612346	Clytia|LOC038104	26.522	91	233	365	230	76.6	2.6e-16
Hydractinia|LOC130612347	Clytia|LOC016975	51.648	100	89	184	91	98.6	1.2800000000000001e-27
Hydractinia|LOC130612348	Clytia|LOC034302	58.607	86	596	696	517	646.0	0.0
Hydractinia|LOC130612350	Clytia|LOC004094	21.514	59	345	372	251	37.4	0.01
Hydractinia|LOC130612351	Clytia|LOC013301	61.558	96	398	387	398	499.0	1.1700000000000001e-177
Hydractinia|LOC130612352	Clytia|LOC027043	40.496	57	209	125	121	103.0	2.06e-28
Hydractinia|LOC130612353	Clytia|LOC023626	39.423	73	143	484	104	76.3	4.01e-17
Hydractinia|LOC130612354	Clytia|LOC008273	44.639	100	431	432	457	276.0	4.7999999999999996e-89
Hydractinia|LOC130612355	Clytia|LOC041008	74.015	73	1261	945	939	1421.0	0.0
Hydractinia|LOC130612357	Clytia|LOC037068	78.554	98	827	828	816	1307.0	0.0
Hydractinia|LOC130612358	Clytia|LOC037069	84.948	100	671	667	671	1063.0	0.0
Hydractinia|LOC130612359	Clytia|LOC041007	46.892	98	516	562	563	496.0	6.979999999999999e-172
Hydractinia|LOC130612360	Clytia|LOC026569	62.963	16	509	104	81	109.0	6.53e-29
Hydractinia|LOC130612361	Clytia|LOC004833	35.492	82	467	478	386	239.0	1.0300000000000001e-73
Hydractinia|LOC130612362	Clytia|LOC014924	31.183	22	424	170	93	30.8	0.83
Hydractinia|LOC130612364	Clytia|LOC007862	40.625	98	414	418	416	288.0	6.059999999999999e-94
Hydractinia|LOC130612365	Clytia|LOC014924	31.183	23	403	170	93	31.2	0.67
Hydractinia|LOC130612366	Clytia|LOC004833	36.247	93	400	478	389	230.0	3.7000000000000005e-71
Hydractinia|LOC130612367	Clytia|LOC011398	39.623	13	386	807	53	36.2	0.029
Hydractinia|LOC130612368	Clytia|LOC003139	34.328	81	384	399	335	197.0	1.5100000000000001e-59
Hydractinia|LOC130612369	Clytia|LOC037093	67.062	92	366	372	337	484.0	1.42e-172
Hydractinia|LOC130612371	Clytia|LOC006715	28.846	88	294	358	260	117.0	8.700000000000001e-31
Hydractinia|LOC130612372	Clytia|LOC040981	83.81	40	264	142	105	181.0	7.300000000000001e-58
Hydractinia|LOC130612373	Clytia|LOC034405	30.556	73	139	424	108	40.0	0.000161
Hydractinia|LOC130612374	Clytia|LOC010476	29.71	83	167	191	138	84.7	5.050000000000001e-21
Hydractinia|LOC130612375	Clytia|LOC003093	37.332	94	852	878	817	546.0	0.0
Hydractinia|LOC130612376	Clytia|LOC035354	33.708	40	218	743	89	53.5	1.75e-08
Hydractinia|LOC130612378	Clytia|LOC041762	79.795	99	393	412	391	693.0	0.0
Hydractinia|LOC130612379	Clytia|LOC004074	30.688	83	223	314	189	50.4	1.8e-07
Hydractinia|LOC130612380	Clytia|LOC033809	77.273	98	179	177	176	289.0	1.21e-101
Hydractinia|LOC130612381	Clytia|LOC027873	36.559	78	120	173	93	62.8	1.72e-13
Hydractinia|LOC130612382	Clytia|LOC044826	59.412	99	167	192	170	214.0	5.600000000000001e-72
Hydractinia|LOC130612383	Clytia|LOC017248	21.605	92	167	540	162	31.6	0.21
Hydractinia|LOC130612385	Clytia|LOC041150	36.656	93	319	323	311	199.0	6.7e-62
Hydractinia|LOC130612386	Clytia|LOC041004	80.5	87	229	242	200	343.0	3.98e-121
Hydractinia|LOC130612387	Clytia|LOC022462	36.449	85	116	234	107	67.0	1.03e-14
Hydractinia|LOC130612388	Clytia|LOC023544	34.416	90	162	440	154	86.7	1.44e-20
