qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Pd|XP_027035757.1	STRG.34695	65.919	92	706	657	669	806.0	0.0
Pd|XP_027035758.1	STRG.19950	72.727	98	341	351	341	510.0	0.0
Pd|XP_027035759.1	STRG.4187	45.427	70	441	378	328	254.0	6.11e-81
Pd|XP_027035760.1	STRG.4187	45.672	55	597	378	335	270.0	6.25e-85
Pd|XP_027035761.1	STRG.4178	81.423	100	506	507	506	875.0	0.0
Pd|XP_027035762.1	STRG.4184	75.949	95	245	242	237	360.0	1.92e-127
Pd|XP_027035764.1	STRG.4183	74.872	100	189	196	195	296.0	5.4599999999999997e-104
Pd|XP_027035765.1	STRG.4193	47.337	67	489	418	338	292.0	2.09e-94
Pd|XP_027035766.1	STRG.4175	57.143	91	154	757	140	175.0	7.47e-52
Pd|XP_027035767.1	STRG.20145	25.843	61	144	403	89	28.9	1.3
Pd|XP_027035768.1	STRG.4174	58.333	30	322	340	96	109.0	1.4000000000000002e-27
Pd|XP_027035769.1	STRG.19970	57.643	96	549	571	543	577.0	0.0
Pd|XP_027035771.1	STRG.4187	61.579	75	500	378	380	456.0	3.01e-159
Pd|XP_027035772.1	STRG.4944	68.845	100	612	652	658	871.0	0.0
Pd|XP_027035773.1	STRG.4943	80.702	100	114	685	114	203.0	2.9000000000000003e-63
Pd|XP_027035774.1	STRG.4943	86.535	100	505	685	505	895.0	0.0
Pd|XP_027035775.1	STRG.15364	40.26	96	316	310	308	219.0	8.74e-70
Pd|XP_027035776.1	STRG.4175	72.952	72	728	757	525	790.0	0.0
Pd|XP_027035778.1	STRG.4193	44.41	74	425	418	322	260.0	6.29e-83
Pd|XP_027035779.1	STRG.19966	94.362	93	430	537	337	674.0	0.0
Pd|XP_027035780.1	STRG.19651	46.897	76	189	364	145	135.0	1.06e-38
Pd|XP_027035781.1	STRG.36695	49.167	83	144	252	120	122.0	2.0300000000000002e-35
Pd|XP_027035782.1	STRG.19651	47.586	81	178	364	145	136.0	3.27e-39
Pd|XP_027035783.1	STRG.23057	77.806	100	1146	1184	1167	1793.0	0.0
Pd|XP_027035784.1	STRG.36695	40.099	100	197	252	202	141.0	9.44e-42
Pd|XP_027035785.1	STRG.36695	42.727	57	371	252	220	165.0	8.72e-49
Pd|XP_027035786.1	STRG.8350	41.852	100	267	299	270	211.0	2.1299999999999998e-67
Pd|XP_027035787.1	STRG.43071	89.118	99	540	534	533	979.0	0.0
Pd|XP_027035788.1	STRG.36695	43.75	99	144	252	144	119.0	5.269999999999999e-34
Pd|XP_027035789.1	STRG.32466	76.471	68	472	340	323	523.0	0.0
Pd|XP_027035790.1	STRG.2985	53.307	82	313	262	257	276.0	4.19e-93
Pd|XP_027035791.1	STRG.2985	51.754	93	244	262	228	228.0	8.12e-75
Pd|XP_027035794.1	STRG.2985	54.331	97	260	262	254	276.0	1.49e-93
Pd|XP_027035795.1	STRG.2985	53.257	100	259	262	261	265.0	3.6599999999999996e-89
Pd|XP_027035796.1	STRG.2985	53.017	96	241	262	232	254.0	2.52e-85
Pd|XP_027035797.1	STRG.43826	41.584	63	158	1033	101	86.7	2.48e-20
Pd|XP_027035798.1	STRG.37605	54.489	93	2106	1602	1615	1706.0	0.0
Pd|XP_027035799.1	STRG.33487	85.425	100	244	245	247	392.0	6.779999999999999e-140
Pd|XP_027035800.1	STRG.33486	86.313	97	465	458	453	655.0	0.0
Pd|XP_027035801.1	STRG.31105	73.571	99	141	142	140	223.0	1.12e-76
Pd|XP_027035802.1	STRG.39733	60.078	91	282	505	258	330.0	3.26e-111
Pd|XP_027035803.1	STRG.36247	46.924	97	1024	1082	1089	922.0	0.0
Pd|XP_027035804.1	STRG.2457	82.853	100	1560	1559	1563	2587.0	0.0
Pd|XP_027035807.1	STRG.32467	88.492	100	252	253	252	394.0	1.2e-140
Pd|XP_027035808.1	STRG.2455	82.906	100	232	238	234	384.0	6.24e-137
Pd|XP_027035809.1	STRG.2456	90.187	100	214	214	214	412.0	4.86e-149
Pd|XP_027035811.1	STRG.2473	36.816	97	207	266	201	135.0	2.11e-39
Pd|XP_027035812.1	STRG.9038	89.968	98	1295	1267	1266	2377.0	0.0
Pd|XP_027035813.1	STRG.2447	86.686	79	443	354	353	641.0	0.0
Pd|XP_027035814.1	STRG.33480	86.1	94	1344	1260	1259	2264.0	0.0
Pd|XP_027035815.1	STRG.2985	52.756	97	260	262	254	270.0	1.68e-91
Pd|XP_027035816.1	STRG.9577	49.406	97	1048	1185	1010	805.0	0.0
Pd|XP_027035817.1	STRG.34697	75.059	95	3100	2968	2959	4640.0	0.0
Pd|XP_027035819.1	STRG.2985	50.195	98	260	262	257	258.0	1.84e-86
Pd|XP_027035821.1	STRG.41659	69.277	92	178	189	166	234.0	1.8300000000000002e-79
Pd|XP_027035822.1	STRG.41658	83.007	100	153	189	153	262.0	5.47e-91
Pd|XP_027035823.1	STRG.10896	55.304	97	723	1538	707	793.0	0.0
Pd|XP_027035824.1	STRG.36831	32.483	98	1005	1957	1019	490.0	5.25e-150
Pd|XP_027035825.1	STRG.10896	40.148	99	610	1538	406	290.0	7.49e-85
Pd|XP_027035826.1	STRG.10898	50.735	71	191	199	136	140.0	4.28e-42
Pd|XP_027035827.1	STRG.10894	57.303	34	248	165	89	106.0	1.01e-28
Pd|XP_027035828.1	STRG.30770	72.56	100	540	530	543	656.0	0.0
Pd|XP_027035829.1	STRG.10896	39.928	96	288	1538	278	190.0	1.3899999999999998e-54
Pd|XP_027035830.1	STRG.14479	50.104	87	591	1474	481	399.0	3.5800000000000005e-124
Pd|XP_027035831.1	STRG.14479	55.593	99	298	1474	295	303.0	4.37e-94
Pd|XP_027035832.1	STRG.14479	55.914	99	283	1474	279	295.0	2.55e-91
Pd|XP_027035833.1	STRG.14479	68.444	82	275	1474	225	321.0	1.04e-100
Pd|XP_027035834.1	STRG.14477	50.467	98	129	1754	107	102.0	2.4600000000000002e-26
Pd|XP_027035835.1	STRG.14477	37.344	98	714	1754	723	352.0	5.51e-105
Pd|XP_027035836.1	STRG.14475	51.848	70	1547	1713	866	702.0	0.0
Pd|XP_027035837.1	STRG.9089	42.454	93	643	731	603	492.0	4.75e-166
Pd|XP_027035838.1	STRG.30776	83.0	99	682	733	700	1190.0	0.0
Pd|XP_027035839.1	STRG.43851	52.837	99	1274	1405	1181	1210.0	0.0
Pd|XP_027035840.1	STRG.14477	57.782	100	557	1754	559	673.0	0.0
Pd|XP_027035841.1	STRG.10692	45.455	18	124	403	22	26.9	4.4
Pd|XP_027035842.1	STRG.14476	64.673	100	696	719	719	898.0	0.0
Pd|XP_027035843.1	STRG.28181	42.027	100	674	731	740	579.0	0.0
Pd|XP_027035844.1	STRG.31546	42.049	100	674	760	742	586.0	0.0
Pd|XP_027035845.1	STRG.34288	41.192	100	674	731	738	572.0	0.0
Pd|XP_027035846.1	STRG.30775	79.07	99	475	484	473	766.0	0.0
Pd|XP_027035847.1	STRG.9089	44.151	100	529	731	530	457.0	3.95e-154
Pd|XP_027035848.1	STRG.14474	93.521	100	355	676	355	707.0	0.0
Pd|XP_027035849.1	STRG.14474	85.625	100	160	676	160	285.0	1.05e-93
Pd|XP_027035850.1	STRG.14473	80.0	99	395	393	390	672.0	0.0
Pd|XP_027035851.1	STRG.35752	60.141	92	1635	1538	1558	1791.0	0.0
Pd|XP_027035852.1	STRG.35754	85.613	97	434	707	424	774.0	0.0
Pd|XP_027035853.1	STRG.16407	57.49	99	248	250	247	290.0	9.7e-100
Pd|XP_027035854.1	STRG.35754	52.074	88	235	707	217	165.0	4.93e-47
Pd|XP_027035855.1	STRG.37285	44.057	95	501	548	488	390.0	8.32e-131
Pd|XP_027035856.1	STRG.35751	84.17	98	264	300	259	427.0	8.64e-153
Pd|XP_027035857.1	STRG.10899	82.173	99	1410	1404	1408	2396.0	0.0
Pd|XP_027035858.1	STRG.37447	87.249	100	831	848	847	1558.0	0.0
Pd|XP_027035859.1	STRG.10898	52.941	65	208	199	136	147.0	1.0600000000000001e-44
Pd|XP_027035860.1	STRG.15817	45.932	67	1118	763	762	639.0	0.0
Pd|XP_027035865.1	STRG.14456	65.789	74	155	913	114	158.0	1.63e-45
Pd|XP_027035866.1	STRG.20604	53.846	29	89	156	26	33.1	0.008
Pd|XP_027035867.1	STRG.14455	72.65	100	117	139	117	165.0	4.2199999999999995e-54
Pd|XP_027035868.1	STRG.8782	51.813	95	194	589	193	196.0	5.15e-60
Pd|XP_027035869.1	STRG.43960	29.07	72	117	207	86	35.0	0.005
Pd|XP_027035870.1	STRG.24187	48.852	92	327	303	305	256.0	3.12e-84
Pd|XP_027035871.1	STRG.24187	49.466	85	324	303	281	257.0	1.43e-84
Pd|XP_027035872.1	STRG.38664	30.0	21	524	382	110	30.8	1.9
Pd|XP_027035873.1	STRG.19772	66.154	100	449	452	455	583.0	0.0
Pd|XP_027035875.1	STRG.19774	74.023	99	434	433	435	671.0	0.0
Pd|XP_027035876.1	STRG.14230	21.739	95	358	349	345	50.4	6.5e-07
Pd|XP_027035877.1	STRG.42522	96.825	100	126	127	126	241.0	5.4599999999999995e-84
Pd|XP_027035878.1	STRG.37605	54.647	93	2149	1602	1614	1734.0	0.0
Pd|XP_027035879.1	STRG.39004	98.387	100	124	124	124	239.0	1.38e-83
Pd|XP_027035880.1	STRG.19809	77.019	54	299	166	161	236.0	7.92e-79
Pd|XP_027035885.1	STRG.19783	79.864	100	437	443	442	687.0	0.0
Pd|XP_027035888.1	STRG.19782	79.847	97	404	410	392	663.0	0.0
Pd|XP_027035890.1	STRG.19795	54.128	96	223	236	218	218.0	7.38e-72
Pd|XP_027035891.1	STRG.23058	79.339	32	379	122	121	172.0	4.14e-53
Pd|XP_027035892.1	STRG.19794	87.537	100	337	337	337	626.0	0.0
