qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Nematostella|LOC116601368	Hydractinia|LOC130643369	49.69	94	1839	2070	1775	1612.0	0.0
Nematostella|LOC116601370	Hydractinia|LOC130654106	40.23	91	94	89	87	68.2	1.04e-16
Nematostella|LOC116601376	Hydractinia|LOC130636342	47.581	30	411	858	124	137.0	3.7000000000000004e-35
Nematostella|LOC116601377	Hydractinia|LOC130647569	30.357	27	208	466	56	30.0	0.93
Nematostella|LOC116601378	Hydractinia|LOC130629546	41.525	98	241	489	236	209.0	6.4700000000000005e-65
Nematostella|LOC116601379	Hydractinia|LOC130641897	32.955	22	386	10975	88	32.7	0.43
Nematostella|LOC116601388	Hydractinia|LOC130656687	30.822	79	182	135	146	57.0	6.55e-11
Nematostella|LOC116601389	Hydractinia|LOC130647693	30.195	81	376	315	308	124.0	1.64e-32
Nematostella|LOC116601390	Hydractinia|LOC130649582	33.333	54	220	806	120	68.2	2.6e-13
Nematostella|LOC116601392	Hydractinia|LOC130636205	25.651	64	400	396	269	84.3	7.36e-18
Nematostella|LOC116601394	Hydractinia|LOC130656417	26.582	35	227	450	79	38.5	0.002
Nematostella|LOC116601396	Hydractinia|LOC130649408	27.711	19	414	624	83	33.9	0.19
Nematostella|LOC116601398	Hydractinia|LOC130647783	28.276	43	315	341	145	51.2	2.33e-07
Nematostella|LOC116601405	Hydractinia|LOC130648619	42.857	23	450	1067	63	56.2	2.41e-08
Nematostella|LOC116601409	Hydractinia|LOC130647401	29.787	43	109	219	47	27.7	1.2
Nematostella|LOC116601410	Hydractinia|LOC130655750	36.601	90	494	528	459	311.0	2.86e-100
Nematostella|LOC116601412	Hydractinia|LOC130630345	31.429	16	217	2598	35	30.8	0.71
Nematostella|LOC116601414	Hydractinia|LOC130662527	40.476	24	176	160	42	30.4	0.27
Nematostella|LOC116601415	Hydractinia|LOC130628560	31.098	88	178	169	164	58.9	2.59e-11
Nematostella|LOC116601421	Hydractinia|LOC130621886	44.361	22	613	505	133	134.0	1.3200000000000001e-33
Nematostella|LOC116601425	Hydractinia|LOC130646014	41.27	45	141	307	63	56.6	2.38e-10
Nematostella|LOC116601431	Hydractinia|LOC130643790	49.6	64	196	865	125	130.0	4.75e-35
Nematostella|LOC116601433	Hydractinia|LOC130649331	27.723	5	1907	2592	101	31.6	6.6
Nematostella|LOC116601434	Hydractinia|LOC130633677	37.647	91	360	339	340	168.0	2.07e-49
Nematostella|LOC116601437	Hydractinia|LOC130642299	25.472	95	429	706	424	110.0	5.54e-26
Nematostella|LOC116601438	Hydractinia|LOC130625250	30.645	46	1520	280	248	120.0	1.1400000000000001e-29
Nematostella|LOC116601441	Hydractinia|LOC130639806	38.793	97	119	109	116	67.4	7.71e-16
Nematostella|LOC116601443	Hydractinia|LOC130647373	37.777	98	1872	2282	1853	1278.0	0.0
Nematostella|LOC116601445	Hydractinia|LOC130621856	44.358	99	1540	1569	1551	1238.0	0.0
Nematostella|LOC116601446	Hydractinia|LOC130653991	28.945	87	1221	1225	1109	412.0	8.37e-124
Nematostella|LOC116601447	Hydractinia|LOC130653768	35.5	88	225	545	200	102.0	4.59e-25
Nematostella|LOC116601449	Hydractinia|LOC130636135	28.013	30	1077	472	307	91.3	4.46e-19
Nematostella|LOC116601450	Hydractinia|LOC130642386	31.76	58	372	350	233	111.0	1.3e-27
Nematostella|LOC116601451	Hydractinia|LOC130624194	33.333	48	90	3636	45	33.1	0.011
Nematostella|LOC116601453	Hydractinia|LOC130622382	25.225	16	591	652	111	35.4	0.098
Nematostella|LOC116601455	Hydractinia|LOC130646699	48.955	67	496	672	335	298.0	1.23e-93
Nematostella|LOC116601459	Hydractinia|LOC130633839	46.828	56	583	440	331	300.0	2.4e-96
Nematostella|LOC116601466	Hydractinia|LOC130654545	66.815	99	1344	1348	1344	1906.0	0.0
Nematostella|LOC116601469	Hydractinia|LOC130628735	23.81	87	322	296	294	63.9	1.27e-11
Nematostella|LOC116601470	Hydractinia|LOC130641565	57.895	90	442	436	399	518.0	0.0
Nematostella|LOC116601474	Hydractinia|LOC130657377	31.183	11	855	540	93	58.9	6.89e-09
Nematostella|LOC116601475	Hydractinia|LOC130642325	34.314	90	222	1536	204	125.0	4.72e-33
Nematostella|LOC116601476	Hydractinia|LOC130655493	67.312	99	415	416	413	576.0	0.0
Nematostella|LOC116601479	Hydractinia|LOC130649304	24.815	45	577	574	270	92.8	7.35e-20
Nematostella|LOC116601481	Hydractinia|LOC130630912	33.681	75	502	416	383	190.0	2.04e-55
Nematostella|LOC116601482	Hydractinia|LOC130657194	28.163	85	260	254	245	82.8	7.64e-19
Nematostella|LOC116601490	Hydractinia|LOC130630990	54.682	100	266	264	267	288.0	2.57e-98
Nematostella|LOC116601495	Hydractinia|LOC130624001	46.875	6	520	449	32	33.1	0.36
Nematostella|LOC116601498	Hydractinia|LOC130622176	28.349	92	756	736	769	289.0	9.1e-87
Nematostella|LOC116601501	Hydractinia|LOC130647438	26.79	46	1951	1836	433	107.0	4.8099999999999994e-23
Nematostella|LOC116601507	Hydractinia|LOC130628587	24.419	68	248	523	172	37.0	0.008
Nematostella|LOC116601508	Hydractinia|LOC130645856	44.944	33	263	196	89	84.0	1.07e-19
Nematostella|LOC116601510	Hydractinia|LOC130644730	32.587	58	1924	535	402	204.0	8.67e-56
Nematostella|LOC116601513	Hydractinia|LOC130655816	61.429	20	350	379	70	98.6	3.76e-23
Nematostella|LOC116601516	Hydractinia|LOC130635144	29.412	65	78	447	51	29.6	0.12
Nematostella|LOC116601518	Hydractinia|LOC130645370	54.795	35	207	303	73	89.7	1.21e-21
Nematostella|LOC116601521	Hydractinia|LOC130635707	32.967	86	106	681	91	45.8	5.91e-07
Nematostella|LOC116601522	Hydractinia|LOC130641481	35.417	12	391	491	48	35.4	0.044
Nematostella|LOC116601524	Hydractinia|LOC130645444	26.05	56	213	246	119	48.9	4.1e-07
Nematostella|LOC116601525	Hydractinia|LOC130621927	31.856	22	1433	1344	361	164.0	9.21e-41
Nematostella|LOC116601527	Hydractinia|LOC130622059	25.283	66	380	409	265	65.9	8.29e-12
Nematostella|LOC116601529	Hydractinia|LOC130626158	25.581	19	906	449	172	35.0	0.17
Nematostella|LOC116601532	Hydractinia|LOC130635804	40.0	20	125	1097	25	29.6	0.5
Nematostella|LOC116601533	Hydractinia|LOC130622008	28.977	25	1259	6557	352	183.0	2.11e-46
Nematostella|LOC116601534	Hydractinia|LOC130621116	70.588	99	375	420	374	567.0	0.0
Nematostella|LOC116601539	Hydractinia|LOC130647271	44.22	96	358	1023	346	293.0	7.38e-91
Nematostella|LOC116601541	Hydractinia|LOC130622315	23.264	57	968	1277	576	89.0	8.48e-18
Nematostella|LOC116601542	Hydractinia|LOC130642099	26.012	91	1269	1336	1284	77.8	2.66e-14
Nematostella|LOC116601545	Hydractinia|LOC130630765	49.228	71	996	1191	583	585.0	0.0
Nematostella|LOC116601550	Hydractinia|LOC130629891	37.209	22	194	349	43	31.2	0.31
Nematostella|LOC116601557	Hydractinia|LOC130628635	34.441	83	390	444	331	204.0	1.9899999999999998e-61
Nematostella|LOC116601562	Hydractinia|LOC130622908	31.098	78	420	387	164	73.2	4.51e-14
Nematostella|LOC116601563	Hydractinia|LOC130653964	46.755	98	661	655	678	609.0	0.0
Nematostella|LOC116601565	Hydractinia|LOC130626103	36.364	19	469	430	88	63.9	6.47e-11
Nematostella|LOC116601583	Hydractinia|LOC130623052	43.2	95	262	643	250	205.0	7.67e-62
Nematostella|LOC116601584	Hydractinia|LOC130657861	31.673	87	284	908	281	125.0	1.71e-32
Nematostella|LOC116601589	Hydractinia|LOC130614866	46.374	98	1197	1289	1186	972.0	0.0
Nematostella|LOC116601592	Hydractinia|LOC130614893	32.432	15	418	375	74	30.8	1.4
Nematostella|LOC116601594	Hydractinia|LOC130613909	47.14	92	546	534	507	459.0	4.2100000000000006e-157
Nematostella|LOC116601598	Hydractinia|LOC130614883	29.268	86	423	372	369	146.0	4.3899999999999995e-40
Nematostella|LOC116601599	Hydractinia|LOC130614857	53.488	61	142	110	86	98.2	1.5300000000000001e-27
Nematostella|LOC116601600	Hydractinia|LOC130614838	61.364	92	96	101	88	108.0	1.26e-32
Nematostella|LOC116601605	Hydractinia|LOC130613990	61.622	88	211	211	185	252.0	9.09e-86
Nematostella|LOC116601609	Hydractinia|LOC130623281	27.419	58	106	306	62	26.2	4.6
Nematostella|LOC116601613	Hydractinia|LOC130614191	31.005	54	1030	832	587	277.0	1.54e-79
Nematostella|LOC116601618	Hydractinia|LOC130614846	91.026	100	78	79	78	144.0	3.43e-47
Nematostella|LOC116601619	Hydractinia|LOC130613622	57.009	99	320	680	321	385.0	4.55e-130
Nematostella|LOC116601632	Hydractinia|LOC130644786	30.952	39	418	656	168	54.7	5.97e-08
Nematostella|LOC116601633	Hydractinia|LOC130613445	28.0	22	334	1049	75	34.3	0.12
Nematostella|LOC116601638	Hydractinia|LOC130647651	30.222	86	346	413	225	114.0	1.79e-28
Nematostella|LOC116601640	Hydractinia|LOC130656130	33.6	38	644	1167	250	130.0	2.4100000000000003e-31
Nematostella|LOC116601842	Hydractinia|LOC130642170	40.964	26	313	393	83	68.6	5.92e-13
Nematostella|LOC116601843	Hydractinia|LOC130612268	34.553	98	252	286	246	157.0	7.310000000000001e-47
Nematostella|LOC116601844	Hydractinia|LOC130648514	41.377	92	1348	1352	1293	931.0	0.0
Nematostella|LOC116601846	Hydractinia|LOC130626130	31.667	25	238	1637	60	28.5	4.5
Nematostella|LOC116601851	Hydractinia|LOC130656709	41.935	41	76	509	31	27.3	0.72
Nematostella|LOC116601852	Hydractinia|LOC130630645	75.064	100	1125	1145	1163	1711.0	0.0
Nematostella|LOC116601854	Hydractinia|LOC130657589	26.26	87	369	463	377	81.6	6.32e-17
Nematostella|LOC116601858	Hydractinia|LOC130635542	25.513	73	1027	3030	682	177.0	7.55e-45
Nematostella|LOC116601864	Hydractinia|LOC130647418	26.23	97	3015	4765	2806	649.0	0.0
Nematostella|LOC116601868	Hydractinia|LOC130635860	29.6	44	342	2300	125	64.3	3.76e-11
Nematostella|LOC116601871	Hydractinia|LOC130642067	34.356	35	437	347	163	96.3	5.46e-22
Nematostella|LOC116601872	Hydractinia|LOC130636475	67.181	100	259	257	259	373.0	5.29e-132
Nematostella|LOC116601875	Hydractinia|LOC130648140	27.322	8	2209	1608	183	68.9	2.81e-11
Nematostella|LOC116601877	Hydractinia|LOC130614420	45.161	10	624	500	62	75.1	3.14e-14
Nematostella|LOC116601878	Hydractinia|LOC130644588	22.807	18	315	421	57	28.9	4.5
Nematostella|LOC116601880	Hydractinia|LOC130621736	36.957	24	181	3598	46	28.9	1.7
Nematostella|LOC116601882	Hydractinia|LOC130612842	28.049	26	315	1321	82	30.0	2.1
Nematostella|LOC116601884	Hydractinia|LOC130649582	25.389	99	801	806	835	255.0	1.7200000000000002e-73
Nematostella|LOC116601886	Hydractinia|LOC130655861	26.667	29	255	1221	90	30.8	0.77
Nematostella|LOC116601888	Hydractinia|LOC130645059	25.329	78	365	355	304	83.2	9.98e-18
Nematostella|LOC116601889	Hydractinia|LOC130645523	34.146	24	312	200	82	47.8	1.69e-06
Nematostella|LOC116601890	Hydractinia|LOC130614879	30.189	35	151	2441	53	34.7	0.014
Nematostella|LOC116601893	Hydractinia|LOC130629313	22.552	48	1192	4810	572	72.0	1.74e-12
Nematostella|LOC116601894	Hydractinia|LOC130629313	24.262	84	852	4810	474	75.1	1.45e-13
Nematostella|LOC116601898	Hydractinia|LOC130636058	32.364	84	598	525	516	280.0	5.24e-87
Nematostella|LOC116601899	Hydractinia|LOC130636330	29.139	59	494	664	302	110.0	1.31e-25
Nematostella|LOC116601900	Hydractinia|LOC130630189	41.803	98	616	1465	610	503.0	4.4100000000000006e-163
Nematostella|LOC116601905	Hydractinia|LOC130636042	48.361	81	427	404	366	376.0	1.41e-128
Nematostella|LOC116601906	Hydractinia|LOC130648364	35.714	40	89	454	42	30.4	0.089
Nematostella|LOC116601909	Hydractinia|LOC130657420	25.0	13	335	387	44	30.4	1.4
Nematostella|LOC116601913	Hydractinia|LOC130641387	41.818	56	153	5229	55	45.1	4.52e-06
Nematostella|LOC116601917	Hydractinia|LOC130641609	38.462	14	576	670	78	59.3	3.07e-09
Nematostella|LOC116601918	Hydractinia|LOC130635718	31.944	83	381	374	288	129.0	5.7999999999999995e-34
Nematostella|LOC116601923	Hydractinia|LOC130655358	28.308	28	1061	527	325	101.0	3.64e-22
Nematostella|LOC116601924	Hydractinia|LOC130641325	36.061	77	837	809	660	389.0	5.810000000000001e-123
Nematostella|LOC116601925	Hydractinia|LOC130635826	54.617	98	644	768	639	683.0	0.0
Nematostella|LOC116601926	Hydractinia|LOC130653655	25.118	73	358	868	211	65.1	1.92e-11
Nematostella|LOC116601928	Hydractinia|LOC130648514	41.377	92	1348	1352	1293	931.0	0.0
Nematostella|LOC116601941	Hydractinia|LOC130642105	24.204	66	238	513	157	63.5	1.05e-11
Nematostella|LOC116601942	Hydractinia|LOC130655207	26.531	53	92	1022	49	26.9	1.7
Nematostella|LOC116601948	Hydractinia|LOC130630430	50.355	92	307	336	282	310.0	2.2e-105
Nematostella|LOC116601954	Hydractinia|LOC130648059	32.203	71	221	281	177	87.0	1.53e-20
Nematostella|LOC116601955	Hydractinia|LOC130630678	22.93	72	210	1185	157	30.4	0.81
Nematostella|LOC116601956	Hydractinia|LOC130636928	31.818	43	153	476	66	29.6	0.74
Nematostella|LOC116601957	Hydractinia|LOC130645465	30.189	41	126	1069	53	26.9	3.7
Nematostella|LOC116601970	Hydractinia|LOC130644940	31.757	77	162	192	148	45.8	1.47e-06
Nematostella|LOC116601971	Hydractinia|LOC130636995	29.696	99	524	667	559	215.0	3.8e-62
Nematostella|LOC116601973	Hydractinia|LOC130644786	28.889	36	375	656	135	51.2	5.72e-07
Nematostella|LOC116601976	Hydractinia|LOC130657158	33.333	35	175	267	63	33.1	0.046
Nematostella|LOC116601977	Hydractinia|LOC130625409	54.339	99	704	669	703	714.0	0.0
Nematostella|LOC116601978	Hydractinia|LOC130613989	36.585	29	142	483	41	28.9	0.95
Nematostella|LOC116601980	Hydractinia|LOC130635596	34.375	48	111	887	64	33.5	0.016
Nematostella|LOC116601981	Hydractinia|LOC130625805	32.203	27	208	1264	59	28.9	2.4
Nematostella|LOC116601987	Hydractinia|LOC130644599	21.224	49	471	717	245	32.3	0.72
Nematostella|LOC116601989	Hydractinia|LOC130628682	30.216	55	232	432	139	70.1	5.31e-14
Nematostella|LOC116601991	Hydractinia|LOC130628740	30.769	35	188	380	65	40.4	0.000278
Nematostella|LOC116601992	Hydractinia|LOC130630452	42.857	100	698	701	714	582.0	0.0
Nematostella|LOC116601994	Hydractinia|LOC130640147	23.81	50	274	296	105	30.4	0.94
Nematostella|LOC116601996	Hydractinia|LOC130614330	28.358	95	310	956	335	125.0	4.35e-32
Nematostella|LOC116602006	Hydractinia|LOC130622173	35.802	47	172	154	81	45.8	1.04e-06
Nematostella|LOC116602008	Hydractinia|LOC130654468	56.727	77	1937	826	825	899.0	0.0
Nematostella|LOC116602010	Hydractinia|LOC130636791	42.105	78	143	3023	76	51.2	2.67e-08
Nematostella|LOC116602014	Hydractinia|LOC130626148	40.0	12	384	3507	45	43.5	0.000206
Nematostella|LOC116602015	Hydractinia|LOC130647072	20.0	33	1144	381	245	87.8	3.76e-18
Nematostella|LOC116602018	Hydractinia|LOC130645682	43.315	98	498	512	531	426.0	1.93e-145
Nematostella|LOC116602023	Hydractinia|LOC130630519	37.131	30	898	678	237	172.0	1.02e-44
Nematostella|LOC116602025	Hydractinia|LOC130647365	33.894	27	1477	1014	416	266.0	2.5600000000000002e-73
Nematostella|LOC116602027	Hydractinia|LOC130622058	26.4	92	132	767	125	28.9	0.99
Nematostella|LOC116602029	Hydractinia|LOC130653600	29.867	97	1130	1096	1125	475.0	2.31e-149
Nematostella|LOC116602041	Hydractinia|LOC130645068	23.558	92	427	419	416	70.5	3.09e-13
Nematostella|LOC116602043	Hydractinia|LOC130623374	35.616	44	319	1639	146	90.9	4.73e-20
Nematostella|LOC116602048	Hydractinia|LOC130646939	66.019	79	130	111	103	152.0	4.4e-49
Nematostella|LOC116602051	Hydractinia|LOC130635667	24.91	81	329	355	277	78.6	2.13e-16
Nematostella|LOC116602053	Hydractinia|LOC130647632	47.72	83	911	1116	614	600.0	0.0
Nematostella|LOC116602062	Hydractinia|LOC130636393	39.827	90	492	508	462	341.0	2.14e-112
Nematostella|LOC116602066	Hydractinia|LOC130647046	24.255	63	323	295	235	47.8	3.08e-06
Nematostella|LOC116602070	Hydractinia|LOC130629457	25.581	52	227	1593	129	34.3	0.062
Nematostella|LOC116602081	Hydractinia|LOC130636125	32.979	23	389	189	94	32.3	0.29
Nematostella|LOC116602083	Hydractinia|LOC130614649	32.727	27	205	545	55	31.6	0.3
Nematostella|LOC116602084	Hydractinia|LOC130613682	27.036	85	331	392	307	95.1	5.83e-22
Nematostella|LOC116602089	Hydractinia|LOC130623155	40.087	91	703	1387	686	478.0	5.03e-153
Nematostella|LOC116602090	Hydractinia|LOC130612830	32.592	94	1954	2062	1933	959.0	0.0
Nematostella|LOC116602092	Hydractinia|LOC130646241	24.516	88	341	322	310	79.3	9.31e-17
Nematostella|LOC116602101	Hydractinia|LOC130613794	66.265	78	528	472	415	587.0	0.0
Nematostella|LOC116602104	Hydractinia|LOC130655240	23.718	37	399	2399	156	53.5	1.57e-07
Nematostella|LOC116602111	Hydractinia|LOC130612866	30.315	55	1260	285	254	96.7	1.0300000000000001e-21
Nematostella|LOC116602115	Hydractinia|LOC130622207	32.515	51	308	2243	163	92.4	9.71e-21
Nematostella|LOC116602117	Hydractinia|LOC130613810	43.991	99	460	409	466	365.0	1.65e-123
Nematostella|LOC116602118	Hydractinia|LOC130624965	35.734	57	1836	2024	1083	622.0	0.0
Nematostella|LOC116602120	Hydractinia|LOC130613942	69.291	100	254	248	254	354.0	5.99e-125
Nematostella|LOC116602121	Hydractinia|LOC130614552	42.018	98	751	789	783	565.0	0.0
Nematostella|LOC116602123	Hydractinia|LOC130629665	23.826	64	458	304	298	82.8	1.64e-17
Nematostella|LOC116602125	Hydractinia|LOC130658021	21.429	98	192	2363	196	45.8	6.1e-06
Nematostella|LOC116602126	Hydractinia|LOC130654670	30.369	74	777	709	596	243.0	1.0299999999999999e-69
Nematostella|LOC116602127	Hydractinia|LOC130613500	48.968	97	345	801	339	342.0	1.47e-111
Nematostella|LOC116602130	Hydractinia|LOC130613558	34.141	78	1167	974	949	490.0	5.67e-156
Nematostella|LOC116602131	Hydractinia|LOC130648004	24.561	23	929	565	228	50.4	3.09e-06
Nematostella|LOC116602133	Hydractinia|LOC130614442	34.416	51	281	600	154	89.7	4.18e-20
Nematostella|LOC116602136	Hydractinia|LOC130625353	30.396	87	497	497	454	216.0	1.9700000000000002e-64
Nematostella|LOC116602144	Hydractinia|LOC130613849	28.571	46	201	1916	98	34.7	0.029
Nematostella|LOC116602146	Hydractinia|LOC130641836	29.358	14	703	374	109	52.8	3.79e-07
Nematostella|LOC116602147	Hydractinia|LOC130613861	29.109	41	1204	1156	505	178.0	1.95e-45
Nematostella|LOC116602153	Hydractinia|LOC130645759	32.5	20	184	161	40	26.9	4.4
Nematostella|LOC116602154	Hydractinia|LOC130653654	27.984	87	263	645	243	97.8	4.9499999999999994e-23
Nematostella|LOC116602157	Hydractinia|LOC130630189	35.54	98	934	1465	574	333.0	8.9e-97
Nematostella|LOC116602160	Hydractinia|LOC130612667	38.347	99	469	448	472	315.0	2.8800000000000003e-103
Nematostella|LOC116602161	Hydractinia|LOC130614630	31.461	41	383	212	178	88.6	1.58e-20
Nematostella|LOC116602162	Hydractinia|LOC130648140	24.731	5	3934	1608	186	62.4	5.61e-09
Nematostella|LOC116602164	Hydractinia|LOC130641955	41.071	64	161	930	56	40.8	0.000148
Nematostella|LOC116602165	Hydractinia|LOC130644377	23.899	91	334	445	318	82.4	1.71e-17
Nematostella|LOC116602168	Hydractinia|LOC130622711	36.17	72	138	2736	94	46.6	9.52e-07
Nematostella|LOC116602174	Hydractinia|LOC130622282	36.364	35	108	4359	44	27.3	2.1
Nematostella|LOC116602178	Hydractinia|LOC130662808	38.983	41	103	3897	59	31.6	0.063
Nematostella|LOC116602182	Hydractinia|LOC130621126	27.838	94	896	1000	916	317.0	9.95e-94
Nematostella|LOC116602188	Hydractinia|LOC130629290	28.14	96	431	433	430	184.0	8.539999999999999e-54
Nematostella|LOC116602189	Hydractinia|LOC130628596	51.205	89	370	337	332	348.0	2.89e-119
Nematostella|LOC116602193	Hydractinia|LOC130622058	36.458	31	557	767	96	63.9	1.29e-10
Nematostella|LOC116602194	Hydractinia|LOC130612550	28.114	82	330	367	281	115.0	2.3200000000000002e-29
Nematostella|LOC116602196	Hydractinia|LOC130645550	21.357	77	629	680	501	94.4	3.86e-20
Nematostella|LOC116602197	Hydractinia|LOC130624084	38.554	65	127	116	83	68.9	2.81e-16
Nematostella|LOC116602199	Hydractinia|LOC130641072	40.541	26	145	439	37	37.0	0.002
Nematostella|LOC116602213	Hydractinia|LOC130614006	28.986	94	145	199	138	57.0	1.01e-10
Nematostella|LOC116602214	Hydractinia|LOC130614006	29.139	54	270	199	151	43.5	3.61e-05
Nematostella|LOC116602219	Hydractinia|LOC130636756	41.935	100	122	118	124	71.6	2.63e-17
Nematostella|LOC116602230	Hydractinia|LOC130648845	33.333	28	296	418	84	43.9	5.93e-05
Nematostella|LOC116602233	Hydractinia|LOC130621633	44.828	10	565	167	58	64.7	2.84e-12
Nematostella|LOC116602234	Hydractinia|LOC130642386	36.095	56	294	350	169	93.2	9.16e-22
Nematostella|LOC116602235	Hydractinia|LOC130613201	36.667	45	129	5937	60	30.8	0.18
Nematostella|LOC116602237	Hydractinia|LOC130614251	22.764	74	644	571	492	116.0	2.32e-27
Nematostella|LOC116602239	Hydractinia|LOC130645579	53.528	85	481	445	411	446.0	1.65e-154
Nematostella|LOC116602242	Hydractinia|LOC130614713	32.558	18	243	797	43	30.4	1.1
Nematostella|LOC116602244	Hydractinia|LOC130623917	25.305	93	605	818	656	146.0	6.29e-37
Nematostella|LOC116602246	Hydractinia|LOC130621276	50.246	83	241	219	203	200.0	7.87e-65
