qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydractinia|LOC130612268	Hydra|LOC101238170	35.102	84	286	331	245	137.0	2.22e-38
Hydractinia|LOC130612269	Hydra|LOC105846732	33.728	98	319	347	338	169.0	3.34e-50
Hydractinia|LOC130612270	Hydra|LOC100213173	64.238	98	306	302	302	365.0	1.73e-127
Hydractinia|LOC130612271	Hydra|LOC100206629	34.783	31	140	1001	46	29.3	0.72
Hydractinia|LOC130612272	Hydra|LOC100211509	34.783	90	152	146	138	80.5	4.01e-20
Hydractinia|LOC130612273	Hydra|LOC100200253	58.002	99	1309	1298	1331	1441.0	0.0
Hydractinia|LOC130612275	Hydra|LOC100210403	46.802	99	1240	1217	1235	1125.0	0.0
Hydractinia|LOC130612276	Hydra|LOC100197076	40.733	59	775	578	464	310.0	4.17e-96
Hydractinia|LOC130612277	Hydra|LOC100203346	23.022	23	617	437	139	31.6	1.2
Hydractinia|LOC130612278	Hydra|LOC100205181	47.038	99	559	512	557	504.0	4.4499999999999997e-175
Hydractinia|LOC130612280	Hydra|LOC101236446	53.32	93	523	472	497	450.0	4.64e-155
Hydractinia|LOC130612281	Hydra|LOC100201477	54.762	12	363	244	42	47.8	2.62e-06
Hydractinia|LOC130612282	Hydra|LOC100200591	62.069	95	152	151	145	197.0	3.08e-66
Hydractinia|LOC130612283	Hydra|LOC100198875	50.0	5	815	292	40	40.4	0.002
Hydractinia|LOC130612284	Hydra|LOC124812206	36.364	93	580	594	561	364.0	4.8499999999999997e-119
Hydractinia|LOC130612285	Hydra|LOC101239808	30.496	80	342	339	282	135.0	8.26e-37
Hydractinia|LOC130612286	Hydra|LOC101239718	41.699	74	322	765	259	174.0	2.6e-49
Hydractinia|LOC130612288	Hydra|LOC100211886	26.761	87	376	375	355	98.6	5.59e-23
Hydractinia|LOC130612289	Hydra|LOC100209669	58.716	96	226	216	218	248.0	8.25e-84
Hydractinia|LOC130612290	Hydra|LOC100213967	91.447	99	153	155	152	297.0	2.36e-105
Hydractinia|LOC130612291	Hydra|LOC101241528	38.889	64	198	283	126	92.8	4.52e-23
Hydractinia|LOC130612292	Hydra|LOC100200644	34.667	29	716	345	225	114.0	8.72e-28
Hydractinia|LOC130612294	Hydra|LOC100198810	26.351	95	298	293	296	64.3	8.05e-12
Hydractinia|LOC130612295	Hydra|LOC105844703	41.667	96	515	517	504	380.0	3.65e-127
Hydractinia|LOC130612296	Hydra|LOC100208426	50.845	99	708	691	710	662.0	0.0
Hydractinia|LOC130612297	Hydra|LOC124812323	47.808	100	705	696	730	609.0	0.0
Hydractinia|LOC130612298	Hydra|LOC100208376	34.293	73	507	374	382	182.0	1.48e-52
Hydractinia|LOC130612300	Hydra|LOC100213963	30.464	74	1376	1122	1034	345.0	5.56e-100
Hydractinia|LOC130612301	Hydra|LOC100210871	67.544	94	356	342	342	491.0	6.77e-176
Hydractinia|LOC130612302	Hydra|LOC100209200	92.889	100	225	224	225	422.0	1.21e-152
Hydractinia|LOC130612303	Hydra|LOC100215466	73.022	93	1123	1113	1049	1603.0	0.0
Hydractinia|LOC130612308	Hydra|LOC100209196	84.553	100	123	123	123	208.0	2.2e-71
Hydractinia|LOC130612309	Hydra|LOC100212866	68.041	96	100	100	97	139.0	1.72e-44
Hydractinia|LOC130612310	Hydra|LOC100213567	21.333	35	1011	8360	300	33.9	0.57
Hydractinia|LOC130612311	Hydra|LOC105846192	27.856	98	500	442	499	214.0	5.4800000000000005e-64
Hydractinia|LOC130612312	Hydra|LOC100197840	33.624	87	256	280	229	117.0	1e-31
Hydractinia|LOC130612313	Hydra|LOC100213741	35.865	70	330	304	237	164.0	1.83e-48
Hydractinia|LOC130612316	Hydra|LOC100198380	70.545	99	278	281	275	426.0	3.7499999999999998e-152
Hydractinia|LOC130612317	Hydra|LOC100203801	61.765	99	341	347	340	449.0	2.59e-159
Hydractinia|LOC130612318	Hydra|LOC100207462	26.059	83	365	357	307	97.8	7.689999999999999e-23
Hydractinia|LOC130612319	Hydra|LOC101235827	35.897	27	259	635	78	31.6	0.39
Hydractinia|LOC130612320	Hydra|LOC100207462	27.0	89	223	357	200	69.7	5.3e-14
Hydractinia|LOC130612321	Hydra|LOC100208937	50.625	93	512	505	480	506.0	8.44e-177
Hydractinia|LOC130612323	Hydra|LOC105850877	29.89	92	488	460	455	216.0	7.86e-65
Hydractinia|LOC130612324	Hydra|LOC100213283	61.972	62	114	466	71	102.0	1.02e-26
Hydractinia|LOC130612325	Hydra|LOC100209684	50.499	89	875	896	802	768.0	0.0
Hydractinia|LOC130612326	Hydra|LOC100207220	58.896	100	2470	2404	2501	2914.0	0.0
Hydractinia|LOC130612327	Hydra|LOC100200420	42.857	9	728	294	63	58.9	2.46e-09
Hydractinia|LOC130612328	Hydra|LOC100215542	47.287	54	517	305	258	224.0	2.48e-69
Hydractinia|LOC130612330	Hydra|LOC101234743	58.486	98	388	394	383	466.0	1.88e-164
Hydractinia|LOC130612331	Hydra|LOC100205733	66.667	98	350	348	342	481.0	7.15e-172
Hydractinia|LOC130612333	Hydra|LOC100200738	54.93	80	339	361	284	297.0	2.24e-99
Hydractinia|LOC130612334	Hydra|LOC105847784	30.46	82	211	200	174	75.9	4.15e-17
Hydractinia|LOC130612335	Hydra|LOC105847155	66.038	91	525	475	477	667.0	0.0
Hydractinia|LOC130612336	Hydra|LOC100214140	62.851	96	484	474	463	637.0	0.0
Hydractinia|LOC130612338	Hydra|LOC100213283	68.98	96	478	466	461	694.0	0.0
Hydractinia|LOC130612339	Hydra|LOC101240130	54.528	99	511	517	508	594.0	0.0
Hydractinia|LOC130612340	Hydra|LOC100209993	62.243	98	644	631	633	842.0	0.0
Hydractinia|LOC130612343	Hydra|LOC105850855	34.081	35	1244	840	446	276.0	2.19e-78
Hydractinia|LOC130612344	Hydra|LOC100213269	46.591	21	424	302	88	74.3	7.53e-15
Hydractinia|LOC130612345	Hydra|LOC100204772	45.844	94	413	414	397	360.0	2.7100000000000003e-122
Hydractinia|LOC130612346	Hydra|LOC100215974	27.368	80	233	227	190	85.5	2.42e-20
Hydractinia|LOC130612347	Hydra|LOC100210321	28.736	100	89	562	87	47.4	9.36e-08
Hydractinia|LOC130612348	Hydra|LOC100212206	49.917	99	596	582	599	590.0	0.0
Hydractinia|LOC130612350	Hydra|LOC100203879	29.412	22	345	257	85	35.4	0.03
Hydractinia|LOC130612351	Hydra|LOC100201390	61.658	96	398	382	386	508.0	0.0
Hydractinia|LOC130612352	Hydra|LOC105845526	35.294	16	209	135	34	30.0	0.39
Hydractinia|LOC130612353	Hydra|LOC124813552	40.559	100	143	498	143	103.0	6.800000000000001e-27
Hydractinia|LOC130612354	Hydra|LOC105850879	28.77	99	431	397	431	123.0	2.21e-31
Hydractinia|LOC130612355	Hydra|LOC100211403	68.103	100	1261	1269	1276	1798.0	0.0
Hydractinia|LOC130612357	Hydra|LOC100199205	78.686	98	827	822	807	1312.0	0.0
Hydractinia|LOC130612358	Hydra|LOC100200137	87.389	100	671	666	674	1155.0	0.0
Hydractinia|LOC130612359	Hydra|LOC100209243	58.398	99	516	500	512	611.0	0.0
Hydractinia|LOC130612360	Hydra|LOC100211813	66.667	15	509	264	78	108.0	1.34e-26
Hydractinia|LOC130612361	Hydra|LOC100201241	27.313	47	467	498	227	87.8	1.31e-18
Hydractinia|LOC130612362	Hydra|LOC100210175	20.792	24	424	312	101	28.9	5.1
Hydractinia|LOC130612364	Hydra|LOC105844167	38.769	78	414	276	325	215.0	1.78e-67
Hydractinia|LOC130612365	Hydra|LOC101239100	41.176	8	403	671	34	29.6	3.8
Hydractinia|LOC130612366	Hydra|LOC100212397	32.0	38	400	238	150	86.7	1.55e-19
Hydractinia|LOC130612367	Hydra|LOC105850213	28.333	15	386	496	60	33.5	0.2
Hydractinia|LOC130612368	Hydra|LOC105845892	28.529	82	384	421	340	124.0	9.310000000000001e-32
Hydractinia|LOC130612369	Hydra|LOC100209600	65.854	90	366	366	328	452.0	3.84e-160
Hydractinia|LOC130612371	Hydra|LOC101241528	36.059	91	294	283	269	169.0	6.73e-51
Hydractinia|LOC130612372	Hydra|LOC100214352	85.484	94	264	266	248	421.0	4.48e-151
Hydractinia|LOC130612373	Hydra|LOC100207258	81.061	95	139	134	132	219.0	5.1e-75
Hydractinia|LOC130612374	Hydra|LOC105847047	25.153	89	167	166	163	49.7	4.77e-08
Hydractinia|LOC130612375	Hydra|LOC100200850	36.033	98	852	808	852	479.0	2.1200000000000003e-157
Hydractinia|LOC130612376	Hydra|LOC101237990	35.87	41	218	607	92	52.4	5.22e-08
Hydractinia|LOC130612378	Hydra|LOC100211412	79.644	100	393	393	393	682.0	0.0
Hydractinia|LOC130612379	Hydra|LOC124812623	31.25	35	223	362	80	31.6	0.28
Hydractinia|LOC130612380	Hydra|LOC100215346	60.14	79	179	153	143	190.0	7.1e-63
Hydractinia|LOC130612381	Hydra|LOC105848613	69.027	94	120	118	113	172.0	2.81e-57
Hydractinia|LOC130612382	Hydra|LOC100199767	54.706	98	167	173	170	185.0	7.76e-61
Hydractinia|LOC130612383	Hydra|LOC100211983	77.246	100	167	159	167	246.0	3.4000000000000003e-85
Hydractinia|LOC130612385	Hydra|LOC124813552	35.235	92	319	498	298	176.0	4.16e-51
